Time,Temp,Volt
0.0,46.99087905883789,38.07
0.5,46.96549987792969,38.24
1.0,46.936495780944824,38.75
1.5,46.939215660095215,38.87
2.0,46.89842700958252,39.54
2.5,46.873046875,40.01
3.0,46.86217021942139,40.3
3.5,46.85491943359375,40.55
4.0,46.837697982788086,40.92
4.5,46.819570541381836,41.31
5.0,46.80053520202637,41.71
5.5,46.7878475189209,42.02
6.0,46.775156021118164,42.34
6.5,46.76428031921387,42.64
7.0,46.74705982208252,43.02
7.5,46.73618125915527,43.32
8.0,46.734368324279785,43.5
8.5,46.72893047332764,43.74
9.0,46.726210594177246,43.93
9.5,46.719865798950195,44.18
10.0,46.717262268066406,44.37
10.5,46.71170997619629,44.61
11.0,46.71080303192139,44.78
11.5,46.71545124053955,44.89
12.0,46.71091938018799,45.11
12.5,46.70004177093506,45.41
13.0,46.685540199279785,45.76
13.5,46.68100833892822,45.98
14.0,46.666504859924316,46.33
14.5,46.65290927886963,46.67
15.0,46.65018939971924,46.87
15.5,46.64671611785889,47.08
16.0,46.63659477233887,47.37
16.5,46.627530097961426,47.66
17.0,46.6175594329834,47.95
17.5,46.603962898254395,48.29
18.0,46.60033893585205,48.5
18.5,46.59776973724365,48.71
19.0,46.593993186950684,48.92
19.5,46.58492946624756,49.21
20.0,46.580397605895996,49.44
20.5,46.579490661621094,49.62
21.0,46.57767677307129,49.81
21.5,46.5758638381958,50.01
22.0,46.57042694091797,50.25
22.5,46.563175201416016,50.51
23.0,46.56226825714111,50.69
23.5,46.55592441558838,50.94
24.0,46.565895080566406,50.99
24.5,46.5678596496582,51.14
25.0,46.564083099365234,51.36
25.5,46.561363220214844,51.56
26.0,46.559550285339355,51.76
26.5,46.55245018005371,52.02
27.0,46.551392555236816,52.2
27.5,46.559701919555664,52.27
28.0,46.55501842498779,52.5
28.5,46.55864429473877,52.63
29.0,46.56241989135742,52.75
29.5,46.56242084503174,52.92
30.0,46.57239055633545,52.97
30.5,46.5669527053833,53.21
31.0,46.57329750061035,53.3
31.5,46.58054828643799,53.38
32.0,46.58326721191406,53.52
32.5,46.590518951416016,53.6
33.0,46.58689212799072,53.82
33.5,46.61227226257324,53.67
34.0,46.6023006439209,53.96
34.5,46.61317825317383,54.0
35.0,46.61408519744873,54.15
35.5,46.623148918151855,54.21
36.0,46.63311958312988,54.25
36.5,46.62768077850342,54.49
37.0,46.631473541259766,54.61
37.5,46.63855743408203,54.69
38.0,46.65232181549072,54.68
38.5,46.638726234436035,55.03
39.0,46.65322685241699,55.01
39.5,46.657758712768555,55.12
40.0,46.65957260131836,55.26
40.5,46.65866661071777,55.44
41.0,46.65685272216797,55.63
41.5,46.66410541534424,55.71
42.0,46.65866661071777,55.94
42.5,46.65337944030762,56.18
43.0,46.6550407409668,56.32
43.5,46.6550407409668,56.49
44.0,46.665011405944824,56.53
44.5,46.65322780609131,56.85
45.0,46.656853675842285,56.97
45.5,46.65519142150879,57.16
46.0,46.649752616882324,57.39
46.5,46.65066051483154,57.55
47.0,46.647034645080566,57.76
47.5,46.64794158935547,57.92
48.0,46.655192375183105,57.99
