Time,Ave_Temp,Volt,Temp1,Temp2,Temp3,Room_Temp
984.5,47.504292805989586,49.76,47.57197189331055,48.82642364501953,46.11448287963867,24.169172286987305
985.0,47.50187683105469,49.8,47.56834411621094,48.815547943115234,46.12173843383789,24.15813446044922
985.5,47.494625091552734,49.91,47.58647537231445,48.78291702270508,46.11448287963867,24.16549301147461
986.0,47.484806060791016,50.04,47.58632278442383,48.75013732910156,46.117958068847656,24.157981872558594
987.0,47.47997283935547,50.12,47.57181930541992,48.739261627197266,46.12883758544922,24.11383056640625
987.5,47.478763580322266,50.14,47.56456756591797,48.735633850097656,46.13608932495117,24.099111557006836
988.0,47.493265787760414,49.97,47.57181930541992,48.771888732910156,46.13608932495117,24.110149383544922
988.5,47.50776799519857,49.81,47.58269500732422,48.811771392822266,46.12883758544922,24.10647201538086
989.0,47.51622772216797,49.71,47.57181930541992,48.85165023803711,46.125213623046875,24.124866485595703
989.5,47.51864496866862,49.69,47.560943603515625,48.87340545654297,46.121585845947266,24.132226943969727
990.0,47.533145904541016,49.53,47.56456756591797,48.91328430175781,46.121585845947266,24.110149383544922
991.0,47.58028030395508,48.95,47.61170196533203,49.00755310058594,46.121585845947266,24.124866485595703
991.5,47.57786305745443,48.99,47.58995056152344,49.032928466796875,46.11071014404297,24.12854766845703
992.0,47.57423655192057,49.05,47.56456756591797,49.05105972290039,46.10708236694336,24.132226943969727
992.5,47.576653798421226,49.03,47.560943603515625,49.06193542480469,46.10708236694336,24.099111557006836
993.0,47.57907231648763,49.01,47.557315826416016,49.069190979003906,46.11071014404297,24.110149383544922
993.5,47.58742014567057,48.92,47.55358123779297,49.101707458496094,46.106971740722656,24.117395401000977
994.0,47.594671885172524,48.84,47.56083297729492,49.101707458496094,46.12147521972656,24.087961196899414
994.5,47.60313161214193,48.75,47.582584381103516,49.09808349609375,46.128726959228516,24.08428192138672
995.5,47.58983866373698,48.93,47.56446075439453,49.0908317565918,46.11422348022461,24.003337860107422
996.0,47.595709482828774,48.86,47.58604049682617,49.07615661621094,46.12493133544922,23.981090545654297
996.5,47.58724848429362,48.98,47.58604049682617,49.06165313720703,46.114051818847656,23.966371536254883
997.0,47.59329096476237,48.92,47.607791900634766,49.054405212402344,46.11767578125,23.947975158691406
997.5,47.609002431233726,48.73,47.63317108154297,49.06528091430664,46.12855529785156,23.955333709716797
998.0,47.61142094930013,48.72,47.65855407714844,49.050777435302734,46.12493133544922,23.97005271911621
998.5,47.61383819580078,48.7,47.63679885864258,49.06890869140625,46.135807037353516,23.97740936279297
999.5,47.64646657307943,48.3,47.705684661865234,49.07615661621094,46.15755844116211,23.97005271911621
1000.0,47.65130106608073,48.25,47.70206069946289,49.08340835571289,46.168434143066406,24.003164291381836
1000.5,47.6656494140625,48.09,47.70553207397461,49.10137939453125,46.19003677368164,24.014049530029297
1001.0,47.67063776652018,48.03,47.64405059814453,49.163169860839844,46.20469284057617,24.02524185180664
1001.5,47.65839767456055,48.2,47.6656494140625,49.10137939453125,46.20816421508789,23.988292694091797
1002.0,47.67063776652018,48.06,47.67668151855469,49.11603927612305,46.21919250488281,23.966371536254883
1002.5,47.676526387532554,48.0,47.6910285949707,49.10863494873047,46.229915618896484,23.980934143066406
1003.0,47.69344584147135,47.8,47.70915603637695,49.137638092041016,46.233543395996094,23.991971969604492
1004.0,47.71640650431315,47.52,47.75991439819336,49.152137756347656,46.23716735839844,24.01772689819336
1004.5,47.72124354044596,47.47,47.76354217529297,49.14851760864258,46.251670837402344,24.03244400024414
1005.0,47.70794804890951,47.65,47.74178695678711,49.12676239013672,46.25529479980469,24.047163009643555
1005.5,47.70311482747396,47.72,47.74178695678711,49.119510650634766,46.248046875,24.05820083618164
1006.0,47.692237854003906,47.87,47.738162994384766,49.06875228881836,46.269798278808594,24.06555938720703
1006.5,47.682568868001304,48.0,47.70915603637695,49.09413146972656,46.24441909790039,24.054519653320312
1007.5,47.68377812703451,48.0,47.716407775878906,49.09775924682617,46.23716735839844,24.04348373413086
1008.0,47.68725713094076,47.97,47.719886779785156,49.11211395263672,46.22977066040039,24.035972595214844
1008.5,47.704322814941406,47.76,47.73091125488281,49.14488983154297,46.23716735839844,24.054519653320312
1009.0,47.701759338378906,47.81,47.701759338378906,49.14836883544922,46.255149841308594,24.050689697265625
1009.5,47.39493942260742,51.66,46.781005859375,49.13401412963867,46.269798278808594,24.05084228515625
1010.0,47.289651234944664,52.98,46.45818328857422,49.11211395263672,46.29865646362305,24.043331146240234
1010.5,47.01048151652018,56.49,46.45818328857422,48.27097702026367,46.302284240722656,24.058048248291016
1011.5,46.52344258626302,62.59,46.47993469238281,46.7554817199707,46.33491134643555,24.028614044189453
1012.0,46.54640452067057,62.33,46.505313873291016,46.79536056518555,46.338539123535156,24.043331146240234
1012.5,46.594746907552086,61.74,46.487186431884766,46.969390869140625,46.32766342163086,24.05436897277832
1013.0,46.65033849080404,61.06,46.505313873291016,47.10716247558594,46.338539123535156,24.080123901367188
1013.5,46.715599060058594,60.26,46.545196533203125,47.26668930053711,46.33491134643555,24.120595932006836
1014.0,46.767435709635414,59.63,46.55594253540039,47.407955169677734,46.338409423828125,24.135181427001953
1014.5,46.817115783691406,59.02,46.59595489501953,47.53135681152344,46.32403564453125,24.120595932006836
1015.5,46.93662897745768,57.54,46.664710998535156,47.82126998901367,46.32390594482422,24.03584098815918
1016.0,46.993428548177086,56.85,46.69733810424805,47.9517936706543,46.331153869628906,23.98801040649414
1016.5,47.04310989379883,56.24,46.73735046386719,48.0498161315918,46.3421630859375,23.995500564575195
1017.0,47.09857050577799,55.56,46.79885482788086,48.140323638916016,46.35653305053711,23.969614028930664
1017.5,47.139792124430336,55.06,46.8388671875,48.220218658447266,46.36029052734375,23.962387084960938
1018.0,47.1650390625,54.76,46.86048889160156,48.26721954345703,46.367408752441406,23.951217651367188
1018.5,47.219425201416016,54.1,46.925750732421875,48.34335708618164,46.38916778564453,23.95489501953125
1019.5,47.26776631673177,53.51,47.00189208984375,48.39773941040039,46.40366744995117,24.002727508544922
1020.0,47.27997970581055,53.37,47.04915237426758,48.39424133300781,46.39654541015625,24.028614044189453
1020.5,47.30885696411133,53.02,47.096153259277344,48.44124984741211,46.38916778564453,24.05055809020996
1021.0,47.33906936645508,52.66,47.13241195678711,48.488380432128906,46.39641571044922,24.04319953918457
1021.5,47.343902587890625,52.61,47.13603591918945,48.51738357543945,46.37828826904297,24.013763427734375
1022.0,47.355987548828125,52.47,47.143287658691406,48.542762756347656,46.38191223144531,24.05055809020996
1022.5,47.37048848470052,52.3,47.150535583496094,48.56814193725586,46.39278793334961,24.05055809020996
1023.5,47.38982645670573,52.07,47.197669982910156,48.56814193725586,46.40366744995117,24.046878814697266
1024.0,47.38244374593099,52.18,47.197540283203125,48.56438446044922,46.385406494140625,24.039384841918945
1024.5,47.383785247802734,52.17,47.20854949951172,48.57176971435547,46.371036529541016,24.010086059570312
1025.0,47.38969421386719,52.11,47.20478820800781,48.60063934326172,46.36365509033203,24.002592086791992
1025.5,47.38982645670573,52.13,47.19404602050781,48.60802459716797,46.367408752441406,23.98801040649414
1026.0,47.38861974080404,52.15,47.20854949951172,48.586273193359375,46.371036529541016,23.98801040649414
1026.5,47.370357513427734,52.4,47.20116424560547,48.557132720947266,46.35277557373047,23.962120056152344
1027.5,47.352230072021484,52.63,47.21929168701172,48.48824691772461,46.349151611328125,23.914289474487305
1028.0,47.36068979899088,52.54,47.233795166015625,48.51362609863281,46.33464813232422,23.866458892822266
1028.5,47.37035624186198,52.43,47.230167388916016,48.54262924194336,46.33827209472656,23.844383239746094
1029.0,47.386067708333336,52.25,47.248294830322266,48.57163619995117,46.33827209472656,23.811267852783203
1029.5,47.401611328125,52.07,47.262630462646484,48.61497497558594,46.32722854614258,23.85892677307129
1030.0,47.40661366780599,52.02,47.27367401123047,48.62602233886719,46.32014465332031,23.840702056884766
1030.5,47.398153940836586,52.14,47.233795166015625,48.63689422607422,46.32377243041992,23.811267852783203
1031.5,47.37156677246094,52.48,47.157657623291016,48.66227722167969,46.29476547241211,23.859100341796875
1032.0,47.36310577392578,52.6,47.14315414428711,48.651397705078125,46.29476547241211,23.873817443847656
1032.5,47.35827382405599,52.68,47.15040588378906,48.62602233886719,46.29839324951172,23.93268585205078
1033.0,47.33997599283854,52.92,47.13210678100586,48.61497497558594,46.27284622192383,23.936193466186523
1033.5,47.34739430745443,52.84,47.1286506652832,48.61876678466797,46.29476547241211,23.921648025512695
1034.0,47.338766733805336,52.96,47.106727600097656,48.63672637939453,46.27284622192383,23.932514190673828
1034.5,47.3556874593099,52.76,47.11760711669922,48.683860778808594,46.265594482421875,23.950908660888672
1035.5,47.3810666402181,52.46,47.17561721801758,48.73099136352539,46.23659133911133,23.932514190673828
1036.0,47.38348261515299,52.44,47.19736862182617,48.73099136352539,46.22208786010742,23.943552017211914
1036.5,47.392110188802086,52.35,47.21566390991211,48.74203872680664,46.2186279296875,23.91796875
1037.0,47.3979860941569,52.29,47.21187210083008,48.7454948425293,46.23659133911133,23.917797088623047
1037.5,47.398152669270836,52.3,47.226539611816406,48.71665954589844,46.251258850097656,23.93268585205078
1038.0,47.39452870686849,52.36,47.24104309082031,48.673152923583984,46.26939010620117,23.976839065551758
1038.5,47.37260437011719,52.64,47.204620361328125,48.658477783203125,46.25471496582031,23.987701416015625
1039.0,47.35706329345703,52.85,47.1649055480957,48.65864944458008,46.24763488769531,23.984195709228516
1039.5,47.34722646077474,52.99,47.15748596191406,48.64760208129883,46.23659133911133,23.987701416015625
1040.5,47.32909901936849,53.23,47.106727600097656,48.643978118896484,46.23659133911133,24.042892456054688
1041.0,47.33138529459635,53.21,47.11384963989258,48.64384841918945,46.23645782470703,24.009647369384766
1041.5,47.326683044433594,53.28,47.128482818603516,48.61497497558594,46.23659133911133,23.987701416015625
1042.0,47.326681772867836,53.3,47.13573455810547,48.60409927368164,46.240211486816406,24.028175354003906
1042.5,47.342393239339195,53.11,47.168365478515625,48.622222900390625,46.23659133911133,24.028175354003906
1043.0,47.356764475504555,52.95,47.186363220214844,48.65472412109375,46.22920608520508,23.99492835998535
1043.5,47.368849436442055,52.81,47.19361114501953,48.69097900390625,46.22195816040039,24.028043746948242
