Time,Temp,Volt
0.0,44.833313941955566,65.23
0.5,44.828009605407715,65.94
1.0,44.828009605407715,66.59
1.5,44.82515621185303,67.27
2.0,44.8162260055542,68.03
2.5,44.810787200927734,68.75
3.0,44.8145637512207,69.35
3.5,44.78827953338623,70
4.0,44.78193473815918,70
4.5,44.77377700805664,70
5.0,44.77468299865723,70
5.5,44.7766637802124,70
6.0,44.79025936126709,70
6.5,44.78859806060791,70
7.0,44.79222297668457,70
7.5,44.78678512573242,70
8.0,44.79222297668457,70
8.5,44.804006576538086,70
9.0,44.805023193359375,70
9.5,44.8013973236084,70
10.0,44.81046104431152,70
10.5,44.81423759460449,70
11.0,44.82058238983154,70
11.5,44.825114250183105,70
12.0,44.83871078491211,70
12.5,44.84686756134033,70
13.0,44.857879638671875,70
13.5,44.85243892669678,70
14.0,44.847907066345215,70
14.5,44.8523063659668,70
15.0,44.86331653594971,70
15.5,44.87164115905762,70
16.0,44.884331703186035,70
16.5,44.879798889160156,70
17.0,44.884331703186035,70
17.5,44.88433361053467,70
18.0,44.895209312438965,70
18.5,44.89807891845703,70
19.0,44.908955574035645,70
19.5,44.91801929473877,70
20.0,44.937164306640625,70
20.5,44.954386711120605,70
21.0,44.9634485244751,70
21.5,44.97085189819336,70
22.0,44.99351119995117,70
22.5,45.012545585632324,70
23.0,45.03792381286621,70
23.5,45.052428245544434,70
24.0,45.07780647277832,70
24.5,45.08883476257324,70
25.0,45.11768817901611,70
25.5,45.12327861785889,70
26.0,45.12599563598633,70
26.5,45.13868522644043,70
27.0,45.1468448638916,70
27.5,45.154093742370605,70
28.0,45.16242027282715,70
28.5,45.180548667907715,70
29.0,45.20139408111572,70
29.5,45.221336364746094,70
30.0,45.24324035644531,70
30.5,45.25396537780762,70
31.0,45.268619537353516,70
31.5,45.27768325805664,70
32.0,45.28312110900879,70
32.5,45.303178787231445,70
33.0,45.33308982849121,70
33.5,45.35484313964844,70
34.0,45.39653778076172,70
34.5,45.420254707336426,70
35.0,45.42478656768799,70
35.5,45.44382190704346,70
36.0,45.453919410705566,70
36.5,45.46388912200928,70
37.0,45.47929859161377,70
37.5,45.5002965927124,70
38.0,45.51011657714844,70
38.5,45.529300689697266,70
39.0,45.53745937347412,70
39.5,45.55649280548096,70
40.0,45.57643413543701,70
40.5,45.5900297164917,70
41.0,45.6036262512207,70
41.5,45.62282752990723,70
42.0,45.64197826385498,70
42.5,45.670867919921875,70
43.0,45.69908142089844,70
43.5,45.723554611206055,70
44.0,45.76162242889404,70
44.5,45.78624629974365,70
45.0,45.81328868865967,70
45.5,45.84773063659668,70
46.0,45.87854766845703,70
46.5,45.9058895111084,70
47.0,45.924925804138184,70
47.5,45.94486618041992,70
48.0,45.96767616271973,70
48.5,45.99305534362793,70
49.0,46.01299571990967,70
49.5,46.04834461212158,70
50.0,46.07838726043701,70
50.5,46.110111236572266,70
51.0,46.13186550140381,70
51.5,46.16630840301514,70
52.0,46.19984531402588,70
52.5,46.22176933288574,70
53.0,46.24606990814209,70
53.5,46.25983715057373,70
54.0,46.29699993133545,70
54.5,46.322378158569336,70
55.0,46.34607219696045,70
55.5,46.35604381561279,70
56.0,46.366920471191406,70
56.5,46.38232898712158,70
57.0,46.409653663635254,70
57.5,46.43412685394287,70
58.0,46.45950508117676,70
58.5,46.4812593460083,70
59.0,46.50573253631592,70
59.5,46.53020477294922,70
60.0,46.5575475692749,70
60.5,46.58292579650879,70
61.0,46.612836837768555,70
61.5,46.62915229797363,70
62.0,46.64274883270264,70
62.5,46.67537879943848,70
63.0,46.69637680053711,70
63.5,46.71359920501709,70
64.0,46.74169731140137,70
64.5,46.76163864135742,70
65.0,46.77432632446289,70
65.5,46.7897367477417,70
66.0,46.80984592437744,70
66.5,46.81890869140625,70
67.0,46.83250617980957,70
67.5,46.83069133758545,70
68.0,46.84338092803955,70
68.5,46.86241626739502,70
69.0,46.88156032562256,70
69.5,46.88700008392334,70
70.0,46.91146945953369,70
70.5,46.932318687438965,70
71.0,46.97144412994385,70
71.5,46.97416400909424,70
72.0,46.990479469299316,70
72.5,46.999542236328125,70
73.0,47.01857852935791,70
73.5,47.040329933166504,70
74.0,47.063140869140625,70
74.5,47.083083152770996,70
75.0,47.10302257537842,70
75.5,47.11752414703369,70
76.0,47.141998291015625,70
76.5,47.162978172302246,70
77.0,47.171135902404785,70
77.5,47.19003677368164,70
78.0,47.21011161804199,70
78.5,47.22552013397217,70
79.0,47.242740631103516,70
79.5,47.268120765686035,70
80.0,47.28007125854492,70
80.5,47.30075168609619,70
81.0,47.31814002990723,70
81.5,47.329922676086426,70
82.0,47.35258388519287,70
82.5,47.365272521972656,70
83.0,47.378095626831055,70
83.5,47.3835334777832,70
84.0,47.395318031311035,70
84.5,47.41525745391846,70
85.0,47.42794895172119,70
85.5,47.43519973754883,70
86.0,47.45876502990723,70
86.5,47.46692180633545,70
87.0,47.48336601257324,70
87.5,47.493337631225586,70
88.0,47.51780891418457,70
88.5,47.528685569763184,70
89.0,47.537750244140625,70
89.5,47.53774833679199,70
90.0,47.55602836608887,70
90.5,47.56781196594238,70
91.0,47.57596969604492,70
91.5,47.58684539794922,70
92.0,47.60497283935547,70
92.5,47.61600112915039,70
93.0,47.6412296295166,70
93.5,47.65663814544678,70
94.0,47.6667594909668,70
94.5,47.674917221069336,70
95.0,47.693044662475586,70
95.5,47.70845413208008,70
96.0,47.73219013214111,70
96.5,47.758477210998535,70
97.0,47.77751159667969,70
97.5,47.79563903808594,70
98.0,47.81467342376709,70
98.5,47.83823871612549,70
