Time,Ave_Temp,Volt,Integral,Channel2,Channel3,Channel4
0.0,41.69463984171549,73,4.152680079142254,41.07103729248047,42.67717361450195,41.33570861816406
0.4,41.70551681518555,73,8.29992167154948,41.11454772949219,42.69892883300781,41.30307388305664
0.8,41.713976542154946,73,12.442933400472008,41.103668212890625,42.69892883300781,41.339332580566406
1.2,41.68134562174479,73,16.602260589599613,41.06016159057617,42.62278747558594,41.361087799072266
1.6,41.68497085571289,73,20.759775161743168,41.05290985107422,42.648170471191406,41.35383224487305
2.0,41.68361155192057,73,24.917969385782882,41.034629821777344,42.64439392089844,41.37181091308594
2.4,41.672735850016274,73,29.081601460774746,41.01287841796875,42.619014739990234,41.386314392089844
2.8,41.67141469319662,73,33.24589411417644,40.983760833740234,42.64427947998047,41.38620376586914
3.2,41.684706370035805,73,37.40354092915854,40.998260498046875,42.68415832519531,41.371700286865234
3.6,41.63999048868815,73,41.58354568481447,40.95112991333008,42.55363845825195,41.41520309448242
4.0,41.668846130371094,73,45.74912261962892,40.961856842041016,42.6151237487793,41.42955780029297
4.4,41.646034240722656,73,49.92610549926759,40.94025421142578,42.582645416259766,41.41520309448242
4.8,41.6593271891276,73,54.096441904703795,40.93662643432617,42.61164855957031,41.42970657348633
5.2,41.660386403401695,73,58.266248703002944,40.96910858154297,42.6296272277832,41.382423400878906
5.6,41.696642557779946,73,62.417927424112975,40.99085998535156,42.694889068603516,41.404178619384766
6.0,41.69773737589518,73,66.56905873616539,40.98712158203125,42.7020263671875,41.4040641784668
6.4,41.68806838989258,73,70.7250245412191,40.98712158203125,42.629512786865234,41.44757080078125
6.8,41.706197102864586,73,74.8719259897868,40.9798698425293,42.65489196777344,41.483829498291016
7.2,41.72432327270508,73,79.00976435343426,41.04875564575195,42.62226104736328,41.501953125
7.6,41.73624165852865,73,83.14164352416994,41.03771209716797,42.6365966796875,41.53441619873047
8.0,41.75678634643555,73,87.26325035095216,41.066715240478516,42.65472412109375,41.548919677734375
8.4,41.75799560546875,73,91.38425254821779,41.01595687866211,42.68373107910156,41.57429885864258
8.8,41.78941853841146,73,95.48954327901205,41.09934997558594,42.71998596191406,41.548919677734375
9.2,41.82068761189779,73,99.57919947306316,41.13182830810547,42.74158477783203,41.58864974975586
9.6,41.83398183186849,73,103.6622085571289,41.16445541381836,42.752464294433594,41.585025787353516
10.0,41.870235443115234,73,107.72709083557129,41.20071029663086,42.79234313964844,41.617652893066406
10.4,41.906494140625,73,111.77384376525879,41.28410339355469,42.8503532409668,41.585025787353516
10.8,41.92086283365885,73,115.81341234842937,41.33835220336914,42.87197494506836,41.55226135253906
11.2,41.95953496297201,73,119.83364486694336,41.39273452758789,42.864723205566406,41.62114715576172
11.6,41.98974863688151,73,123.83877054850261,41.436241149902344,42.89735412597656,41.635650634765625
12.0,42.027085622151695,73,127.82522773742676,41.49049758911133,42.9334831237793,41.65727615356445
12.4,42.07421747843424,73,131.78811899820963,41.54850769042969,42.980613708496094,41.69353103637695
12.8,42.1431032816569,69.99,135.71656735738117,41.635520935058594,43.05312728881836,41.74066162109375
13.2,42.19386291503906,73,139.61963589986163,41.71166229248047,43.08938217163086,41.78054428100586
13.6,42.24220403035482,73,143.49853388468424,41.762420654296875,43.13288879394531,41.831302642822266
14.0,42.284350077311196,73,147.35635884602863,41.820274353027344,43.16899490356445,41.8637809753418
14.4,42.345985412597656,73,151.1833661397298,41.943546295166016,43.219749450683594,41.87466049194336
14.8,42.40762074788412,73,154.97955576578775,42.04506301879883,43.285011291503906,41.89278793334961
15.2,42.44266891479492,73,158.7582213083903,42.132076263427734,43.324893951416016,41.871036529541016
15.6,42.4872678120931,73,162.51458740234375,42.21172332763672,43.371910095214844,41.878170013427734
16.0,42.53319295247396,73,166.24799092610678,42.28786087036133,43.3936653137207,41.918052673339844
16.4,42.54270807902018,73,169.97663688659668,42.31671142578125,43.408016204833984,41.90339660644531
16.8,42.56204477945963,73,173.69561449686685,42.34571838378906,43.440643310546875,41.89977264404297
17.2,42.578965504964195,73,177.40613174438477,42.36747360229492,43.43339538574219,41.93602752685547
17.6,42.615221659342446,73,181.09852091471353,42.40372848510742,43.480525970458984,41.96141052246094
18.0,42.67306264241537,73,184.76198959350586,42.4869499206543,43.54561996459961,41.98661804199219
18.4,42.71415328979492,73,188.4049129486084,42.563087463378906,43.55287170410156,42.0265007019043
18.8,42.75282414754232,73,192.02850087483725,42.60296630859375,43.58187484741211,42.073631286621094
19.2,42.797430674235024,73,195.62978553771973,42.63911437988281,43.63252258300781,42.12065505981445
19.6,42.84939702351888,73,199.2050870259603,42.69712448120117,43.66515350341797,42.1859130859375
20.0,42.88806915283203,73,202.76105244954428,42.72249984741211,43.70503616333008,42.236671447753906
20.4,42.923117319742836,73,206.29949378967285,42.75150680541992,43.73041534423828,42.28742980957031
20.8,42.97976938883463,73,209.80960909525552,42.80936813354492,43.773773193359375,42.35616683959961
21.2,43.0185915629069,73,213.30031331380206,42.85664749145508,43.795677185058594,42.40345001220703
21.6,43.047445933024086,73,216.77659034729,42.85287094116211,43.83540725708008,42.45405960083008
22.0,43.10171635945638,73,220.22573216756183,42.93977355957031,43.871551513671875,42.49382400512695
22.4,43.13676325480143,73,223.6573505401611,42.95064926147461,43.904178619384766,42.55546188354492
22.8,43.17906188964844,73,227.06781959533689,42.99415588378906,43.92955780029297,42.61347198486328
23.2,43.17664591471354,73,230.4794966379801,42.947025299072266,43.90055465698242,42.68235778808594
23.6,43.204291025797524,73,233.87735112508133,42.96137619018555,43.922157287597656,42.729339599609375
24.0,43.25867462158203,73,237.24801381429032,43.02301025390625,43.99104309082031,42.76197052001953
24.4,43.25867462158203,73,240.6186765034993,42.99763107299805,43.980167388916016,42.79822540283203
24.8,43.30097325642904,73,243.9681898752848,43.041141510009766,44.04180145263672,42.819976806640625
25.2,43.34085464477539,73,247.2977625528971,43.131778717041016,44.08530807495117,42.805477142333984
25.6,43.39523696899414,73,250.60014406840003,43.21516418457031,44.13606643676758,42.83448028564453
26.0,43.427720387776695,73,253.8862838745117,43.265777587890625,44.132293701171875,42.88508987426758
26.4,43.4615592956543,73,257.15550422668457,43.29478073120117,44.168548583984375,42.921348571777344
26.8,43.466392517089844,73,260.42230796813965,43.30928421020508,44.183048248291016,42.90684509277344
27.2,43.49902470906576,73,263.67279561360675,43.38542175292969,44.230186462402344,42.881465911865234
27.6,43.515942891438804,73,266.91482416788733,43.44343185424805,44.27006530761719,42.83433151245117
28.0,43.54724884033203,73,270.1411997477213,43.50495147705078,44.30620574951172,42.830589294433594
28.4,43.57987848917643,73,273.3512605031331,43.61009216308594,44.335208892822266,42.794334411621094
28.8,43.62338638305664,73,276.5395673116048,43.660850524902344,44.38234329223633,42.82696533203125
29.2,43.639095306396484,73,279.72001965840656,43.68260192871094,44.429473876953125,42.80521011352539
29.6,43.70177205403646,71.58,282.8691336313883,43.773075103759766,44.46918869018555,42.86305236816406
30.0,43.721107482910156,73,286.00857988993323,43.81658172607422,44.516319274902344,42.830421447753906
30.4,43.74633661905924,73,289.1354115804036,43.87443923950195,44.552425384521484,42.8121452331543
30.8,43.781533559163414,73,292.2446448008219,43.97248077392578,44.588829040527344,42.78329086303711
31.2,43.83697636922201,73,295.3261566162109,44.06659698486328,44.62131118774414,42.823020935058594
31.6,43.867191314697266,73,298.39256095886225,44.05209732055664,44.66119384765625,42.888282775878906
32.0,43.890037536621094,73,301.4475421905517,44.07735824584961,44.67920684814453,42.91354751586914
32.4,43.908164978027344,73,304.49345970153803,44.055606842041016,44.664703369140625,43.00418472290039
32.8,43.93596267700195,73,307.52547836303705,44.08460998535156,44.70096206665039,43.022315979003906
33.2,43.964969635009766,73,310.54299354553217,44.10999298095703,44.74809646606445,43.03681945800781
33.6,44.03627014160156,64.58,313.5248584747314,44.204254150390625,44.79522705078125,43.10932922363281
34.0,44.0917116800944,73,316.4790026346842,44.280242919921875,44.84583282470703,43.1490592956543
34.4,44.12917709350586,73,319.4144140879313,44.356380462646484,44.8820915222168,43.1490592956543
34.8,44.17857996622721,73,322.3251241048177,44.414241790771484,44.896446228027344,43.22505187988281
35.2,44.19549814860026,73,325.2273750305176,44.41061782836914,44.929073333740234,43.246803283691406
35.6,44.22329330444336,73,328.1157283782959,44.45774841308594,44.94357681274414,43.2685546875
36.0,44.25592549641927,73,330.98776563008624,44.5048828125,44.98345947265625,43.27943420410156
36.4,44.3222770690918,66.83,333.82662709554035,44.580902099609375,45.03409957885742,43.351829528808594
36.8,44.34161376953125,73,336.6558202107747,44.61353302001953,45.063106536865234,43.348201751708984
37.2,44.354906717936196,73,339.47836685180664,44.65341567993164,45.095733642578125,43.31557083129883
37.6,44.33798853556315,73,342.3093725840251,44.64253616333008,45.08848571777344,43.28294372558594
38.0,44.35957336425781,73,345.1295859018962,44.6568717956543,45.13544845581055,43.286399841308594
38.4,44.360782623291016,73,347.94919459025067,44.714881896972656,45.120948791503906,43.246517181396484
38.8,44.37770207722982,73,350.76034355163574,44.67499923706055,45.1318244934082,43.3262825012207
39.2,44.36078135172526,73,353.57995287577313,44.595237731933594,45.088314056396484,43.3987922668457
39.6,44.40308125813802,73,356.3784122467041,44.6206169128418,45.14995193481445,43.43867492675781
40.0,44.43087641398112,73,359.16297403971356,44.64236831665039,45.175331115722656,43.47492980957031
40.4,44.46456527709961,73,361.93069140116376,44.66034698486328,45.186058044433594,43.54729080200195
40.8,44.50927988688151,73,364.676051457723,44.700225830078125,45.204185485839844,43.62342834472656
41.2,44.53949228922526,73,367.4063053131104,44.71110153198242,45.24768829345703,43.65968704223633
41.6,44.52136357625326,73,370.14562352498376,44.64946746826172,45.19330596923828,43.721317291259766
42.0,44.51642100016276,73,372.8874130249024,44.613101959228516,45.20407485961914,43.732086181640625
42.4,44.49829228719076,73,375.638266881307,44.56959533691406,45.13881301879883,43.786468505859375
42.8,44.45720291137695,73,378.4096654256185,44.4245719909668,45.06992721557617,43.87710952758789
43.2,44.484849294026695,73,381.16724077860516,44.39179229736328,45.12416076660156,43.938594818115234
43.6,44.51521301269531,73,383.9096342722575,44.446327209472656,45.16781997680664,43.93149185180664
44.0,44.54889933268229,73,386.6351846059164,44.471553802490234,45.200294494628906,43.974849700927734
44.4,44.591199239095054,73,389.33958498636883,44.53318786621094,45.22205352783203,44.01835632324219
44.8,44.626094818115234,73,392.0265375773112,44.61280059814453,45.276283264160156,43.989200592041016
45.2,44.65981674194336,73,394.69662920633954,44.688819885253906,45.33417892456055,43.956451416015625
45.6,44.68772888183594,73,397.35276476542157,44.7578239440918,45.348793029785156,43.95656967163086
46.0,44.70344161987305,73,400.00104395548504,44.76507568359375,45.316165924072266,44.029083251953125
46.4,44.69365692138672,73,402.6542154947917,44.69969940185547,45.27616882324219,44.1051025390625
46.8,44.692450205485024,73,405.3079903920492,44.60906219482422,45.31967544555664,44.14861297607422
47.2,44.71661885579427,73,407.94968096415204,44.64168930053711,45.35593032836914,44.15223693847656
47.6,44.772210439046226,73,410.5635757446289,44.728702545166016,45.40668869018555,44.18124008178711
48.0,44.830220540364586,73,413.1484654744466,44.826595306396484,45.4501953125,44.213871002197266
48.4,44.87718836466471,73,415.70987129211426,44.848182678222656,45.482662200927734,44.30072021484375
48.8,44.91827901204427,73,418.2507317860921,44.946075439453125,45.558799743652344,44.249961853027344
49.2,44.89894231160482,73,420.8012606302897,44.95695114135742,45.54429626464844,44.195579528808594
49.6,44.95075607299805,73,423.32588259379065,45.02206039428711,45.59490203857422,44.23530578613281
50.0,44.9845937093099,73,425.8335857391357,45.09457015991211,45.63115692138672,44.22805404663086
50.4,45.00876490275065,73,428.3292032877604,45.145328521728516,45.681915283203125,44.19905090332031
50.8,45.0172233581543,73,430.82059160868323,45.199710845947266,45.71091842651367,44.14104080200195
51.2,45.032936096191406,73,433.3041235605875,45.26860046386719,45.739925384521484,44.09028244018555
51.6,45.05563481648763,73,435.7763061523437,45.36260223388672,45.79042053222656,44.01388168334961
52.0,45.07995732625326,73,438.23632748921705,45.417137145996094,45.83045196533203,43.99228286743164
52.4,45.1341921488444,73,440.66923141479487,45.48587417602539,45.86656188964844,44.050140380859375
52.8,45.1861572265625,73,443.0761528015136,45.55838394165039,45.92456817626953,44.07551956176758
53.2,45.20790990193685,73,445.4721978505452,45.620018005371094,45.96445083618164,44.03926086425781
53.6,45.239331563313804,73,447.85253206888825,45.69253158569336,45.986202239990234,44.03926086425781
54.0,45.28163146972656,73,450.21171633402497,45.739662170410156,46.036964416503906,44.068267822265625
54.4,45.3286501566569,73,452.54739125569654,45.79755783081055,46.07310485839844,44.11528778076172
54.8,45.36369832356771,73,454.86554209391267,45.7939338684082,46.105735778808594,44.19142532348633
55.2,45.35040283203125,73,457.19034067789704,45.808433532714844,46.10935974121094,44.13341522216797
55.6,45.36248779296875,73,459.50909678141267,45.82293701171875,46.141990661621094,44.122535705566406
56.0,45.40463892618815,73,461.8067773183186,45.884422302246094,46.17447280883789,44.15502166748047
56.4,45.42397689819336,73,464.09478886922193,45.92430877685547,46.210731506347656,44.13689041137695
56.8,45.46023178100586,73,466.364672978719,45.971439361572266,46.26511001586914,44.14414596557617
57.2,45.462477366129555,73,468.63343429565424,46.01115036010742,46.2685661315918,44.10771560668945
57.6,45.47352727254232,73,470.89667065938306,46.051204681396484,46.283241271972656,44.08613586425781
58.0,45.51323699951172,73,473.1400521596272,46.10541534423828,46.308448791503906,44.12584686279297
58.4,45.50960922241211,73,475.38524754842115,46.05828094482422,46.3048210144043,44.16572570800781
58.8,45.53015645345052,73,477.62016932169587,46.06190872192383,46.34107971191406,44.18748092651367
59.2,45.56146494547526,73,479.83943684895826,46.06179428100586,46.3300895690918,44.292510986328125
59.6,45.569924672444664,73,482.0544745127359,46.02916717529297,46.34821701049805,44.33238983154297
60.0,45.61101404825846,73,484.2489674886067,46.04729080200195,46.3663444519043,44.41940689086914
60.4,45.64364369710287,73,486.42714564005524,46.09080123901367,46.413475036621094,44.42665481567383
60.8,45.6652463277181,73,488.5945224761962,46.12690353393555,46.431453704833984,44.437381744384766
61.2,45.714796702067055,73,490.73712412516267,46.17403793334961,46.4604606628418,44.509891510009766
61.6,45.75951258341471,73,492.8573678334553,46.224796295166016,46.50033950805664,44.553401947021484
62.0,45.78126653035482,73,494.9667345682779,46.23929977416992,46.50033950805664,44.60416030883789
62.4,45.8016611735026,73,497.0659039815266,46.26815414428711,46.52919387817383,44.607635498046875
62.8,45.82824579874674,73,499.15178108215326,46.3261604309082,46.57270050048828,44.58587646484375
63.2,45.85966873168945,73,501.22194671630854,46.39141845703125,46.60533142089844,44.58225631713867
63.6,45.887463887532554,73,503.27821477254224,46.43130111694336,46.63071060180664,44.600379943847656
64.0,45.90196736653646,73,505.327231089274,46.445804595947266,46.66696548461914,44.59313201904297
