Time,Ave_Temp,Volt,Integral,Channel2,Channel3,Channel4
46.0,47.01762898763021,73,282.8267402648927,46.062889099121094,47.07805633544922,47.91194152832031
46.4,46.96807988484701,73,284.34270032246917,45.972251892089844,46.98379135131836,47.94819641113281
46.8,46.960828145345054,73,285.8622862497966,45.88161087036133,47.00191879272461,47.99895477294922
47.2,47.0115852355957,73,287.3564936319988,45.932369232177734,47.08168029785156,48.02070617675781
47.6,47.043006896972656,73,288.83499018351245,45.9795036315918,47.121559143066406,48.027957916259766
48.0,47.040758768717446,73,290.31461079915374,45.976043701171875,47.114479064941406,48.03175354003906
48.4,47.0129648844401,73,291.8081283569337,45.943416595458984,47.03109359741211,48.06438446044922
48.8,46.988792419433594,73,293.3137321472169,45.867279052734375,47.0020866394043,48.09701156616211
49.2,47.019004821777344,73,294.80422973632824,45.84914779663086,47.08184814453125,48.12601852416992
49.6,47.070971171061196,73,296.26874415079766,45.93616485595703,47.15435791015625,48.12239074707031
50.0,47.09529495239258,73,297.72109667460137,45.98344802856445,47.16539001464844,48.137046813964844
50.4,47.124298095703125,73,299.1589476267498,46.016075134277344,47.194393157958984,48.16242599487305
50.8,47.11221440633138,73,300.6028404235841,45.972572326660156,47.161766052246094,48.20230484008789
51.2,47.14726003011068,73,302.02921040852874,45.997947692871094,47.216148376464844,48.227684020996094
51.6,47.17868169148763,73,303.4398695627849,46.026954650878906,47.24152374267578,48.2675666809082
52.0,47.22339884440104,73,304.8281701405844,46.09221649169922,47.306785583496094,48.27119445800781
52.4,47.286240895589195,73,306.1850496927898,46.211856842041016,47.38655090332031,48.26031494140625
52.8,47.35284296671549,73,307.50862820943206,46.33163833618164,47.451942443847656,48.27494812011719
53.2,47.41447830200195,73,308.8013890584311,46.45490646362305,47.52445602416992,48.26407241821289
53.6,47.42535654703776,73,310.0887107849122,46.46940994262695,47.509952545166016,48.29670715332031
54.0,47.44121424357096,73,311.36810366312676,46.45867919921875,47.53910446166992,48.32585906982422
54.4,47.476113637288414,73,312.63004684448254,46.52016830444336,47.567962646484375,48.3402099609375
54.8,47.49666086832682,73,313.88171641031914,46.52379608154297,47.57521438598633,48.39097213745117
55.2,47.460550944010414,73,315.15144093831395,46.44780349731445,47.50284957885742,48.430999755859375
55.6,47.46538543701172,73,316.4187482198081,46.41517639160156,47.506473541259766,48.47450637817383
56.0,47.49438985188802,73,317.67155329386406,46.45143127441406,47.56085968017578,48.47087860107422
56.4,47.50526682535807,73,318.91891988118505,46.49856185913086,47.604366302490234,48.412872314453125
56.8,47.55360666910807,73,320.14211654663103,46.567447662353516,47.67325210571289,48.42012023925781
57.2,47.58761723836263,73,321.3483079274497,46.64738082885742,47.745933532714844,48.369537353515625
57.6,47.637167612711586,73,322.5297241210939,46.7597770690918,47.79669189453125,48.35503387451172
58.0,47.66858927408854,73,323.69542948404967,46.81415939331055,47.84382629394531,48.347782135009766
58.4,47.721763610839844,73,324.83454767862975,46.91567611694336,47.901832580566406,48.347782135009766
58.8,47.76043701171875,73,325.9543291727704,46.984561920166016,47.93083953857422,48.365909576416016
59.2,47.773841857910156,73,327.0674082438153,46.99192428588867,47.938201904296875,48.39139938354492
59.6,47.81734720865885,73,328.1587346394859,47.049930572509766,47.974456787109375,48.42765426635742
60.0,47.86569086710612,73,329.22588920593284,47.09706497192383,48.036094665527344,48.46391296386719
60.4,47.903306325276695,73,330.2742360432945,47.18785858154297,48.08700180053711,48.43505859375
60.8,47.94318517049154,73,331.3026434580487,47.271244049072266,48.1450080871582,48.41330337524414
61.2,47.99877802530924,73,332.3032544453941,47.36913299560547,48.210269927978516,48.41693115234375
61.6,48.04832967122396,73,333.2790896097821,47.47065353393555,48.23927688598633,48.43505859375
62.0,48.05210622151693,73,334.2530364990236,47.456302642822266,48.22492599487305,48.47509002685547
62.4,48.09077707926432,73,335.20764795939147,47.459922790527344,48.282936096191406,48.52947235107422
62.8,48.13186772664388,73,336.1417140960695,47.52156066894531,48.3046875,48.56935501098633
63.2,48.165706634521484,73,337.05886077880876,47.55781555175781,48.3300666809082,48.60923767089844
63.6,48.19001007080078,73,337.9638557434084,47.568824768066406,48.344703674316406,48.65650177001953
64.0,48.23472595214844,73,338.84649276733415,47.60145568847656,48.380958557128906,48.721763610839844
64.4,48.26493835449219,73,339.71402359008806,47.605079650878906,48.3918342590332,48.79790115356445
64.8,48.29998524983724,73,340.5640309651694,47.61958312988281,48.44259262084961,48.8377799987793
65.2,48.33639017740885,73,341.395835876465,47.67774200439453,48.493499755859375,48.837928771972656
65.6,48.3653933207194,73,342.21313921610533,47.72487258911133,48.52250289916992,48.84880447387695
66.0,48.34847640991211,73,343.0389010111493,47.706748962402344,48.44636535644531,48.89231491088867
66.4,48.319601694742836,73,343.8791001637779,47.63436508178711,48.366737365722656,48.95770263671875
66.8,48.32685343424479,73,344.7156734466555,47.572731018066406,48.38848876953125,49.01934051513672
67.2,48.343772888183594,73,345.5437870025637,47.56547927856445,48.402992248535156,49.06284713745117
67.6,48.36673355102539,73,346.360420227051,47.554603576660156,48.44287109375,49.102725982666016
68.0,48.323228200276695,73,347.19880612691264,47.463966369628906,48.337730407714844,49.16798782348633
68.4,48.305100758870445,73,348.0462557474774,47.395076751708984,48.3087272644043,49.21149826049805
68.8,48.32685216267904,73,348.88282966613787,47.395076751708984,48.355857849121094,49.22962188720703
69.2,48.36448669433594,73,349.7005863189699,47.45325469970703,48.421287536621094,49.21891784667969
69.6,48.40933354695638,73,350.4959195454917,47.52952575683594,48.49030303955078,49.20817184448242
70.0,48.4563357035319,73,351.26775169372576,47.6236572265625,48.56631088256836,49.179039001464844
70.4,48.44800821940104,73,352.04374758402525,47.63104248046875,48.51568603515625,49.197296142578125
70.8,48.400875091552734,73,352.8433100382489,47.55490493774414,48.41416931152344,49.233551025390625
71.2,48.35615921020508,73,353.66523043314635,47.482391357421875,48.32352828979492,49.26255798339844
71.6,48.29346593221029,73,354.5184974670412,47.34114456176758,48.258419036865234,49.28083419799805
72.0,48.25237528483073,73,355.39230982462584,47.275882720947266,48.16777801513672,49.3134651184082
72.4,48.30086771647135,73,356.2418759663902,47.28691101074219,48.2730712890625,49.342620849609375
72.8,48.289990743001304,73,357.0968805948895,47.297786712646484,48.204185485839844,49.36800003051758
73.2,48.17518107096354,73,358.00929005940776,47.09838104248047,48.03015899658203,49.397003173828125
73.6,48.15100987752279,73,358.93378512064635,46.99324035644531,48.05916213989258,49.40062713623047
74.0,48.167930603027344,73,359.8498198191327,46.99324035644531,48.08091735839844,49.42963409423828
74.4,48.12321472167969,73,360.78821245829283,46.90260314941406,47.993900299072266,49.473140716552734
74.8,48.1474978129069,73,361.7144635518394,46.87370681762695,48.05927276611328,49.50951385498047
75.2,48.125631968180336,73,362.65164756774925,46.822837829589844,47.99027633666992,49.56378173828125
75.6,48.10174560546875,73,363.6007747650149,46.74698257446289,47.95793151855469,49.60032272338867
76.0,48.088279724121094,73,364.55663490295433,46.69968032836914,47.936004638671875,49.629154205322266
76.4,48.111412048339844,73,365.5009288787844,46.71072769165039,48.005062103271484,49.618446350097656
76.8,48.13437525431315,73,366.43374125162785,46.75423812866211,48.041316986083984,49.60757064819336
77.2,48.1355832417806,73,367.36594963073753,46.7252311706543,48.05219268798828,49.62932586669922
77.6,48.154919942220054,73,368.2884896596275,46.765113830566406,48.06669616699219,49.63294982910156
78.0,48.1694221496582,73,369.2037785847984,46.772361755371094,48.063072204589844,49.67283248901367
78.4,48.18030039469401,73,370.1136283874514,46.75423812866211,48.0703239440918,49.716339111328125
78.8,48.14056650797526,73,371.0433451334638,46.68186950683594,47.987083435058594,49.75274658203125
79.2,48.079062143961586,73,372.003814061483,46.54423141479492,47.88569641113281,49.80725860595703
79.6,48.053550720214844,73,372.9770387013756,46.46433639526367,47.874691009521484,49.821624755859375
80.0,48.06201171875,73,373.9460328420006,46.44620895385742,47.907318115234375,49.8325080871582
80.4,48.048718770345054,73,374.92167345682805,46.44620895385742,47.86018753051758,49.839759826660156
80.8,48.0390510559082,73,375.90214792887394,46.395450592041016,47.874691009521484,49.84701156616211
81.2,48.07664489746094,73,376.8638254801435,46.43183898925781,47.950958251953125,49.847137451171875
81.6,48.13586298624674,73,377.7958939870201,46.529727935791016,48.05247497558594,49.82538604736328
82.0,48.21215057373047,73,378.6898187001549,46.65314865112305,48.17951965332031,49.80378341674805
82.4,48.248406728108726,73,379.5656153361005,46.71478271484375,48.208526611328125,49.8219108581543
82.8,48.31245803833008,73,380.40938631693547,46.81629943847656,48.29191207885742,49.82916259765625
83.2,48.384970347086586,73,381.2169011433922,46.91419219970703,48.38255310058594,49.8581657409668
83.6,48.451438903808594,73,381.9911816914879,47.048336029052734,48.45869064331055,49.8472900390625
84.0,48.540985107421875,73,382.72068913777696,47.189849853515625,48.56757354736328,49.86553192138672
84.4,48.62558237711588,73,383.40789794921903,47.3385009765625,48.661834716796875,49.87641143798828
84.8,48.699301401774086,73,384.058247248332,47.49802017211914,48.71622085571289,49.883663177490234
85.2,48.71759541829427,73,384.69944953918485,47.54532241821289,48.709136962890625,49.8983268737793
85.6,48.78164800008138,73,385.30862553914415,47.6214599609375,48.78889846801758,49.93458557128906
86.0,48.85295104980469,73,385.8821500142418,47.74110412597656,48.8686637878418,49.9490852355957
86.4,48.86503601074219,73,386.4496320088707,47.76285934448242,48.85416030883789,49.97808837890625
86.8,48.83598073323568,73,387.03164164225285,47.68672180175781,48.78889846801758,50.03232192993164
87.2,48.83848190307617,73,387.61240069071476,47.67962646484375,48.76005172729492,50.075767517089844
87.6,48.88313293457031,73,388.1708342234296,47.71225357055664,48.821685791015625,50.11545944213867
88.0,48.90600713094076,73,388.7178306579592,47.7086296081543,48.839813232421875,50.169578552246094
88.4,48.907293955485024,73,389.2641836802167,47.6761474609375,48.83271026611328,50.2130241394043
88.8,48.96284866333008,73,389.7827593485517,47.7486572265625,48.90522003173828,50.23466873168945
89.2,49.02565129597982,73,390.26993370056175,47.82842254638672,48.988609313964844,50.25992202758789
89.6,49.08244069417318,73,390.72871335347514,47.933563232421875,49.0466194152832,50.26713943481445
90.0,49.078938802083336,73,391.18924395243346,47.951839447021484,49.003257751464844,50.28171920776367
90.4,49.08855692545573,73,391.6449654897056,47.94096374511719,49.01051330566406,50.31419372558594
90.8,49.12843704223633,73,392.08074696858745,47.99534606933594,49.07577133178711,50.31419372558594
91.2,49.19242477416992,73,392.4845345815025,48.0678596496582,49.15553283691406,50.3538818359375
91.6,49.250386555989586,73,392.8593413035077,48.15487289428711,49.21354293823242,50.38274383544922
92.0,49.291587829589844,73,393.21354738871275,48.23112487792969,49.25716781616211,50.386470794677734
92.4,49.321736653645836,73,393.5526790618898,48.25288009643555,49.286170959472656,50.4261589050293
92.8,49.33740107218424,73,393.8839785257977,48.26738357543945,49.289798736572266,50.455020904541016
93.2,49.37739562988281,73,394.1952807108563,48.30380630493164,49.340721130371094,50.4876594543457
93.6,49.4063606262207,73,394.49210039774596,48.347312927246094,49.35885238647461,50.512916564941406
94.0,49.454654693603516,73,394.7647730509442,48.41257095336914,49.409610748291016,50.54178237915039
94.4,49.44628143310547,73,395.04163233439147,48.40184783935547,49.355377197265625,50.58161926269531
94.8,49.3785400390625,73,395.3523623148602,48.303955078125,49.21035385131836,50.62131118774414
95.2,49.34102249145508,73,395.6818510691327,48.20243835449219,49.166847229003906,50.65378189086914
95.6,49.389321645100914,73,395.9871902465822,48.2314453125,49.257484436035156,50.67903518676758
96.0,49.43179066975912,73,396.2712949117026,48.307716369628906,49.33013153076172,50.65752410888672
96.4,49.443705240885414,73,396.54944229125994,48.34383773803711,49.30824279785156,50.67903518676758
96.8,49.378546396891274,73,396.8601690928143,48.26058578491211,49.174232482910156,50.70082092285156
97.2,49.354349772135414,73,397.1829942067466,48.169944763183594,49.1778564453125,50.715248107910156
97.6,49.41597239176432,73,397.4750080108645,48.22795104980469,49.29750061035156,50.72246551513672
98.0,49.47174835205078,73,397.7391338348391,48.32598876953125,49.38829040527344,50.700965881347656
98.4,49.522542317708336,73,397.9778626759849,48.420257568359375,49.468048095703125,50.6793212890625
98.8,49.59143575032552,73,398.18214480082213,48.54715347290039,49.55144500732422,50.67570877075195
99.2,49.66271209716797,73,398.35078875223815,48.67404556274414,49.62395477294922,50.69013595581055
99.6,49.74273173014323,73,398.47942288716655,48.81935119628906,49.70399475097656,50.70484924316406
100.0,49.82231775919596,73,398.5682640075686,48.95695495605469,49.798095703125,50.7119026184082
100.4,49.899820963541664,73,398.6183535257978,49.09489822387695,49.885276794433594,50.71928787231445
100.8,49.98682657877604,73,398.62494023640977,49.26167297363281,49.975914001464844,50.72289276123047
101.2,50.05562845865885,73,398.59712600708036,49.39219284057617,50.059017181396484,50.715675354003906
101.6,50.11005783081055,73,398.5420970916751,49.490234375,50.113285064697266,50.726654052734375
102.0,50.163124084472656,73,398.46053504943876,49.58087921142578,50.152976989746094,50.755516052246094
102.4,50.19083150227865,73,398.3651192982994,49.60987854003906,50.156585693359375,50.8060302734375
102.8,50.21141688028971,73,398.2594108581546,49.602783203125,50.16755676269531,50.86391067504883
103.2,50.24993642171224,73,398.13444264729844,49.624534606933594,50.2288932800293,50.89638137817383
103.6,50.2680295308431,73,398.0004278818769,49.65716552734375,50.25775909423828,50.889163970947266
104.0,50.281412760416664,73,397.85972150166856,49.67179870605469,50.315616607666016,50.8568229675293
104.4,50.32243347167969,73,397.6985047658287,49.751564025878906,50.36252212524414,50.853214263916016
104.8,50.37789662679037,73,397.5095564524335,49.83857727050781,50.39860153198242,50.89651107788086
105.2,50.40095138549805,73,397.3090807596845,49.860496520996094,50.413204193115234,50.92915344238281
105.6,50.4226328531901,73,397.09776433308946,49.88225173950195,50.449283599853516,50.936363220214844
106.0,50.45771280924479,73,396.8689079284671,49.92589569091797,50.48549270629883,50.96175003051758
106.4,50.49505615234375,73,396.6213798522952,49.96577072143555,50.53600311279297,50.983394622802734
106.8,50.52625401814779,73,396.3582528432213,50.019927978515625,50.55030822753906,51.00852584838867
107.2,50.563666025797524,73,396.07641983032255,50.07417678833008,50.59373092651367,51.02309036254883
107.6,50.60696156819662,73,395.7729390462242,50.128299713134766,50.64424133300781,51.048343658447266
108.0,50.640769958496094,73,395.4525540669762,50.19337463378906,50.694889068603516,51.0340461730957
108.4,50.68647130330404,73,395.10931841532414,50.269142150878906,50.74540328979492,51.04486846923828
108.8,50.73939005533854,73,394.7396233876549,50.37016677856445,50.79591751098633,51.052085876464844
109.2,50.80087534586588,73,394.33918571472196,50.47494888305664,50.84657669067383,51.08110046386719
109.6,50.85619862874349,73,393.9110864003502,50.56515121459961,50.90069580078125,51.10274887084961
110.0,50.895886739095054,73,393.46314303080266,50.630096435546875,50.943992614746094,51.11357116699219
110.4,50.913927714029946,73,393.0061791737877,50.6517448425293,50.95842742919922,51.13161087036133
110.8,50.87559127807617,73,392.5683835347496,50.57251739501953,50.882808685302734,51.17144775390625
111.2,50.90084711710612,73,392.1179599761966,50.57251739501953,50.9224967956543,51.20752716064453
111.6,50.87078094482422,73,391.68256950378446,50.525611877441406,50.84672546386719,51.24000549316406
112.0,50.87455368041992,73,391.2452926635745,50.47526550292969,50.864933013916016,51.28346252441406
112.4,50.88898849487305,73,390.800798416138,50.45362091064453,50.89740753173828,51.31593704223633
112.8,50.87816492716471,73,390.36171595255564,50.42475509643555,50.850502014160156,51.35923767089844
113.2,50.86012395222982,73,389.9316539764407,50.35980987548828,50.80720520019531,51.41335678100586
113.6,50.809611002604164,73,389.52684847513865,50.244354248046875,50.70978546142578,51.474693298339844
114.0,50.73395919799805,73,389.1598688761396,50.089324951171875,50.583621978759766,51.5289306640625
114.4,50.72914505004883,73,388.7952963511152,49.99911880493164,50.62331008911133,51.565006256103516
114.8,50.70258076985677,73,388.4440059661868,49.93385696411133,50.58723068237305,51.58665466308594
115.2,50.7326774597168,73,388.0776672363284,49.95198440551758,50.64495849609375,51.60108947753906
115.6,50.75090026855469,73,387.70221710205107,49.97389221191406,50.6920051574707,51.5868034362793
116.0,50.77018483479818,73,387.31712468465196,49.999263763427734,50.71365737915039,51.597633361816406
116.4,50.74488957722982,73,386.94467989603703,49.97389221191406,50.65232849121094,51.60844802856445
116.8,50.70271555582682,73,386.59332211812364,49.923133850097656,50.55851745605469,51.626495361328125
117.2,50.72915013631185,73,386.2287470499677,49.90863037109375,50.645111083984375,51.63370895385742
117.6,50.729286193847656,73,385.86410395304387,49.90153121948242,50.64164733886719,51.64468002319336
118.0,50.72681554158529,73,385.5006961822512,49.86164093017578,50.634429931640625,51.68437576293945
118.4,50.74124018351237,73,385.13007609049504,49.8580207824707,50.6777229309082,51.6879768371582
118.8,50.769081115722656,73,384.7455355326337,49.88715362548828,50.74641418457031,51.673675537109375
119.2,50.80163828531901,73,384.3447163899742,49.94153594970703,50.775272369384766,51.688106536865234
119.6,50.835402170817055,73,383.9270153045657,49.99592208862305,50.82578659057617,51.68449783325195
120.0,50.877672831217446,73,383.488178888957,50.093528747558594,50.872859954833984,51.666629791259766
120.4,50.91976420084635,73,383.02829678853385,50.176509857177734,50.93419647216797,51.64858627319336
120.8,50.98230489095052,73,382.53714434305857,50.288360595703125,51.002750396728516,51.65580368041992
