Time,Ave_Temp,Volt,Integral,Channel2,Channel3,Channel4
628.0,50.282450675964355,51.02,602.5697269439697,50.190738677978516,50.9845085144043,50.19795608520508,49.75659942626953
628.5,50.286925315856934,41.16,602.4262642860413,50.17992401123047,51.03501892089844,50.20878601074219,49.72397232055664
629.0,50.29524898529053,38.24,602.278639793396,50.162025451660156,51.024349212646484,50.22336959838867,49.7712516784668
629.5,50.27540111541748,58.95,602.1409392356873,50.097084045410156,50.99187469482422,50.24501419067383,49.76763153076172
630.0,50.22023296356201,73,602.0308227539062,50.03575134277344,51.013519287109375,50.183677673339844,49.64798355102539
630.5,50.178771018981934,73,601.9414372444153,50.021446228027344,51.0280876159668,50.10082244873047,49.564727783203125
631.0,50.17514228820801,48.47,601.8538661003113,50.06835174560547,51.064170837402344,50.021446228027344,49.546600341796875
631.5,50.19047451019287,34.5,601.7586288452148,50.11164474487305,51.0605583190918,50.043094635009766,49.546600341796875
632.0,50.21653461456299,26.35,601.6503615379333,50.12955856323242,51.06764602661133,50.097084045410156,49.57184982299805
632.5,50.1588659286499,73,601.5709285736084,50.12260055541992,51.060691833496094,50.046836853027344,49.40533447265625
633.0,50.18230056762695,28.7,601.4797782897949,50.15868377685547,51.07512283325195,50.10456466674805,49.390830993652344
633.5,50.18216896057129,45.8,601.3886938095093,50.16215896606445,51.096641540527344,50.07917404174805,49.39070129394531
634.0,50.17519569396973,50.85,601.3010959625244,50.21657943725586,51.133018493652344,50.00731658935547,49.343868255615234
634.5,50.16862106323242,50.64,601.2167854309082,50.277748107910156,51.129241943359375,49.96367645263672,49.30381774902344
635.0,50.223002433776855,5.66,601.1052842140198,50.36090087890625,51.16910171508789,50.01813888549805,49.343868255615234
635.5,50.24081230163574,31.97,600.9848780632019,50.450931549072266,51.219444274902344,49.96730041503906,49.3255729675293
636.0,50.272674560546875,21.34,600.8485407829285,50.48357391357422,51.20518112182617,50.00731658935547,49.39462661743164
636.5,50.284542083740234,35.68,600.7062697410583,50.50896072387695,51.22696304321289,49.989356994628906,49.41288757324219
637.0,50.280890464782715,46.99,600.565824508667,50.50535583496094,51.25221633911133,49.9385986328125,49.427391052246094
637.5,50.29620170593262,33.01,600.4177236557007,50.5450439453125,51.29190444946289,49.92771911621094,49.42013931274414
638.0,50.31429100036621,30.74,600.2605781555176,50.588340759277344,51.28108215332031,49.94585037231445,49.441890716552734
638.5,50.285465240478516,65.17,600.1178455352783,50.54143524169922,51.180057525634766,49.960350036621094,49.460018157958984
639.0,50.28278160095215,46.21,599.9764547348022,50.50535583496094,51.18727493286133,49.92771911621094,49.51077651977539
639.5,50.30286502838135,29.41,599.8250222206116,50.498291015625,51.20185852050781,49.95687484741211,49.55443572998047
640.0,50.29305934906006,51.22,599.6784925460815,50.451385498046875,51.100830078125,50.01120376586914,49.60881805419922
640.5,50.32468318939209,20.72,599.5161509513855,50.4405632019043,51.12247848510742,50.08336639404297,49.65232467651367
641.0,50.31029224395752,54.3,599.3610048294067,50.37922668457031,51.05031967163086,50.12666320800781,49.684959411621094
641.5,50.24101734161377,73,599.2404961585999,50.19175720214844,50.90253829956055,50.15928649902344,49.710487365722656
642.0,50.17880058288574,73,599.151095867157,50.061866760253906,50.76904296875,50.155677795410156,49.728614807128906
642.5,50.159817695617676,59.6,599.0711870193481,49.90989303588867,50.74378204345703,50.198970794677734,49.786624908447266
643.0,50.13808822631836,61.87,599.002142906189,49.85188293457031,50.736572265625,50.188148498535156,49.77574920654297
643.5,50.13622188568115,47.47,598.9340319633484,49.728614807128906,50.69327163696289,50.274742126464844,49.84825897216797
644.0,50.11828327178955,59.37,598.8748903274536,49.703346252441406,50.61400604248047,50.289283752441406,49.86649703979492
644.5,50.134554862976074,34.32,598.8076128959656,49.69247055053711,50.63204574584961,50.30732345581055,49.90637969970703
645.0,50.109201431274414,64.87,598.7530121803284,49.64533615112305,50.66451644897461,50.253204345703125,49.873748779296875
645.5,50.083866119384766,65.18,598.711079120636,49.70697021484375,50.725852966308594,50.155784606933594,49.746856689453125
646.0,50.08381366729736,46.83,598.6691722869873,49.79024887084961,50.72935485839844,50.10516357421875,49.710487365722656
646.5,50.074066162109375,53.99,598.6321392059326,49.80123519897461,50.635650634765625,50.10527420043945,49.75410461425781
647.0,50.10405731201172,24.74,598.5801105499268,49.79052734375,50.661075592041016,50.15234375,49.81228256225586
647.5,50.12393665313721,31.81,598.5181422233582,49.78327560424805,50.71158981323242,50.15234375,49.84853744506836
648.0,50.14742851257324,28.87,598.4444279670715,49.805030822753906,50.751277923583984,50.17399215698242,49.859413146972656
648.5,50.10593318939209,73,598.3914613723755,49.76152420043945,50.54922866821289,50.21368408203125,49.899295806884766
649.0,50.08326435089111,63.23,598.3498291969299,49.6563835144043,50.52397155761719,50.24615478515625,49.90654754638672
649.5,50.07341289520264,54.05,598.3131227493286,49.5622673034668,50.50968933105469,50.28599166870117,49.93570327758789
650.0,50.07697677612305,44.26,598.2746343612671,49.573143005371094,50.599891662597656,50.24630355834961,49.88856887817383
650.5,50.04808235168457,68.2,598.2505931854248,49.51150894165039,50.48082733154297,50.275169372558594,49.92482376098633
651.0,50.029958724975586,60.62,598.235613822937,49.420867919921875,50.455570220947266,50.296817779541016,49.94657897949219
651.5,50.02363109588623,52.14,598.2237982749939,49.420867919921875,50.45917892456055,50.27877426147461,49.93570327758789
652.0,50.021915435791016,48.81,598.2128405570984,49.41374969482422,50.48817443847656,50.278907775878906,49.906829833984375
652.5,50.01468753814697,52.91,598.2054967880249,49.40650177001953,50.49899673461914,50.25004577636719,49.90320587158203
653.0,50.005624771118164,54.36,598.2026844024658,49.42462921142578,50.53507995605469,50.213966369628906,49.84882354736328
653.5,50.01111030578613,43.73,598.1971292495728,49.47175979614258,50.53507995605469,50.174278259277344,49.86332321166992
654.0,50.001158714294434,55.07,598.1965498924255,49.431880950927734,50.50621795654297,50.1887092590332,49.87782669067383
654.5,49.98493003845215,59.84,598.2040848731995,49.43550109863281,50.4737434387207,50.14902114868164,49.88145446777344
655.0,50.00403118133545,33.94,598.2020692825317,49.432029724121094,50.52079772949219,50.17081832885742,49.892478942871094
655.5,50.00418758392334,47.69,598.1999754905701,49.461204528808594,50.54622268676758,50.15655517578125,49.85276794433594
656.0,49.995903968811035,53.92,598.2020235061646,49.55892562866211,50.56048583984375,50.105873107910156,49.758331298828125
656.5,50.00964164733887,37.75,598.1972026824951,49.59172439575195,50.589515686035156,50.09882736206055,49.75849914550781
657.0,50.00690746307373,49.75,598.1937489509583,49.656986236572266,50.64003372192383,50.062747955322266,49.66786193847656
657.5,50.00687599182129,47.79,598.1903109550476,49.696868896484375,50.665287017822266,50.062747955322266,49.60260009765625
658.0,49.99149417877197,59.14,598.1945638656616,49.78025436401367,50.70497512817383,49.972412109375,49.50833511352539
658.5,50.045775413513184,7.84,598.171676158905,49.87814712524414,50.77713394165039,50.01223373413086,49.515586853027344
659.0,50.049503326416016,44.49,598.146924495697,49.9580192565918,50.795284271240234,49.987022399902344,49.45768737792969
659.5,50.03937244415283,54.69,598.1272382736206,50.0050163269043,50.83125305175781,49.95065689086914,49.37056350708008
660.0,50.03394317626953,51.34,598.1102666854858,50.062862396240234,50.860233306884766,49.86375427246094,49.34892272949219
660.5,49.99031066894531,73,598.1151113510132,50.14583969116211,50.878273010253906,49.79124069213867,49.14588928222656
661.0,49.986589431762695,50.73,598.1218166351318,50.19996643066406,50.903526306152344,49.762237548828125,49.08062744140625
661.5,49.9973087310791,40.1,598.1231622695923,50.2829475402832,50.950435638427734,49.69697570800781,49.058876037597656
662.0,50.024577140808105,27.73,598.1108736991882,50.31556701660156,50.975833892822266,49.71887969970703,49.08802795410156
662.5,50.04176044464111,34.82,598.0899934768677,50.319175720214844,51.00469970703125,49.726131439208984,49.117034912109375
663.0,50.09511947631836,7.85,598.0424337387085,50.39494323730469,51.02634811401367,49.76239013671875,49.19679641723633
663.5,50.05380153656006,73,598.0155329704285,50.31195831298828,50.799041748046875,49.8276481628418,49.27655792236328
664.0,50.0340518951416,61.73,597.9985070228577,50.22190856933594,50.8569221496582,49.79879379272461,49.258583068847656
664.5,50.035956382751465,45.98,597.9805288314819,50.14253234863281,50.86052703857422,49.82780075073242,49.312965393066406
665.0,50.038662910461426,45.36,597.9611973762512,50.12810134887695,50.88578796386719,49.85317611694336,49.2875862121582
665.5,50.07216453552246,22.56,597.92511510849,50.14253234863281,50.90021514892578,49.90031433105469,49.34559631347656
666.0,50.091318130493164,32.72,597.8794560432434,50.117408752441406,50.936431884765625,49.933074951171875,49.37835693359375
666.5,50.10653591156006,35.37,597.8261880874634,50.14974594116211,50.95072937011719,49.92931365966797,49.39635467529297
667.0,50.09481716156006,55.08,597.7787795066833,50.182350158691406,50.97611999511719,49.87144088745117,49.34935760498047
667.5,50.11395072937012,32.42,597.7218041419983,50.193302154541016,50.990684509277344,49.89332580566406,49.37849044799805
668.0,50.13094425201416,33.75,597.6563320159912,50.222042083740234,51.04106140136719,49.91857147216797,49.34210205078125
668.5,50.108548164367676,62.63,597.6020579338074,50.17152786254883,50.875091552734375,49.969329833984375,49.418243408203125
669.0,50.114073753356934,42.29,597.5450210571289,50.128360748291016,50.9546012878418,49.98759078979492,49.3857421875
669.5,50.116966247558594,44.16,597.4865379333496,50.124900817871094,50.93670654296875,49.991363525390625,49.414894104003906
670.0,50.11946773529053,44.4,597.4268040657043,50.13557434082031,50.98346710205078,49.98033905029297,49.37849044799805
670.5,50.11490058898926,49.59,597.3693537712097,50.15000915527344,50.997901916503906,49.92594909667969,49.3857421875
671.0,50.139370918273926,28.18,597.2996683120728,50.2403564453125,51.030517578125,49.92610168457031,49.36050796508789
671.5,50.161988258361816,29.22,597.2186741828918,50.272830963134766,51.03412628173828,49.955108642578125,49.385887145996094
672.0,50.14140224456787,60.85,597.1479730606079,50.21870803833008,50.86094284057617,50.01305389404297,49.472904205322266
672.5,50.18204879760742,15.85,597.0569486618042,50.21149444580078,50.947532653808594,50.04913330078125,49.52003479003906
673.0,50.187530517578125,41.3,596.9631834030151,50.16819763183594,50.907840728759766,50.09603500366211,49.57804870605469
673.5,50.223838806152344,18.43,596.851263999939,50.21166229248047,50.951316833496094,50.107032775878906,49.625343322753906
674.0,50.19501876831055,66.09,596.7537546157837,50.13589859008789,50.846675872802734,50.13589859008789,49.66160202026367
674.5,50.135446548461914,73,596.6860313415527,50.045692443847656,50.72039794921875,50.1467170715332,49.62897872924805
675.0,50.132789611816406,47.91,596.6196365356445,49.96977996826172,50.66267395019531,50.200843811035156,49.69786071777344
675.5,50.11025333404541,62.63,596.5645098686218,49.821258544921875,50.61228561401367,50.25509262084961,49.752376556396484
676.0,50.14749622344971,18.73,596.490761756897,49.839542388916016,50.61604309082031,50.30936050415039,49.82503890991211
676.5,50.13842296600342,52.47,596.4215502738953,49.74164962768555,50.53666687011719,50.39595413208008,49.87942123413086
677.0,50.15828895568848,31.2,596.342405796051,49.71989440917969,50.55831527709961,50.43564224243164,49.91930389404297
677.5,50.19266128540039,20.2,596.2460751533508,49.770652770996094,50.58356857299805,50.46811294555664,49.94831085205078
678.0,50.188170433044434,48.47,596.1519899368286,49.734397888183594,50.500587463378906,50.515018463134766,50.00267791748047
678.5,50.1547966003418,69.87,596.0745916366577,49.64024353027344,50.40328598022461,50.54039001464844,50.0352668762207
679.0,50.15555286407471,45.08,595.9968152046204,49.618377685546875,50.500587463378906,50.50780487060547,49.99544143676758
679.5,50.12764358520508,66.25,595.9329934120178,49.62574005126953,50.52234649658203,50.42131805419922,49.94116973876953
680.0,50.18189334869385,5.88,595.8420467376709,49.71638488769531,50.60533142089844,50.4501838684082,49.95567321777344
680.5,50.20541858673096,27.87,595.7393374443054,49.81427001953125,50.68831253051758,50.39967346191406,49.91941833496094
681.0,50.16306686401367,73,595.6578040122986,49.886932373046875,50.720943450927734,50.28797912597656,49.756412506103516
681.5,50.17305278778076,38.11,595.5712776184082,49.948577880859375,50.771453857421875,50.22663879394531,49.745540618896484
682.0,50.18020057678223,40.07,595.4811773300171,50.05345153808594,50.83639907836914,50.190555572509766,49.64039611816406
682.5,50.18732833862305,39.98,595.3875131607056,50.140045166015625,50.88690948486328,50.154476165771484,49.5678825378418
683.0,50.18116855621338,49.7,595.2969288825989,50.1943359375,50.89068603515625,50.086097717285156,49.55355453491211
683.5,50.172048568725586,51.97,595.2109045982361,50.24845886230469,50.93037796020508,50.03919219970703,49.47016525268555
684.0,50.192938804626465,29.9,595.1144351959229,50.29190444946289,50.973812103271484,50.035728454589844,49.47031021118164
684.5,50.211066246032715,31.65,595.0089020729065,50.29911804199219,50.926918029785156,50.07902526855469,49.53920364379883
685.0,50.19211387634277,58.82,594.9128451347351,50.212528228759766,50.930519104003906,50.09345626831055,49.531951904296875
685.5,50.159682273864746,69.02,594.8330039978027,50.08624267578125,50.88362503051758,50.104286193847656,49.5645751953125
686.0,50.15616035461426,48.08,594.7549238204956,50.01769256591797,50.81867599487305,50.15118408203125,49.637088775634766
686.5,50.143537521362305,54.84,594.6831550598145,49.9271354675293,50.732086181640625,50.201698303222656,49.71323013305664
687.0,50.035085678100586,73,594.6656122207642,49.673343658447266,50.400146484375,50.27385711669922,49.79299545288086
687.5,50.007962226867676,67.16,594.6616311073303,49.46319580078125,50.40748596191406,50.31728744506836,49.84387969970703
688.0,50.011542320251465,44.82,594.6558599472046,49.45594024658203,50.43996047973633,50.320892333984375,49.829376220703125
688.5,49.961853981018066,73,594.6749329566956,49.37255096435547,50.3028564453125,50.32450485229492,49.847503662109375
689.0,49.9637508392334,46.68,594.6930575370789,49.278438568115234,50.33908462524414,50.34269332885742,49.8947868347168
689.5,49.97910213470459,36.71,594.7035064697266,49.28931427001953,50.396812438964844,50.33186721801758,49.898414611816406
690.0,49.97281551361084,52.5,594.7170987129211,49.3255729675293,50.382381439208984,50.29939651489258,49.8839111328125
690.5,49.96028137207031,57.2,594.736958026886,49.28217697143555,50.31394577026367,50.335594177246094,49.90940856933594
691.0,49.97203826904297,39.41,594.7509388923645,49.27130126953125,50.35723876953125,50.31032943725586,49.949283599853516
691.5,49.94395923614502,68.71,594.778959274292,49.34381103515625,50.44021987915039,50.212921142578125,49.77888488769531
692.0,49.94870567321777,44.82,594.8046064376831,49.41649627685547,50.48008346557617,50.1373176574707,49.76092529296875
692.5,49.97289562225342,30.38,594.8181586265564,49.438079833984375,50.5484619140625,50.15879440307617,49.746246337890625
693.0,49.975802421569824,45.8,594.8302574157715,49.43462371826172,50.541419982910156,50.15536117553711,49.77180480957031
693.5,50.00566291809082,25.83,594.8274259567261,49.44550323486328,50.566673278808594,50.1697883605957,49.8406867980957
694.0,50.00305366516113,49.44,594.8258991241455,49.503509521484375,50.47647476196289,50.1697883605957,49.86244201660156
694.5,49.96957492828369,72.29,594.8411116600037,49.430999755859375,50.43317794799805,50.16618347167969,49.847938537597656
695.0,49.991408348083496,31.85,594.8454074859619,49.431148529052734,50.49466323852539,50.16272735595703,49.87709426879883
695.5,49.96789073944092,65.09,594.8614621162415,49.38401794433594,50.46219253540039,50.15550994873047,49.869842529296875
696.0,49.943607330322266,65.97,594.8896584510803,49.322532653808594,50.433475494384766,50.15205001831055,49.866371154785156
696.5,49.952494621276855,41.77,594.9134111404419,49.318756103515625,50.46219253540039,50.144683837890625,49.88434600830078
697.0,49.97616004943848,30.73,594.9253311157227,49.373291015625,50.509246826171875,50.14122772216797,49.88087463378906
697.5,49.95175647735596,65.95,594.9494528770447,49.31528091430664,50.419044494628906,50.173702239990234,49.89899826049805
698.0,49.987914085388184,21.51,594.9554958343506,49.34790802001953,50.48398971557617,50.18812942504883,49.9316291809082
698.5,49.934654235839844,73,594.9881687164307,49.39519119262695,50.516605377197266,50.09807586669922,49.72874450683594
699.0,49.91112518310547,65.86,595.0326061248779,49.4133186340332,50.53104019165039,50.054779052734375,49.645362854003906
699.5,49.912052154541016,48.09,595.0765800476074,49.43144607543945,50.54547119140625,50.02231216430664,49.64897918701172
700.0,49.92024517059326,42.71,595.1164574623108,49.48583221435547,50.494956970214844,50.04396057128906,49.65623092651367
700.5,49.87949180603027,73,595.1767115592957,49.34443283081055,50.43362808227539,50.07642364501953,49.663482666015625
701.0,49.87235069274902,54.49,595.2405362129211,49.33366775512695,50.466209411621094,50.04767990112305,49.641845703125
701.5,49.88494682312012,40.0,595.2980628013611,49.28291320800781,50.516719818115234,50.072933197021484,49.66722106933594
702.0,49.85874557495117,68.52,595.3686900138855,49.34454345703125,50.520328521728516,49.993526458740234,49.57658386230469
702.5,49.85891056060791,49.38,595.4392347335815,49.37371826171875,50.524105072021484,49.96831512451172,49.56950378417969
703.0,49.817047119140625,73,595.5307111740112,49.398929595947266,50.5239372253418,49.899261474609375,49.44606018066406
703.5,49.81004810333252,55.24,595.625687122345,49.36284255981445,50.45555114746094,49.91755676269531,49.504241943359375
704.0,49.843496322631836,25.44,595.703938961029,49.4027214050293,50.527713775634766,49.91755676269531,49.52599334716797
704.5,49.830016136169434,59.69,595.7889308929443,49.43912887573242,50.556724548339844,49.87782669067383,49.44638442993164
705.0,49.84628772735596,37.89,595.8657870292664,49.51526641845703,50.59280776977539,49.852447509765625,49.42462921142578
705.5,49.86354446411133,36.95,595.9340147972107,49.580528259277344,50.56394577026367,49.870574951171875,49.43912887573242
706.0,49.82741069793701,73,596.0203094482422,49.47175979614258,50.46291732788086,49.906829833984375,49.468135833740234
706.5,49.87083911895752,17.86,596.0848898887634,49.52976989746094,50.527862548828125,49.95758819580078,49.468135833740234
707.0,49.8664493560791,52.64,596.1516652107239,49.529903411865234,50.52077865600586,49.950469970703125,49.46464538574219
707.5,49.86275291442871,52.19,596.2202887535095,49.584285736083984,50.57851028442383,49.89971160888672,49.38850402832031
708.0,49.86268424987793,49.57,596.2889466285706,49.671302795410156,50.63623809814453,49.819950103759766,49.323246002197266
708.5,49.89169502258301,28.08,596.343099117279,49.747440338134766,50.632633209228516,49.85620880126953,49.33049774169922
709.0,49.933430671691895,18.29,596.3763837814331,49.81647491455078,50.71936798095703,49.87448501586914,49.323394775390625
709.5,49.95332431793213,33.89,596.399721622467,49.863609313964844,50.75905990600586,49.85635757446289,49.33427047729492
710.0,49.99223709106445,19.56,596.4036030769348,49.94699478149414,50.8095703125,49.841854095458984,49.37052917480469
710.5,49.970659255981445,63.77,596.4182734489441,49.892723083496094,50.755558013916016,49.852840423583984,49.38151550292969
711.0,49.97060775756836,48.14,596.4329695701599,49.874595642089844,50.798858642578125,49.86009216308594,49.34888458251953
711.5,49.97682571411133,43.51,596.4445567131042,49.863609313964844,50.81318283081055,49.859981536865234,49.37052917480469
712.0,49.985252380371094,41.79,596.4519305229187,49.900142669677734,50.820674896240234,49.83125686645508,49.38893508911133
712.5,50.00432205200195,33.81,596.4497694969177,49.96177673339844,50.79180908203125,49.85301208496094,49.41069030761719
713.0,49.98712730407715,60.37,596.4562058448792,49.900142669677734,50.77016067504883,49.867515563964844,49.41069030761719
713.5,50.00068664550781,37.86,596.4558625221252,49.88563919067383,50.79902648925781,49.878387451171875,49.439693450927734
714.0,49.99430274963379,52.43,596.4587111473083,49.87476348876953,50.83149719238281,49.85301208496094,49.417938232421875
714.5,49.9863338470459,53.68,596.4655442237854,49.864036560058594,50.799171447753906,49.864036560058594,49.4180908203125
715.0,49.97921943664551,53.16,596.4759345054626,49.8531608581543,50.68732452392578,49.90754318237305,49.468849182128906
715.5,50.00184917449951,31.26,596.4750099182129,49.82052993774414,50.712581634521484,49.9401741027832,49.53411102294922
716.0,50.01991558074951,34.34,596.4650521278381,49.79877471923828,50.76309585571289,49.96917724609375,49.548614501953125
716.5,50.01280689239502,52.71,596.4586486816406,49.75904846191406,50.77046203613281,49.96207809448242,49.55963897705078
717.0,50.03361415863037,32.17,596.4418416023254,49.83155822753906,50.80293273925781,49.96570587158203,49.53425979614258
717.5,50.01003074645996,64.7,596.4368262290955,49.87506866455078,50.81736755371094,49.88594055175781,49.46174621582031
718.0,50.028282165527344,34.09,596.4226851463318,49.915077209472656,50.82471466064453,49.88970184326172,49.48363494873047
718.5,50.05818462371826,25.23,596.3935928344727,49.98033905029297,50.83192825317383,49.91145706176758,49.50901412963867
719.0,50.083563804626465,28.18,596.3518109321594,49.99121856689453,50.83192825317383,49.958587646484375,49.552520751953125
719.5,50.078237533569336,50.54,596.3126921653748,49.95133590698242,50.73090744018555,50.009300231933594,49.62140655517578
720.0,50.05660820007324,62.66,596.2843880653381,49.922332763671875,50.59019470214844,50.048988342285156,49.6649169921875
720.5,49.99331474304199,73,596.2877306938171,49.76293182373047,50.579498291015625,50.038291931152344,49.59253692626953
721.0,50.00770092010498,37.16,596.2838802337646,49.74481201171875,50.658870697021484,50.056339263916016,49.57078170776367
721.5,50.011290550231934,44.95,596.2782349586487,49.7375602722168,50.70216751098633,50.04190444946289,49.56352996826172
722.0,49.98779773712158,64.92,596.2843360900879,49.7520637512207,50.68413162231445,49.998600006103516,49.516395568847656
722.5,49.95075702667236,73,596.3089575767517,49.73772048950195,50.720375061035156,49.95526123046875,49.389671325683594
723.0,49.97701454162598,28.95,596.3204503059387,49.78123092651367,50.74563980102539,49.95526123046875,49.425926208496094
723.5,49.97065258026123,52.71,596.3351240158081,49.82111740112305,50.76007080078125,49.922630310058594,49.37879180908203
724.0,49.951720237731934,62.09,596.3592638969421,49.85750198364258,50.78184509277344,49.85387420654297,49.31365966796875
724.5,49.982378005981445,25.68,596.3680748939514,49.90813064575195,50.806968688964844,49.879127502441406,49.33528518676758
725.0,49.98343276977539,47.16,596.3763585090637,49.85750198364258,50.79267120361328,49.91551208496094,49.368045806884766
725.5,50.004313468933105,32.49,596.3742017745972,49.87200164794922,50.7638053894043,49.95539093017578,49.426055908203125
726.0,50.00438117980957,47.6,596.3720111846924,49.832122802734375,50.691646575927734,50.01694107055664,49.47681427001953
726.5,50.015323638916016,39.56,596.3643493652344,49.774261474609375,50.72065734863281,50.05678176879883,49.50959396362305
727.0,50.03614044189453,32.12,596.3462791442871,49.79964065551758,50.75312805175781,50.04956817626953,49.5422248840332
727.5,50.08678913116455,9.79,596.3028845787048,49.84314727783203,50.78921127319336,50.10368728637695,49.61111068725586
728.0,50.047956466674805,73,596.2789063453674,49.79239273071289,50.662933349609375,50.11450958251953,49.62199020385742
728.5,50.08043098449707,23.06,596.2386908531189,49.738006591796875,50.72065734863281,50.18306350708008,49.679996490478516
729.0,50.11768341064453,19.1,596.1798491477966,49.7997932434082,50.74245834350586,50.21207809448242,49.71640396118164
729.5,50.146474838256836,24.85,596.1066117286682,49.835899353027344,50.78560256958008,50.21914291381836,49.74525451660156
730.0,50.16474437713623,32.24,596.0242395401001,49.85055160522461,50.760494232177734,50.251766204833984,49.796165466308594
730.5,50.14570140838623,59.58,595.951388835907,49.720027923583984,50.68833541870117,50.33114242553711,49.843299865722656
731.0,50.12134265899658,63.75,595.8907175064087,49.618629455566406,50.655975341796875,50.363731384277344,49.8470344543457
731.5,50.11408233642578,51.43,595.8336763381958,49.56061935424805,50.62710952758789,50.399810791015625,49.86878967285156
732.0,50.09332847595215,61.5,595.7870121002197,49.56061935424805,50.572994232177734,50.3781623840332,49.86153793334961
732.5,50.111392974853516,33.07,595.731315612793,49.53523635864258,50.59103012084961,50.41062927246094,49.90867614746094
733.0,50.14682674407959,19.99,595.6579022407532,49.59341812133789,50.64532470703125,50.42884063720703,49.91972351074219
733.5,50.14952278137207,43.72,595.5831408500671,49.57166290283203,50.63810729980469,50.454097747802734,49.93422317504883
734.0,50.125160217285156,63.68,595.5205607414246,49.57166290283203,50.60924530029297,50.39276123046875,49.926971435546875
734.5,50.15498352050781,23.94,595.4430689811707,49.582542419433594,50.65614700317383,50.41801834106445,49.963226318359375
735.0,50.159478187561035,42.26,595.3633298873901,49.53178405761719,50.65254211425781,50.439666748046875,50.013919830322266
735.5,50.10360336303711,73,595.3115282058716,49.45216369628906,50.40373611450195,50.49393081665039,50.06458282470703
736.0,50.10892581939697,42.32,595.2570652961731,49.37602996826172,50.49032974243164,50.47589874267578,50.09344482421875
736.5,50.12441825866699,34.73,595.1948561668396,49.3834342956543,50.50130081176758,50.50490951538086,50.108028411865234
737.0,50.09987163543701,64.11,595.1449203491211,49.350650787353516,50.49754333496094,50.457847595214844,50.09344482421875
737.5,50.13708209991455,18.78,595.0763792991638,49.41244125366211,50.58068084716797,50.4652214050293,50.08998489379883
738.0,50.140689849853516,43.12,595.0060343742371,49.41244125366211,50.598716735839844,50.45079040527344,50.10081100463867
738.5,50.16965961456299,24.32,594.9212045669556,49.499454498291016,50.59150314331055,50.4652214050293,50.122459411621094
739.0,50.17514705657959,41.29,594.8336310386658,49.56108856201172,50.61676025390625,50.43635940551758,50.08638000488281
739.5,50.18602275848389,37.23,594.7406196594238,49.60459518432617,50.61676025390625,50.443572998046875,50.07916259765625
740.0,50.16900444030762,57.7,594.65611743927,49.59747314453125,50.66379165649414,50.40040588378906,50.014347076416016
740.5,50.18166637420654,35.97,594.5652842521667,49.64460754394531,50.71791076660156,50.382362365722656,49.98178482055664
741.0,50.18717670440674,41.09,594.4716958999634,49.706241607666016,50.6385383605957,50.40040588378906,50.00352096557617
741.5,50.19631481170654,38.32,594.3735384941101,49.709999084472656,50.69639587402344,50.3933219909668,49.98554229736328
742.0,50.23779296875,14.29,594.2546420097351,49.80413055419922,50.74677658081055,50.41122817993164,49.989036560058594
742.5,50.20089530944824,71.67,594.154194355011,49.84777069091797,50.77577209472656,50.27425765991211,49.90578079223633
743.0,50.195496559143066,48.86,594.0564460754395,49.916656494140625,50.81907272338867,50.198486328125,49.84777069091797
743.5,50.23544883728027,15.4,593.9387216567993,49.99658966064453,50.884178161621094,50.21308898925781,49.847938537597656
744.0,50.19748115539551,72.46,593.8399810791016,50.03268814086914,50.82284164428711,50.158966064453125,49.775428771972656
744.5,50.16672134399414,67.63,593.7566204071045,49.93495559692383,50.76872253417969,50.19865417480469,49.76455307006836
745.0,50.17209434509277,41.32,593.6705732345581,49.902320861816406,50.81563186645508,50.20587158203125,49.76455307006836
745.5,50.190184593200684,31.84,593.5754809379578,49.93495559692383,50.81563186645508,50.238346099853516,49.77180480957031
746.0,50.13880443572998,73,593.5060787200928,49.8299446105957,50.63896942138672,50.28898620605469,49.79731750488281
746.5,50.097187995910645,73,593.4574847221375,49.699424743652344,50.55958938598633,50.30342102050781,49.826316833496094
747.0,49.96344184875488,73,593.47576379776,49.456512451171875,50.169921875,50.3647575378418,49.86257553100586
747.5,49.98046016693115,35.38,593.4855337142944,49.329612731933594,50.31424331665039,50.38640594482422,49.891578674316406
748.0,49.92442798614502,73,593.5233197212219,49.23172378540039,50.169921875,50.39723205566406,49.898834228515625
748.5,49.94708442687988,31.73,593.549777507782,49.2137451171875,50.2855339050293,50.408203125,49.880855560302734
749.0,49.96156978607178,37.48,593.5689926147461,49.22100067138672,50.26749038696289,50.440677642822266,49.917110443115234
749.5,49.981486320495605,33.27,593.5782494544983,49.264503479003906,50.328826904296875,50.397377014160156,49.935237884521484
750.0,49.983327865600586,46.37,593.586585521698,49.271759033203125,50.292747497558594,50.41181182861328,49.956993103027344
750.5,50.01149559020996,26.88,593.580837726593,49.28278350830078,50.35784149169922,50.41196060180664,49.9933967590332
751.0,49.99343490600586,60.69,593.5841202735901,49.30091094970703,50.3289794921875,50.3867073059082,49.9571418762207
751.5,49.96171474456787,71.02,593.6032629013062,49.22840118408203,50.350624084472656,50.3614501953125,49.9063835144043
752.0,49.97893524169922,35.27,593.6137952804565,49.322662353515625,50.37227249145508,50.33980178833008,49.881004333496094
752.5,49.9917049407959,38.33,593.6179428100586,49.32640075683594,50.37599182128906,50.36155700683594,49.902870178222656
753.0,50.03058910369873,18.85,593.6026482582092,49.406166076660156,50.46619415283203,50.34712600708008,49.902870178222656
