Time,Ave_Temp,Volt,Integral,Channel2,Channel3,Channel4
0.0,40.447471618652344,73,4.776264190673828,39.48744583129883,41.50576400756836,40.349205017089844
0.4,40.465630849202476,73,9.54344876607259,39.50566101074219,41.51301956176758,40.378211975097656
0.8,40.47045135498047,73,14.308223088582356,39.49837875366211,41.50576400756836,40.40721130371094
1.2,40.47798538208008,73,19.069230397542317,39.4986572265625,41.51692581176758,40.418373107910156
1.6,40.5058339436849,73,23.816313425699867,39.53144836425781,41.545928955078125,40.44012451171875
2.0,40.51566823323568,73,28.558479309082028,39.55344009399414,41.5388069152832,40.45475769042969
2.4,40.53521474202474,73,33.29087193806966,39.57910919189453,41.56072998046875,40.46580505371094
2.8,40.53055063883463,73,38.025596618652344,39.60110855102539,41.571739196777344,40.41880416870117
3.2,40.539039611816406,73,42.75607681274414,39.61932373046875,41.5934944152832,40.404300689697266
3.6,40.55994669596354,73,47.476103464762375,39.65605926513672,41.608299255371094,40.41548156738281
4.0,40.57811609903971,73,52.18704541524252,39.68156433105469,41.622802734375,40.42998123168945
4.4,40.606082916259766,73,56.88400395711264,39.718109130859375,41.6591682434082,40.44097137451172
4.8,40.62444814046224,73,61.571779886881515,39.761993408203125,41.65933609008789,40.4520149230957
5.2,40.63900248209635,73,66.25227864583334,39.79478454589844,41.65570831298828,40.466514587402344
5.6,40.63311004638672,73,70.93572362263998,39.791297912597656,41.62685775756836,40.48117446899414
6.0,40.59570439656576,73,75.6378714243571,39.736793518066406,41.53999328613281,40.51032638549805
6.4,40.61143366495768,73,80.33215459187826,39.74772644042969,41.57987594604492,40.50669860839844
6.8,40.63833745320638,73,85.01298586527507,39.78078079223633,41.62726974487305,40.506961822509766
7.2,40.66621780395508,73,89.67987696329753,39.831787109375,41.65264892578125,40.514217376708984
7.6,40.726949055989586,73,94.31640243530273,39.91575241088867,41.714454650878906,40.55064010620117
8.0,40.81302134195963,73,98.90989176432292,40.09394836425781,41.77621841430664,40.56889724731445
8.4,40.877071380615234,73,103.4713560740153,40.188209533691406,41.82334899902344,40.61965560913086
8.8,40.92919413248698,73,108.00675900777182,40.25725173950195,41.86701202392578,40.6633186340332
9.2,40.989768981933594,73,112.51187451680502,40.34804153442383,41.92154312133789,40.69972229003906
9.6,40.991092681884766,73,117.01632817586264,40.38078689575195,41.936161041259766,40.65633010864258
10.0,41.049269358317055,73,121.49169349670412,40.48246765136719,41.99071502685547,40.674625396728516
10.4,41.09761047363281,73,125.94288825988771,40.5477294921875,42.01246643066406,40.732635498046875
10.8,41.178733825683594,73,130.3535213470459,40.7074089050293,42.0887565612793,40.74003601074219
11.2,41.22344843546549,73,134.74179712931314,40.76541519165039,42.1250114440918,40.7799186706543
11.6,41.2454833984375,73,139.1190554300944,40.81645584106445,42.13616943359375,40.7838249206543
12.0,41.27327982584635,73,143.4824155171712,40.878089904785156,42.15792465209961,40.7838249206543
12.4,41.313273111979164,73,147.8257789611816,40.93983840942383,42.18703842163086,40.81294250488281
12.8,41.3472646077474,73,152.15214665730792,41.01612854003906,42.2161979675293,40.80946731567383
13.2,41.37385177612305,73,156.4652207692464,41.04875564575195,42.2307014465332,40.842098236083984
13.6,41.40906778971354,73,160.76068687438962,41.09968566894531,42.25624465942383,40.871273040771484
14.0,41.42492930094401,73,165.0482222239176,41.125213623046875,42.27090072631836,40.8786735534668
14.4,41.44064076741537,73,169.32790184020993,41.13609313964844,42.29265213012695,40.8931770324707
14.8,41.47342046101888,73,173.5911916097005,41.165245056152344,42.33631134033203,40.918704986572266
15.2,41.510884602864586,73,177.83574930826822,41.21600341796875,42.36531448364258,40.95133590698242
15.6,41.547402699788414,73,182.06204795837402,41.281524658203125,42.3764533996582,40.984230041503906
16.0,41.565528869628906,73,186.27928352355957,41.30690383911133,42.3619499206543,41.027732849121094
16.4,41.5910758972168,73,190.48374557495117,41.33245086669922,42.39112091064453,41.04965591430664
16.8,41.6177978515625,73,194.67484664916992,41.33983612060547,42.405757904052734,41.1077995300293
17.2,41.64438501993815,73,198.85265413920084,41.37609100341797,42.427513122558594,41.12955093383789
17.6,41.674750010172524,73,203.01527913411456,41.4016227722168,42.456668853759766,41.165958404541016
18.0,41.71232477823893,73,207.1591167449951,41.4488639831543,42.489410400390625,41.198699951171875
18.4,41.75960922241211,73,211.27931213378903,41.50340270996094,42.53306579589844,41.24235916137695
18.8,41.79707336425781,73,215.38077545166013,41.56503677368164,42.56932067871094,41.25686264038086
19.2,41.81899642944336,73,219.47127723693845,41.634090423583984,42.5839958190918,41.2389030456543
19.6,41.84920883178711,73,223.5466728210449,41.69572448730469,42.62750244140625,41.22439956665039
20.0,41.87124506632487,73,227.61105028788245,41.75764465332031,42.65678787231445,41.199302673339844
20.4,41.90024948120117,73,231.66092554728186,41.815650939941406,42.682167053222656,41.20293045043945
20.8,41.93301264444987,73,235.69441922505692,41.899173736572266,42.71493148803711,41.184932708740234
21.2,41.958394368489586,73,239.71522204081214,41.95355987548828,42.751190185546875,41.170433044433594
21.6,41.99358876546224,73,243.71842765808103,42.033470153808594,42.802093505859375,41.14520263671875
22.0,42.01050821940104,73,247.7131735483805,42.084228515625,42.83472442626953,41.112571716308594
22.4,42.05416361490885,73,251.68609174092606,42.14238739013672,42.87112808227539,41.14897537231445
22.8,42.10990778605143,73,255.63113784790033,42.215049743652344,42.907535552978516,41.20713806152344
23.2,42.17169189453125,71.29,259.5452919006347,42.29133605957031,42.95481872558594,41.2689208984375
23.6,42.2043202718099,73,263.44313176472974,42.32759094238281,42.99469757080078,41.290672302246094
24.0,42.25157038370768,73,267.3173465728759,42.411094665527344,43.00569152832031,41.33792495727539
24.4,42.29870351155599,73,271.1679948170979,42.461856842041016,43.05644989013672,41.377803802490234
24.8,42.33752695719401,73,274.9992313385009,42.520015716552734,43.092857360839844,41.39970779418945
25.2,42.39449691772461,70.49,278.8019828796386,42.61082458496094,43.12565612792969,41.4470100402832
25.6,42.44041951497396,72.84,282.5817731221516,42.65070343017578,43.18003845214844,41.490516662597656
26.0,42.488911946614586,71.75,286.3373171488443,42.708866119384766,43.21281814575195,41.54505157470703
26.4,42.54221725463867,70.06,290.06620852152497,42.774253845214844,43.23470687866211,41.61769104003906
26.8,42.57364018758138,73,293.77938842773426,42.77788162231445,43.26008605957031,41.682952880859375
27.2,42.59673055013021,73,297.48102315266914,42.80339050292969,43.28559112548828,41.701210021972656
27.6,42.601698557535805,73,301.18017387390125,42.78902053833008,43.25672149658203,41.75935363769531
28.0,42.641579945882164,72.63,304.85938390096015,42.82527542114258,43.31110382080078,41.788360595703125
28.4,42.67075220743815,73,308.5240077972411,42.85445022583008,43.343902587890625,41.81390380859375
28.8,42.70580037434896,73,312.1711076100666,42.92695999145508,43.39103698730469,41.79940414428711
29.2,42.72770690917969,73,315.80725415547676,42.98149871826172,43.42019271850586,41.781429290771484
29.6,42.7556521097819,73,319.4294281005858,43.014278411865234,43.416717529296875,41.835960388183594
30.0,42.7846565246582,73,323.0370998382567,43.02153015136719,43.46022415161133,41.872215270996094
30.4,42.80170822143555,73,326.63624572753895,43.05066680908203,43.456729888916016,41.897727966308594
30.8,42.78854497273763,73,330.2419732411701,42.989158630371094,43.460487365722656,41.91598892211914
31.2,42.79337819417318,73,333.8452841440835,43.02178955078125,43.48223876953125,41.87610626220703
31.6,42.83826446533203,69.88,337.4261519114175,43.065467834472656,43.511417388916016,41.93790817260742
32.0,42.873312632242836,72.04,340.9894955952961,43.105350494384766,43.547672271728516,41.966915130615234
32.4,42.900030771891274,73,344.5394802093505,43.163490295410156,43.57318115234375,41.96342086791992
32.8,42.91709899902344,73,348.08093070983875,43.203521728515625,43.60958480834961,41.93819046020508
33.2,42.9678586324056,67.3,351.59700139363594,43.265159606933594,43.64946746826172,41.988948822021484
33.6,42.9606081644694,73,355.11669731140125,43.301414489746094,43.54070281982422,42.03970718383789
34.0,42.96073786417643,73,358.63632837931306,43.225406646728516,43.54808044433594,42.108726501464844
34.4,42.97416559855143,73,362.14924558003736,43.192909240722656,43.56634521484375,42.16324234008789
34.8,43.02854919433594,66.0,365.6349709828694,43.23641586303711,43.617103576660156,42.23212814331055
35.2,43.06980641682943,68.91,369.10006777445466,43.2873420715332,43.64627456665039,42.27580261230469
35.6,43.0868771870931,73,372.5566291809081,43.29111862182617,43.65730285644531,42.31221008300781
36.0,43.08929443359375,73,376.0119819641112,43.23673629760742,43.65005111694336,42.38109588623047
36.4,43.09775416056315,73,379.46310488382966,43.240360260009766,43.646427154541016,42.40647506713867
36.8,43.10405985514323,73,382.91107495625806,43.24787521362305,43.61043167114258,42.45387268066406
37.2,43.08955764770508,73,386.3662961324055,43.17173767089844,43.55604934692383,42.54088592529297
37.6,43.128231048583984,69.31,389.80218060811353,43.17898941040039,43.59955596923828,42.60614776611328
38.0,43.144090016682945,73,393.23013559977204,43.182762145996094,43.63958740234375,42.609920501708984
38.4,43.178061167399086,70.08,396.6411050160725,43.21915054321289,43.6941032409668,42.62092971801758
38.8,43.2384885152181,62.89,400.02186075846345,43.313419342041016,43.7303581237793,42.671688079833984
39.2,43.3027089436849,61.33,403.370506286621,43.3860969543457,43.80303955078125,42.718990325927734
39.6,43.25572713216146,73,406.74264272054023,43.32461166381836,43.669044494628906,42.77352523803711
40.0,43.281107584635414,71.38,410.10208892822254,43.31011199951172,43.73430633544922,42.79890441894531
40.4,43.33439381917318,63.9,413.43489201863594,43.36823272705078,43.78517532348633,42.84977340698242
40.8,43.36823272705078,68.47,416.75077565511054,43.42261505126953,43.817806243896484,42.86427688598633
41.2,43.416725158691406,64.35,420.04241307576484,43.49528121948242,43.86871337890625,42.88618087768555
41.6,43.47231801350912,62.05,423.30625406901027,43.58229446411133,43.91584777832031,42.9188117980957
42.0,43.53289540608724,60.22,426.5398063659666,43.647705078125,43.97038269042969,42.98059844970703
42.4,43.58261235555013,62.47,429.74850018819154,43.716758728027344,44.02130889892578,43.009769439697266
42.8,43.61161804199219,67.4,432.94269116719545,43.782020568847656,44.06119155883789,42.991641998291016
43.2,43.66975784301758,59.56,436.10781224568666,43.880043029785156,44.11933135986328,43.0098991394043
43.6,43.71930694580078,61.25,439.24815877278627,43.956180572509766,44.16646194458008,43.0352783203125
44.0,43.75571314493815,64.2,442.3703022003172,44.03971862792969,44.19561767578125,43.031803131103516
44.4,43.794517517089844,63.25,445.4730434417723,44.05072784423828,44.242881774902344,43.089942932128906
44.8,43.83681615193685,61.99,448.55463536580385,44.09785842895508,44.2755126953125,43.13707733154297
45.2,43.884081522623696,60.3,451.612594604492,44.15962600708008,44.304649353027344,43.18796920776367
45.6,43.94330088297526,56.75,454.6409441630044,44.22488784790039,44.3626594543457,43.24235534667969
46.0,43.970054626464844,64.63,457.655916849772,44.26131057739258,44.38095474243164,43.26789855957031
46.4,44.017189025878906,59.1,460.64732233683253,44.333824157714844,44.42083740234375,43.296905517578125
46.8,44.05117925008138,62.08,463.6217327117918,44.39561080932617,44.46086883544922,43.29705810546875
47.2,44.094835917154946,59.26,466.57431475321437,44.45376968383789,44.50090026855469,43.329837799072266
