Time,Temp,Volt
0.0,42.89648246765137,70
0.5,42.901933670043945,70
1.0,42.889251708984375,70
1.5,42.88926124572754,70
2.0,42.88759136199951,70
2.5,42.88306713104248,70
3.0,42.868560791015625,70
3.5,42.863125801086426,70
4.0,42.8641881942749,70
4.5,42.859639167785645,70
5.0,42.85691452026367,70
5.5,42.856910705566406,70
6.0,42.85963153839111,70
6.5,42.869614601135254,70
7.0,42.86872577667236,70
7.5,42.864197731018066,70
8.0,42.86418914794922,70
8.5,42.85615825653076,70
9.0,42.87975025177002,70
9.5,42.900790214538574,70
10.0,42.91260814666748,70
10.5,42.920780181884766,70
11.0,42.92804431915283,70
11.5,42.939823150634766,70
12.0,42.95450496673584,70
12.5,42.96447467803955,70
13.0,42.97989845275879,70
13.5,42.98715782165527,70
14.0,42.996238708496094,70
14.5,43.00803184509277,70
15.0,43.02270030975342,70
15.5,43.02995491027832,70
16.0,43.03901958465576,70
16.5,43.04265880584717,70
17.0,43.058072090148926,70
17.5,43.070929527282715,70
18.0,43.08800220489502,70
18.5,43.09721660614014,70
19.0,43.11081314086914,70
19.5,43.128939628601074,70
20.0,43.14629077911377,70
20.5,43.15250778198242,70
21.0,43.17076587677002,70
21.5,43.188894271850586,70
22.0,43.21245861053467,70
22.5,43.228774070739746,70
23.0,43.25972270965576,70
23.5,43.2851037979126,70
24.0,43.30141639709473,70
24.5,43.32317066192627,70
25.0,43.340392112731934,70
25.5,43.346906661987305,70
26.0,43.36141014099121,70
26.5,43.39132118225098,70
27.0,43.40038585662842,70
27.5,43.413225173950195,70
28.0,43.41866397857666,70
28.5,43.42954063415527,70
29.0,43.45597457885742,70
29.5,43.47421836853027,70
30.0,43.506731033325195,70
30.5,43.5449161529541,70
31.0,43.5748291015625,70
31.5,43.60111331939697,70
32.0,43.61924076080322,70
32.5,43.64008808135986,70
33.0,43.67543888092041,70
33.5,43.70353603363037,70
34.0,43.72181224822998,70
34.5,43.74736309051514,70
35.0,43.77982139587402,70
35.5,43.803388595581055,70
36.0,43.83239269256592,70
36.5,43.860490798950195,70
37.0,43.88694763183594,70
37.5,43.91323471069336,70
38.0,43.93964862823486,70
38.5,43.96321678161621,70
39.0,43.99765872955322,70
39.5,44.03134632110596,70
40.0,44.04841709136963,70
40.5,44.08935546875,70
41.0,44.08029079437256,70
41.5,44.09388828277588,70
42.0,44.11575412750244,70
42.5,44.13195514678955,70
43.0,44.161980628967285,70
43.5,44.18192195892334,70
44.0,44.20004844665527,70
44.5,44.22285842895508,70
45.0,44.23826789855957,70
45.5,44.251864433288574,70
46.0,44.2891960144043,70
46.5,44.30987358093262,70
47.0,44.32907676696777,70
47.5,44.34085941314697,70
48.0,44.35732555389404,70
48.5,44.38527202606201,70
49.0,44.39267539978027,70
49.5,44.408989906311035,69.88
50.0,44.43255615234375,69.59
50.5,44.456122398376465,69.29
51.0,44.48888397216797,68.88
51.5,44.50972938537598,68.62
52.0,44.536922454833984,68.28
52.5,44.561394691467285,67.98
53.0,44.585092544555664,67.68
53.5,44.61137771606445,67.35
54.0,44.646727561950684,66.91
54.5,44.66304111480713,66.71
55.0,44.679508209228516,66.5
55.5,44.68222713470459,66.47
56.0,44.70488739013672,66.18
56.5,44.71576404571533,66.05
