Time,Temp,Volt
0.0,44.93760013580322,70
0.5,44.945908546447754,70
1.0,44.94772148132324,70
1.5,44.95342445373535,70
2.0,44.94815635681152,70
2.5,44.94453048706055,70
3.0,44.94558525085449,70
3.5,44.95566940307617,70
4.0,44.95853900909424,70
4.5,44.96322154998779,70
5.0,44.964128494262695,70
5.5,44.95517349243164,70
6.0,44.95987510681152,70
6.5,44.95727252960205,70
7.0,44.94654083251953,70
7.5,44.939292907714844,70
8.0,44.93128776550293,70
8.5,44.92883014678955,70
9.0,44.92973613739014,70
9.5,44.9326229095459,70
10.0,44.9381742477417,70
10.5,44.929261207580566,70
11.0,44.926692962646484,70
11.5,44.932244300842285,70
12.0,44.936777114868164,70
12.5,44.956868171691895,70
13.0,44.96700668334961,70
13.5,44.978790283203125,70
14.0,44.997178077697754,70
14.5,45.005337715148926,70
15.0,45.009095191955566,70
15.5,45.018290519714355,70
16.0,45.038381576538086,70
16.5,45.053961753845215,70
17.0,45.07310485839844,70
17.5,45.09138488769531,70
18.0,45.11223220825195,70
18.5,45.12503433227539,70
19.0,45.1369686126709,70
19.5,45.14240741729736,70
20.0,45.1570405960083,70
20.5,45.17348766326904,70
21.0,45.190876960754395,70
21.5,45.191917419433594,70
22.0,45.22195625305176,70
22.5,45.24008369445801,70
23.0,45.254737854003906,70
23.5,45.27571773529053,70
24.0,45.2921667098999,70
24.5,45.30666923522949,70
25.0,45.32043266296387,70
25.5,45.3323450088501,70
26.0,45.35604476928711,70
26.5,45.38155555725098,70
27.0,45.407843589782715,70
27.5,45.43878936767578,70
28.0,45.447078704833984,70
28.5,45.47245788574219,70
29.0,45.493454933166504,70
29.5,45.51081085205078,70
30.0,45.53545093536377,70
30.5,45.55098915100098,70
31.0,45.57831382751465,70
31.5,45.590229988098145,70
32.0,45.596574783325195,70
32.5,45.61032009124756,70
33.0,45.61587142944336,70
33.5,45.63870143890381,70
34.0,45.65773582458496,70
34.5,45.66604518890381,70
35.0,45.697879791259766,70
35.5,45.712382316589355,70
36.0,45.73443794250488,70
36.5,45.76253604888916,70
37.0,45.77624225616455,70
37.5,45.80088233947754,70
38.0,45.83170127868652,70
38.5,45.84998035430908,70
39.0,45.870036125183105,70
39.5,45.89088153839111,70
40.0,45.899189949035645,70
40.5,45.905646324157715,70
41.0,45.91486072540283,70
41.5,45.93208312988281,70
42.0,45.941314697265625,70
42.5,45.96408748626709,70
43.0,45.97601890563965,70
43.5,45.985989570617676,70
44.0,45.99520778656006,70
44.5,46.00619697570801,70
45.0,46.01359939575195,70
45.5,46.03444576263428,70
46.0,46.04821014404297,70
46.5,46.05727481842041,70
47.0,46.07823181152344,70
47.5,46.10104274749756,70
48.0,46.12929344177246,70
48.5,46.1483268737793,70
49.0,46.17109966278076,70
49.5,46.1766881942749,70
50.0,46.187564849853516,70
50.5,46.21294403076172,70
51.0,46.236680030822754,70
51.5,46.254164695739746,70
52.0,46.274105072021484,70
52.5,46.29687786102295,70
53.0,46.31424903869629,70
53.5,46.33705806732178,70
54.0,46.35983467102051,70
54.5,46.37252330780029,70
55.0,46.38793182373047,70
55.5,46.40894794464111,70
56.0,46.42903995513916,70
56.5,46.44626045227051,70
57.0,46.45452880859375,70
57.5,46.47915172576904,70
58.0,46.494561195373535,70
58.5,46.50919723510742,70
59.0,46.522019386291504,70
59.5,46.54014873504639,70
60.0,46.56295585632324,70
60.5,46.5758171081543,70
61.0,46.58589553833008,70
61.5,46.59858703613281,70
62.0,46.634992599487305,70
62.5,46.646907806396484,70
63.0,46.65868949890137,70
63.5,46.67151069641113,69.9
64.0,46.655327796936035,70
64.5,46.67268180847168,69.87
65.0,46.68899726867676,69.53
65.5,46.70004367828369,69.3
66.0,46.721930503845215,68.84
66.5,46.719210624694824,68.9
67.0,46.750155448913574,68.25
67.5,46.764808654785156,67.94
68.0,46.781124114990234,67.6
68.5,46.80119800567627,67.17
69.0,46.81855010986328,66.81
69.5,46.83395957946777,66.49
70.0,46.85769748687744,65.99
70.5,46.86688804626465,65.8
71.0,46.8868293762207,65.38
71.5,46.8987455368042,65.13
72.0,46.899781227111816,65.1
72.5,46.91609764099121,64.76
73.0,46.93619251251221,64.34
73.5,46.95522594451904,63.94
74.0,46.98435974121094,63.33
74.5,47.01260757446289,62.74
75.0,47.036325454711914,62.24
75.5,47.06170463562012,61.7
76.0,47.07271480560303,61.47
76.5,47.08009719848633,61.32
77.0,47.099130630493164,60.92
77.5,47.11557483673096,60.57
78.0,47.136423110961914,60.14
78.5,47.16102886199951,59.62
79.0,47.17298126220703,59.37
79.5,47.18748378753662,59.06
80.0,47.18852138519287,59.04
80.5,47.18593120574951,59.1
81.0,47.181549072265625,59.19
81.5,47.1897087097168,59.02
82.0,47.20615482330322,58.67
82.5,47.217166900634766,58.44
83.0,47.22622871398926,58.25
83.5,47.24996376037598,57.75
84.0,47.279873847961426,57.12
84.5,47.30266571044922,56.64
85.0,47.32273769378662,56.22
85.5,47.34177207946777,55.82
86.0,47.36911487579346,55.25
86.5,47.39551258087158,54.69
87.0,47.420891761779785,54.16
87.5,47.438265800476074,53.8
88.0,47.459113121032715,53.36
88.5,47.478315353393555,52.96
89.0,47.49383544921875,52.63
89.5,47.52284049987793,52.02
90.0,47.54111862182617,51.64
90.5,47.554866790771484,51.35
91.0,47.571181297302246,51.01
91.5,47.592140197753906,50.57
92.0,47.61495018005371,50.09
92.5,47.62582588195801,49.86
93.0,47.64225769042969,49.51
93.5,47.657816886901855,49.19
94.0,47.67866516113281,48.75
94.5,47.696054458618164,48.38
95.0,47.71508979797363,47.98
95.5,47.730607986450195,47.66
96.0,47.735291481018066,47.56
96.5,47.748887062072754,47.27
97.0,47.763540267944336,46.97
97.5,47.782687187194824,46.56
98.0,47.76818370819092,46.87
98.5,47.76742935180664,46.88
99.0,47.77196025848389,46.79
99.5,47.768503189086914,46.86
100.0,47.77496147155762,46.73
100.5,47.79414749145508,46.32
101.0,47.796865463256836,46.27
101.5,47.81510353088379,45.88
102.0,47.826887130737305,45.64
102.5,47.80438041687012,46.11
103.0,47.837158203125,45.42
103.5,47.85256862640381,45.1
104.0,47.86990451812744,44.73
104.5,47.88259410858154,44.47
105.0,47.88638782501221,44.39
105.5,47.883819580078125,44.44
106.0,47.8984317779541,44.13
106.5,47.91021728515625,43.89
107.0,47.90477752685547,44.0
107.5,47.90946102142334,43.9
108.0,47.91686248779297,43.75
108.5,47.92139434814453,43.65
109.0,47.92513084411621,43.57
109.5,47.93617916107178,43.34
110.0,47.938897132873535,43.28
110.5,47.93995666503906,43.26
111.0,47.9473180770874,43.11
111.5,47.95910358428955,42.86
112.0,47.96378517150879,42.76
112.5,47.96469020843506,42.74
113.0,47.96650409698486,42.7
113.5,47.96572971343994,42.72
114.0,47.95498085021973,42.95
114.5,47.93776035308838,43.31
115.0,47.92161750793457,43.65
115.5,47.91540241241455,43.78
116.0,47.91268444061279,43.83
116.5,47.89468765258789,44.21
117.0,47.89649963378906,44.17
117.5,47.896653175354004,44.17
118.0,47.9013147354126,44.07
118.5,47.904940605163574,44.0
119.0,47.91581726074219,43.77
119.5,47.922292709350586,43.63
120.0,47.92789840698242,43.51
120.5,47.93696308135986,43.32
121.0,47.94432735443115,43.17
121.5,47.948859214782715,43.07
122.0,47.96170234680176,42.8
122.5,47.959890365600586,42.84
123.0,47.96442222595215,42.75
123.5,47.978145599365234,42.46
124.0,47.982810974121094,42.36
124.5,47.98294258117676,42.36
125.0,47.99200630187988,42.17
125.5,48.00214767456055,41.95
126.0,48.00486660003662,41.9
126.5,48.005882263183594,41.88
127.0,48.00769519805908,41.84
127.5,48.00786304473877,41.83
128.0,48.00255870819092,41.95
128.5,47.999839782714844,42.0
129.0,47.99181652069092,42.17
129.5,47.98909568786621,42.23
130.0,47.98650646209717,42.28
130.5,47.978349685668945,42.45
131.0,47.97215175628662,42.58
131.5,47.96852684020996,42.66
132.0,47.96048545837402,42.83
132.5,47.9615592956543,42.81
133.0,47.96971797943115,42.64
133.5,47.95974826812744,42.85
134.0,47.96805667877197,42.67
134.5,47.96635150909424,42.71
135.0,47.963632583618164,42.76
135.5,47.96272850036621,42.78
136.0,47.95109939575195,43.03
136.5,47.95213508605957,43.01
137.0,47.944884300231934,43.16
137.5,47.94320487976074,43.19
138.0,47.93686103820801,43.33
138.5,47.92977523803711,43.47
139.0,47.91527080535889,43.78
139.5,47.90634250640869,43.97
140.0,47.90996742248535,43.89
140.5,47.911004066467285,43.87
141.0,47.914780616760254,43.79
141.5,47.92203140258789,43.64
142.0,47.926565170288086,43.54
142.5,47.928489685058594,43.5
143.0,47.923956871032715,43.6
143.5,47.91775989532471,43.73
144.0,47.91232109069824,43.84
144.5,47.906147956848145,43.97
145.0,47.89889717102051,44.12
145.5,47.896291732788086,44.18
146.0,47.891910552978516,44.27
146.5,47.89281749725342,44.25
147.0,47.89568614959717,44.19
147.5,47.89115524291992,44.29
148.0,47.883904457092285,44.44
148.5,47.87404251098633,44.65
149.0,47.867698669433594,44.78
149.5,47.861504554748535,44.91
150.0,47.85895538330078,44.96
150.5,47.85079860687256,45.13
151.0,47.84807872772217,45.19
151.5,47.84184741973877,45.32
152.0,47.83368968963623,45.49
152.5,47.825684547424316,45.66
153.0,47.80951499938965,46.0
153.5,47.79864025115967,46.23
154.0,47.79214668273926,46.36
154.5,47.78322982788086,46.55
155.0,47.78334426879883,46.55
155.5,47.77533721923828,46.72
156.0,47.763553619384766,46.97
156.5,47.75007152557373,47.25
157.0,47.744632720947266,47.36
157.5,47.747352600097656,47.31
158.0,47.74661445617676,47.32
158.5,47.74661350250244,47.32
159.0,47.74767208099365,47.3
159.5,47.750389099121094,47.24
160.0,47.75050449371338,47.24
160.5,47.75231647491455,47.2
161.0,47.760623931884766,47.03
161.5,47.76696968078613,46.89
162.0,47.77255916595459,46.78
162.5,47.78434181213379,46.53
163.0,47.79703235626221,46.26
163.5,47.78898334503174,46.43
164.0,47.79079627990723,46.39
164.5,47.793686866760254,46.33
165.0,47.78930187225342,46.42
165.5,47.786582946777344,46.48
166.0,47.79292869567871,46.35
166.5,47.80845355987549,46.02
167.0,47.81661033630371,45.85
167.5,47.82038593292236,45.77
168.0,47.833983421325684,45.49
168.5,47.845876693725586,45.24
169.0,47.85312747955322,45.08
169.5,47.8668737411499,44.8
170.0,47.8714075088501,44.7
170.5,47.883338928222656,44.45
171.0,47.88968467712402,44.32
171.5,47.89251518249512,44.26
172.0,47.89523410797119,44.2
172.5,47.9052038192749,43.99
173.0,47.90537452697754,43.99
173.5,47.899030685424805,44.12
174.0,47.905521392822266,43.98
174.5,47.91277313232422,43.83
175.0,47.91107749938965,43.87
175.5,47.914703369140625,43.79
176.0,47.92663764953613,43.54
176.5,47.92573165893555,43.56
177.0,47.93220520019531,43.42
177.5,47.942176818847656,43.21
178.0,47.94955825805664,43.06
178.5,47.95046424865723,43.04
179.0,47.95607566833496,42.92
179.5,47.95788764953613,42.88
180.0,47.96073627471924,42.82
180.5,47.963324546813965,42.77
181.0,47.960737228393555,42.82
181.5,47.95905685424805,42.86
182.0,47.94999408721924,43.05
182.5,47.9456090927124,43.14
183.0,47.93123722076416,43.44
183.5,47.912978172302246,43.83
184.0,47.91945552825928,43.69
184.5,47.922306060791016,43.63
185.0,47.92321491241455,43.61
185.5,47.92412090301514,43.59
186.0,47.92338180541992,43.61
186.5,47.92351531982422,43.61
187.0,47.92623424530029,43.55
187.5,47.91988945007324,43.68
188.0,47.920926094055176,43.66
188.5,47.92636489868164,43.55
189.0,47.93555927276611,43.35
