Time,Ave_Temp,Channel 2,Channel 3,Channel 4,Channel 5,Volt,Integral_Value
0.0,43.038794136047365,41.720176696777344,44.17832565307617,43.37343978881836,22.609050750732422,73,3.4806029319763176
0.5,43.07731637954712,41.73105239868164,44.200077056884766,43.34081268310547,22.605371475219727,64.08,6.941944742202757
1.0,43.115476036071776,41.73830032348633,44.21095275878906,43.315433502197266,22.609050750732422,64.17,10.38420672416687
1.5,43.15453453063965,41.767154693603516,44.2325553894043,43.32978439331055,22.616256713867188,63.33,13.806939458847044
2.0,43.19323053359985,41.770782470703125,44.236183166503906,43.3116569519043,22.616256713867188,63.41,17.210324192047118
2.5,43.23183584213257,41.79616165161133,44.2470588684082,43.29715347290039,22.612577438354492,63.29,20.594406270980834
3.0,43.269444179534915,41.79616165161133,44.26156234741211,43.24277114868164,22.616256713867188,63.84,23.959684181213376
3.5,43.30759620666504,41.788909912109375,44.2688102722168,43.25727081298828,22.612577438354492,63.26,27.305886077880857
4.0,43.343935585021974,41.75990676879883,44.218055725097656,43.23551940917969,22.594181060791016,64.42,30.63391828536987
4.5,43.38072166442871,41.72351837158203,44.217926025390625,43.253517150878906,22.605083465576172,63.93,33.94355745315551
5.0,43.418595218658446,41.72351837158203,44.246925354003906,43.26801681518555,22.59772491455078,62.95,37.234259843826294
5.5,43.45574378967285,41.71626663208008,44.26142883300781,43.22451400756836,22.59036636352539,63.3,40.50638794898987
6.0,43.491978549957274,41.70161819458008,44.27578353881836,43.173606872558594,22.601253509521484,63.8,43.76039867401123
6.5,43.527397537231444,41.65085983276367,44.26128005981445,43.155479431152344,22.601253509521484,64.24,46.9966999053955
7.0,43.56345100402832,41.632728576660156,44.26128005981445,43.18085861206055,22.60493278503418,63.61,50.21497440338134
7.5,43.600682735443115,41.618228912353516,44.26128005981445,43.227989196777344,22.61964988708496,62.57,53.41463303565978
8.0,43.63636512756348,41.567298889160156,44.22848129272461,43.198814392089844,22.615798950195312,63.53,56.59645047187804
8.5,43.67213802337646,41.56005096435547,44.24298095703125,43.18793487548828,22.619478225708008,63.29,59.76038146018981
9.0,43.707820415496826,41.56005096435547,44.25023651123047,43.177059173583984,22.612119674682617,63.19,62.9064712524414
9.5,43.74359340667725,41.54191970825195,44.22848129272461,43.20243835449219,22.6268367767334,62.95,66.03467454910277
10.0,43.74084424972534,41.55642318725586,44.23573303222656,43.2060661315918,22.623157501220703,73,69.1642524242401
10.5,43.739902114868165,41.5490608215332,44.24287033081055,43.26033401489258,22.630403518676758,73,72.29430136680602
11.0,43.739413261413574,41.545433044433594,44.213863372802734,43.29296875,22.63408088684082,73,75.42459473609924
11.5,43.73920383453369,41.51642990112305,44.253746032714844,43.30021667480469,22.63776206970215,73,78.55499281883239
12.0,43.73890371322632,41.51642990112305,44.26462173461914,43.27121353149414,22.619365692138672,73,81.68554096221922
12.5,43.73968372344971,41.541656494140625,44.27897262573242,43.29644012451172,22.619211196899414,73,84.81569910049437
13.0,43.740554332733154,41.559783935546875,44.27897262573242,43.26018524169922,22.61553192138672,73,87.9454219341278
13.5,43.741334438323975,41.56703567504883,44.304351806640625,43.252933502197266,22.61553192138672,73,91.0747547149658
14.0,43.74537000656128,41.56325912475586,44.35133743286133,43.2636604309082,22.596982955932617,73,94.20206971168517
14.5,43.749502658843994,41.577762603759766,44.34770965576172,43.289039611816406,22.589624404907227,73,97.32731838226317
15.0,43.75327291488647,41.58501434326172,44.36583709716797,43.2999153137207,22.58594512939453,73,100.45068192481993
15.5,43.75921840667725,41.614017486572266,44.39121627807617,43.33254623413086,22.582263946533203,73,103.5710727214813
16.0,43.767074775695804,41.63939666748047,44.42747116088867,43.33617401123047,22.600662231445312,73,106.6875353336334
16.5,43.77628421783447,41.68277359008789,44.43096923828125,43.35416793823242,22.600528717041016,73,109.79939322471617
17.0,43.78567495346069,41.704524993896484,44.434593200683594,43.383174896240234,22.596847534179688,73,112.90655574798582
17.5,43.79479379653931,41.72265625,44.47809982299805,43.37592315673828,22.600528717041016,73,116.00915884971616
18.0,43.805099391937254,41.74078369140625,44.50347900390625,43.33604049682617,22.593170166015625,73,119.10660915374753
18.5,43.81549587249756,41.7697868347168,44.51073455810547,43.33604049682617,22.596847534179688,73,122.19886121749875
19.0,43.82715368270874,41.7913932800293,44.5178337097168,43.37577438354492,22.58565902709961,73,125.28528437614438
