Time,Ave_Temp,Channel 2,Channel 3,Channel 4,Channel 5,Volt,Integral_Value
0.0,43.00619125366211,41.486873626708984,43.4301872253418,42.81746292114258,22.31342124938965,73,3.4969043731689453
0.5,43.01211061477661,41.49049758911133,43.401180267333984,42.835594177246094,22.306062698364258,69.35,6.99084906578064
1.0,43.01740388870239,41.490665435791016,43.412227630615234,42.799503326416016,22.298873901367188,69.8,10.482147121429445
1.5,43.02287845611572,41.50154495239258,43.42673110961914,42.79225158691406,22.27680015563965,69.67,13.970707893371586
2.0,43.02862491607666,41.49791717529297,43.43760681152344,42.79225158691406,22.28047752380371,69.48,17.456395435333256
2.5,43.03382759094238,41.50516891479492,43.448482513427734,42.75962448120117,22.287837982177734,69.87,20.939481639862066
3.0,43.03893957138062,41.494293212890625,43.448482513427734,42.75599670410156,22.29151725769043,69.94,24.420011854171758
3.5,43.04323587417603,41.47978973388672,43.43760681152344,42.73424530029297,22.29151725769043,70.53,27.898393917083744
4.0,43.04663219451904,41.49079513549805,43.39785385131836,42.737998962402344,22.284290313720703,71.18,31.375077819824224
4.5,43.05020990371704,41.494422912597656,43.39060592651367,42.75250244140625,22.26221466064453,71.08,34.849972867965704
5.0,43.053878211975096,41.50892639160156,43.36885070800781,42.77788162231445,22.265893936157227,71.04,38.32303376197815
5.5,43.05899667739868,41.51980209350586,43.39785385131836,42.806884765625,22.258535385131836,70.03,41.79353542327881
6.0,43.06530122756958,41.52720642089844,43.4161376953125,42.83604431152344,22.251331329345703,69.19,45.26088480949402
6.5,43.07169637680054,41.50907897949219,43.456016540527344,42.79978942871094,22.243972778320312,69.12,48.72503662109375
7.0,43.07863540649414,41.51995849609375,43.46327209472656,42.81428909301758,22.251331329345703,68.73,52.18571891784668
7.5,43.0860276222229,41.51633071899414,43.43789291381836,42.85779571533203,22.26236915588379,68.4,55.64270510673523
8.0,43.092875957489014,41.51633071899414,43.430641174316406,42.843292236328125,22.258689880371094,68.77,59.09626712799072
8.5,43.10054006576538,41.53083419799805,43.456016540527344,42.850547790527344,22.2550106048584,68.17,62.545997095108035
9.0,43.10838556289673,41.54533767700195,43.46327209472656,42.850547790527344,22.258689880371094,68.02,65.99180431365967
9.5,43.11569356918335,41.55271530151367,43.44527053833008,42.847049713134766,22.26618194580078,68.38,69.433957529068
10.0,43.11708221435547,41.556339263916016,43.46339797973633,42.83979797363281,22.26618194580078,72.57,72.87541642189026
10.5,43.11792697906494,41.55996322631836,43.459774017333984,42.810791015625,22.262502670288086,73,76.31645293235779
11.0,43.119488430023196,41.55271530151367,43.46702194213867,42.807167053222656,22.269861221313477,72.55,79.75670871734619
11.5,43.1222282409668,41.54183578491211,43.48152542114258,42.847049713134766,22.277217864990234,71.75,83.19559459686279
12.0,43.12551860809326,41.53109359741211,43.51428985595703,42.84718322753906,22.277353286743164,71.39,86.63283529281617
12.5,43.128802108764646,41.52370834350586,43.50327682495117,42.8361701965332,22.273540496826172,71.43,90.06843423843384
13.0,43.134267807006836,41.55284881591797,43.52879333496094,42.89431381225586,22.284711837768555,69.9,93.50130033493042
13.5,43.140639781951904,41.58547592163086,43.478031158447266,42.948699951171875,22.28103256225586,69.26,96.93098044395447
14.0,43.14881820678711,41.603607177734375,43.51066589355469,42.95232391357422,22.284711837768555,67.97,100.35657134056092
14.5,43.157177734375,41.62173080444336,43.517913818359375,42.95957565307617,22.284711837768555,67.81,103.77798247337341
15.0,43.16644372940063,41.64710998535156,43.54329299926758,42.97407913208008,22.28839111328125,67.14,107.19476060867309
15.5,43.17425956726074,41.62898635864258,43.54692077636719,42.97045135498047,22.28839111328125,68.13,110.60763082504272
16.0,43.1825291633606,41.62190246582031,43.58696746826172,42.99599838256836,22.284881591796875,67.79,114.01636624336243
16.5,43.19170522689819,41.647281646728516,43.601470947265625,43.02137756347656,22.27384376525879,67.12,117.42051362991333
17.0,43.20196895599365,41.6545295715332,43.64860534667969,43.03950500488281,22.2664852142334,66.31,120.8195291519165
17.5,43.211688899993895,41.66903305053711,43.66673278808594,43.01775360107422,22.255447387695312,66.65,124.21368470191955
18.0,43.222496604919435,41.69441223144531,43.6884880065918,43.01775360107422,22.244409561157227,65.83,127.60243639945983
18.5,43.23285102844238,41.719791412353516,43.71023941040039,43.010501861572266,22.24073028564453,66.1,130.98601088523864
19.0,43.24357538223266,41.74894714355469,43.73214340209961,43.010650634765625,22.237205505371094,65.79,134.3642231941223
19.5,43.25492792129516,41.7779541015625,43.746646881103516,42.99977493286133,22.237205505371094,65.29,137.73675923347471
20.0,43.267821311950684,41.80695724487305,43.75752258300781,43.06140899658203,22.229846954345703,64.13,141.10284857749937
20.5,43.28234624862671,41.817832946777344,43.782901763916016,43.068660736083984,22.233524322509766,62.9,144.46167545318602
21.0,43.29750576019287,41.835960388183594,43.77202606201172,43.108543395996094,22.218809127807617,62.35,147.8129225730896
21.5,43.31239337921143,41.8395881652832,43.786529541015625,43.137550354003906,22.196731567382812,62.44,151.1567258834839
22.0,43.32755365371704,41.86511993408203,43.81930923461914,43.14857482910156,22.193204879760742,62.15,154.49294905662538
22.5,43.34453353881836,41.890499114990234,43.83743667602539,43.18120574951172,22.193204879760742,60.76,157.8206822872162
23.0,43.3580623626709,41.90137481689453,43.9026985168457,43.061561584472656,22.193204879760742,63.09,161.14165110588073
23.5,43.37240695953369,41.93400192260742,43.93170166015625,43.06881332397461,22.18952751159668,62.43,164.45544762611388
24.0,43.38756723403931,41.959381103515625,43.95708084106445,43.11231994628906,22.18584632873535,61.75,167.76166400909423
24.5,43.40236501693725,41.95213317871094,43.95345687866211,43.115943908691406,22.182167053222656,61.91,171.0604815006256
25.0,43.419343662261966,41.95949172973633,44.011573791503906,43.18494415283203,22.189640045166016,60.26,174.35080966949462
25.5,43.43822011947632,41.977508544921875,44.02959060668945,43.24283981323242,22.182167053222656,58.79,177.63169960975645
26.0,43.456278038024905,41.992122650146484,44.01882553100586,43.28645706176758,22.18596076965332,59.23,180.903560590744
26.5,43.47361087799072,42.0465087890625,44.015201568603516,43.300960540771484,22.189640045166016,59.62,184.16675515174865
27.0,43.490218544006346,42.02475357055664,44.04420471191406,43.30821228027344,22.17860221862793,60.01,187.42164587974548
27.5,43.507460594177246,42.0465087890625,44.09133529663086,43.282833099365234,22.189640045166016,59.44,190.66791558265686
28.0,43.524982166290286,42.09016418457031,44.1349983215332,43.2721061706543,22.178754806518555,59.12,193.90542449951172
28.5,43.543674564361574,42.104515075683594,44.13847351074219,43.32996368408203,22.17860221862793,58.16,197.13358721733093
29.0,43.56327333450317,42.13367462158203,44.17850112915039,43.348243713378906,22.16771697998047,57.37,200.35195055007935
29.5,43.58323459625244,42.155426025390625,44.16400146484375,43.3808708190918,22.18243408203125,56.97,203.56033325195312
30.0,43.602742767333986,42.195308685302734,44.17487716674805,43.424381256103516,22.186113357543945,57.13,206.75896186828612
30.5,43.624154281616214,42.20618438720703,44.23651123046875,43.47151184082031,22.189794540405273,55.63,209.94688472747802
31.0,43.64629945755005,42.22810745239258,44.265689849853516,43.50068664550781,22.189966201782227,54.94,213.123734998703
31.5,43.66934242248535,42.25693893432617,44.31627655029297,43.52952194213867,22.19715118408203,54.13,216.28906378746032
32.0,43.692559242248535,42.29319763183594,44.330780029296875,43.56577682495117,22.20083236694336,53.82,219.44278416633605
32.5,43.71624441146851,42.315250396728516,44.360084533691406,43.60596466064453,22.197458267211914,53.3,222.5846619606018
33.0,43.74137306213379,42.296993255615234,44.40345764160156,43.565948486328125,22.204683303833008,52.08,225.7139754295349
33.5,43.766139316558835,42.318748474121094,44.436092376708984,43.55507278442383,22.204683303833008,52.12,228.8309057712555
34.0,43.789643096923825,42.34062957763672,44.42897033691406,43.58058166503906,22.22321319580078,52.81,231.93608422279357
34.5,43.814869022369386,42.36601257324219,44.45797348022461,43.62046432495117,22.230571746826172,51.4,235.02864971160886
35.0,43.837914085388185,42.376888275146484,44.454349517822266,43.663970947265625,22.237930297851562,52.74,238.10969266891476
35.5,43.859242630004886,42.355133056640625,44.43984603881836,43.685726165771484,22.234251022338867,53.77,241.18007135391233
36.0,43.881018829345706,42.36601257324219,44.450721740722656,43.725608825683594,22.230571746826172,53.28,244.23956193923948
36.5,43.903791999816896,42.38776397705078,44.454349517822266,43.77273941040039,22.245288848876953,52.4,247.28766593933102
37.0,43.926753997802734,42.43142318725586,44.49800491333008,43.772891998291016,22.256479263305664,52.08,250.32428894042965
37.5,43.94998788833618,42.44955062866211,44.49800491333008,43.805519104003906,22.26015853881836,51.7,253.34929499626156
38.0,43.97476081848144,42.44966125488281,44.55250549316406,43.845516204833984,22.263952255249023,50.41,256.36191458702086
38.5,43.998906803131106,42.43516159057617,44.577884674072266,43.85639190673828,22.256593704223633,50.65,259.3624611854553
39.0,44.0226770401001,42.44955062866211,44.59589767456055,43.881656646728516,22.252798080444336,50.71,262.3511226654052
39.5,44.04627170562744,42.47504425048828,44.592384338378906,43.89627456665039,22.26763153076172,50.64,265.3279868125915
40.0,44.070138168334964,42.500423431396484,44.63226318359375,43.921653747558594,22.26763153076172,50.25,268.292917728424
40.5,44.09182939529419,42.518550872802734,44.62501525878906,43.95065689086914,22.26763153076172,51.6,271.2470030307769
41.0,44.111517906188965,42.533050537109375,44.58876037597656,43.96515655517578,22.2823486328125,52.85,274.1912440776824
41.5,44.129862785339355,42.56583023071289,44.58890914916992,43.990684509277344,22.267784118652344,53.64,277.12631268501275
42.0,44.14775438308716,42.58032989501953,44.62153625488281,43.990684509277344,22.2751407623291,53.83,280.05243549346915
42.5,44.16472444534302,42.59846115112305,44.63603973388672,44.008811950683594,22.267784118652344,54.34,282.9700732707976
43.0,44.18242645263672,42.59846115112305,44.66141891479492,44.01606750488281,22.264102935791016,53.7,285.87886004447927
43.5,44.19994707107544,42.605712890625,44.690425872802734,44.001564025878906,22.264102935791016,53.69,288.7788865089415
44.0,44.21845817565918,42.62021255493164,44.726680755615234,44.0233154296875,22.278820037841797,52.85,291.66965742111194
44.5,44.235979843139646,42.623992919921875,44.719581604003906,44.059722900390625,22.278972625732422,53.41,294.55166749954213
45.0,44.252504444122316,42.64936828613281,44.7304573059082,44.04884719848633,22.28265380859375,53.99,297.42541527748097
45.5,44.267941284179685,42.66749572753906,44.70145034790039,44.041595458984375,22.28265380859375,54.64,300.29144463539114
46.0,44.28074960708618,42.67112350463867,44.63981628417969,44.04884719848633,22.27529525756836,56.39,303.1510698318481
46.5,44.29274215698242,42.656620025634766,44.65069580078125,44.056095123291016,22.271615982055664,56.89,306.0046987533569
47.0,44.3049991607666,42.656620025634766,44.672447204589844,44.08872985839844,22.264257431030273,56.62,308.8521991729736
