Time,Ave_Temp,Channel 2,Channel 3,Channel 4,Channel 5,Volt,Integral_Value
0.0,43.012131977081296,41.2141227722168,43.58525848388672,42.900020599365234,22.503902435302734,73,3.493934011459352
0.5,43.02436218261719,41.24690628051758,43.581783294677734,42.90742492675781,22.500377655029297,73,6.9817529201507575
1.0,43.03642597198486,41.26533126831055,43.560325622558594,42.92222595214844,22.493322372436523,73,10.463539934158327
1.5,43.047674083709715,41.2617073059082,43.5276985168457,42.92222595214844,22.485963821411133,73,13.939702892303469
2.0,43.058928680419925,41.25096130371094,43.545955657958984,42.90422821044922,22.482418060302734,73,17.410238552093507
2.5,43.06892852783203,41.243995666503906,43.528114318847656,42.87187957763672,22.467985153198242,73,20.875774288177492
3.0,43.07730531692505,41.20790481567383,43.49565124511719,42.839420318603516,22.464479446411133,73,24.337121629714968
3.5,43.085236358642575,41.168174743652344,43.488548278808594,42.82869338989258,22.464630126953125,73,27.79450345039368
4.0,43.09407930374145,41.16828536987305,43.5249137878418,42.82880401611328,22.46842384338379,73,31.247463798522954
4.5,43.10356426239014,41.14668273925781,43.550445556640625,42.82895278930664,22.46489906311035,73,34.69568166732789
5.0,43.11269426345825,41.12508010864258,43.554222106933594,42.810977935791016,22.468730926513672,73,38.13933453559876
5.5,43.12292032241821,41.143375396728516,43.56526565551758,42.84377670288086,22.47994041442871,73,41.57787437438966
6.0,43.1345193862915,41.140018463134766,43.60179138183594,42.8621711730957,22.480207443237305,73,45.01061468124391
6.5,43.147484397888185,41.147396087646484,43.62367248535156,42.894927978515625,22.484020233154297,73,48.43687248229982
7.0,43.161265182495114,41.151023864746094,43.6381721496582,42.91305923461914,22.48769760131836,73,51.85623989105226
7.5,43.17569646835327,41.122337341308594,43.64937210083008,42.927879333496094,22.499059677124023,73,55.26839165687562
8.0,43.188866424560544,41.13698959350586,43.645896911621094,42.88090133666992,22.49921417236328,73,58.67395844459535
8.5,43.200410556793216,41.133480072021484,43.635135650634766,42.826629638671875,22.503007888793945,73,62.07375316619874
9.0,43.21169023513794,41.17351150512695,43.63166046142578,42.81952667236328,22.514198303222656,73,65.46790804862977
9.5,43.22406406402588,41.17001724243164,43.653541564941406,42.84141159057617,22.51801109313965,73,68.85587601661683
10.0,43.22576456069946,41.17381286621094,43.67546463012695,42.87783432006836,22.503463745117188,73,72.2429937362671
10.5,43.22819004058838,41.19571304321289,43.679237365722656,42.90699005126953,22.49258041381836,73,75.62889871597291
11.0,43.23106727600098,41.210479736328125,43.68675994873047,42.91088104248047,22.47077178955078,73,79.01336507797242
11.5,43.23603677749634,41.22150802612305,43.723167419433594,42.925537109375,22.46724510192871,73,82.39534668922425
12.0,43.2429105758667,41.239784240722656,43.74869155883789,42.976444244384766,22.474756240844727,73,85.77389140129091
12.5,43.25050926208496,41.243690490722656,43.723594665527344,42.9803466796875,22.47504234313965,73,89.14863677024843
13.0,43.25964794158936,41.269222259521484,43.6874885559082,43.01313018798828,22.471513748168945,73,92.51881279945376
13.5,43.26878576278686,41.30561065673828,43.6513671875,43.03138732910156,22.46428871154785,73,95.88441991806033
14.0,43.27892274856568,41.342018127441406,43.684146881103516,43.075050354003906,22.446046829223633,73,99.2449585437775
14.5,43.287972927093506,41.31318283081055,43.695194244384766,43.04621124267578,22.42782211303711,73,102.60097208023075
15.0,43.296386528015134,41.327796936035156,43.71342849731445,42.98831558227539,22.42425537109375,73,105.95277881622317
15.5,43.305259990692136,41.32084655761719,43.7608642578125,43.003116607666016,22.40984344482422,73,109.3001488208771
16.0,43.31367359161377,41.34635925292969,43.782752990722656,43.01775360107422,22.413658142089844,73,112.64331202507022
16.5,43.322270488739015,41.364654541015625,43.8264274597168,43.036048889160156,22.41014862060547,73,115.98217678070071
17.0,43.33078336715698,41.314029693603516,43.87369155883789,43.0180549621582,22.399246215820312,73,119.31678509712222
17.5,43.340646266937256,41.32865905761719,43.91370391845703,43.05806350708008,22.399377822875977,73,122.64646196365359
18.0,43.353326416015626,41.354339599609375,43.932132720947266,43.101871490478516,22.392324447631836,73,125.96979875564578
18.5,43.36809415817261,41.387142181396484,43.91780090332031,43.134674072265625,22.38513946533203,73,129.28575167655947
19.0,43.383947658538816,41.37274932861328,43.94691467285156,43.13841247558594,22.37053680419922,73,132.59377784729006
19.5,43.40007419586182,41.38740539550781,44.0014533996582,43.1385612487793,22.374366760253906,73,135.89374074935915
20.0,43.41556539535522,41.42381286621094,43.98710250854492,43.18584442138672,22.374521255493164,73,139.18595805168155
20.5,43.43223390579224,41.46382141113281,44.0271110534668,43.22585678100586,22.370975494384766,73,142.46984109878542
21.0,43.44953203201294,41.460365295410156,44.078041076660156,43.211524963378906,22.34539031982422,73,145.74507508277895
21.5,43.46583862304688,41.5041389465332,44.074676513671875,43.22629165649414,22.345657348632812,73,149.01215577125552
22.0,43.480868911743165,41.53314208984375,44.06380081176758,43.26254653930664,22.34197998046875,73,152.27172131538393
22.5,43.497441101074216,41.56244659423828,44.11848449707031,43.24834442138672,22.334924697875977,73,155.5230007648468
23.0,43.51564569473267,41.57349395751953,44.12953186035156,43.29927062988281,22.316699981689453,73,158.7651779174805
23.5,43.535028553009035,41.602630615234375,44.16229248046875,43.2957763671875,22.32419204711914,73,161.99766364097596
24.0,43.552960109710696,41.64626693725586,44.169673919677734,43.306785583496094,22.30592918395996,73,165.22118358612062
24.5,43.57279424667358,41.63554000854492,44.198829650878906,43.335941314697266,22.324478149414062,73,168.43478646278382
25.0,43.59562063217163,41.67918014526367,44.23159408569336,43.38320541381836,22.328290939331055,73,171.636976146698
25.5,43.618447875976564,41.70487594604492,44.271793365478516,43.405277252197266,22.335973739624023,73,174.8277522087097
26.0,43.641092681884764,41.74124526977539,44.29728317260742,43.40901565551758,22.310333251953125,73,178.00720586776734
26.5,43.663918018341064,41.77402877807617,44.3300666809082,43.4454231262207,22.314167022705078,73,181.1752468585968
27.0,43.686472225189206,41.817684173583984,44.34471893310547,43.449195861816406,22.303279876708984,73,184.3320107460022
27.5,43.70911922454834,41.85773468017578,44.38114547729492,43.49650192260742,22.29609489440918,73,187.47745113372804
28.0,43.73184175491333,41.87948989868164,44.39927291870117,43.54363250732422,22.281375885009766,73,190.61153025627138
28.5,43.755740547180174,41.904998779296875,44.4356575012207,43.57276916503906,22.277830123901367,73,193.7336599826813
29.0,43.78027496337891,41.91600799560547,44.46479797363281,43.601905822753906,22.27428436279297,73,196.84352250099184
29.5,43.8053596496582,41.956172943115234,44.5013313293457,43.64207077026367,22.259855270385742,73,199.94084267616273
30.0,43.82953882217407,41.97809600830078,44.505126953125,43.634986877441406,22.256345748901367,73,203.0260732650757
30.5,43.85371904373169,41.98912048339844,44.54515838623047,43.675018310546875,22.260177612304688,73,206.09921374320984
31.0,43.87998113632202,42.02186584472656,44.614158630371094,43.72589111328125,22.26397132873535,73,209.15922317504882
31.5,43.90768785476685,42.05827331542969,44.625186920166016,43.78404998779297,22.264123916625977,73,212.2053792476654
32.0,43.936670017242434,42.11640930175781,44.6796989440918,43.80593490600586,22.28265380859375,73,215.2370442390442
32.5,43.965191555023196,42.14194107055664,44.723358154296875,43.784332275390625,22.279129028320312,73,218.2544484615326
33.0,43.99298801422119,42.156612396240234,44.74165725708008,43.79900360107422,22.271940231323242,73,221.25795445442202
33.5,44.020513439178465,42.1821403503418,44.788936614990234,43.77014923095703,22.268413543701172,73,224.2476977348328
34.0,44.04767541885376,42.21488571166992,44.763671875,43.79926681518555,22.27956771850586,73,227.2238600254059
34.5,44.07529067993164,42.262168884277344,44.781951904296875,43.85742950439453,22.287076950073242,73,230.1862146854401
35.0,44.101456546783446,42.287696838378906,44.767601013183594,43.89383316040039,22.27619171142578,73,233.13548641204838
35.5,44.12688980102539,42.3023681640625,44.807647705078125,43.88675308227539,22.27268409729004,73,236.07204151153567
36.0,44.15259485244751,42.345985412597656,44.822261810302734,43.91223907470703,22.265439987182617,73,238.9957440853119
36.5,44.178752994537355,42.39326858520508,44.85866928100586,43.9631462097168,22.276630401611328,73,241.90636758804322
37.0,44.205447578430174,42.43315124511719,44.840538024902344,44.02116012573242,22.276630401611328,73,244.80364379882815
37.5,44.2314227104187,42.44793701171875,44.840824127197266,44.075828552246094,22.28427505493164,73,247.6879324436188
38.0,44.25776882171631,42.477108001708984,44.866371154785156,44.13037872314453,22.2807674407959,73,250.55904803276064
38.5,44.28320751190186,42.50259780883789,44.917240142822266,44.108734130859375,22.288238525390625,73,253.4174442768097
39.0,44.308012866973876,42.54263687133789,44.95002746582031,44.108890533447266,22.288393020629883,73,256.2634378433228
39.5,44.331180000305174,42.55366134643555,44.96105194091797,44.10903549194336,22.284866333007812,73,259.0978478431702
40.0,44.35661973953247,42.57571792602539,44.98672866821289,44.17097473144531,22.285171508789062,73,261.919537973404
40.5,44.380692386627196,42.597469329833984,44.98310470581055,44.19997787475586,22.285171508789062,73,264.7291917800904
41.0,44.402771949768066,42.62660598754883,45.0267448425293,44.19648742675781,22.281625747680664,73,267.52780580520636
41.5,44.424851417541504,42.659385681152344,45.066776275634766,44.22563934326172,22.285457611083984,73,270.3153800964356
42.0,44.44529943466186,42.699398040771484,45.05240249633789,44.25115203857422,22.267194747924805,73,273.0927303791047
