Timestamp,Average Temperature
127.0,49.09476184844971
127.5,49.09474849700928
128.0,49.10288429260254
128.5,49.11194324493408
129.0,49.12009334564209
129.5,49.11540985107422
130.0,49.119032859802246
130.5,49.130797386169434
131.0,49.141661643981934
131.5,49.141653060913086
132.0,49.149678230285645
132.5,49.14967060089111
133.0,49.14876461029053
133.5,49.14876079559326
134.0,49.15328598022461
134.5,49.16762924194336
135.0,49.16218185424805
135.5,49.16400337219238
136.0,49.160404205322266
136.5,49.1604118347168
137.0,49.16495323181152
137.5,49.15122318267822
138.0,49.14941215515137
138.5,49.152122497558594
139.0,49.15392589569092
139.5,49.14832401275635
140.0,49.149230003356934
140.5,49.150301933288574
141.0,49.14741230010986
141.5,49.13382339477539
142.0,49.13199996948242
142.5,49.122958183288574
143.0,49.123735427856445
143.5,49.106550216674805
144.0,49.09119701385498
144.5,49.089298248291016
145.0,49.08660697937012
145.5,49.071231842041016
146.0,49.07485103607178
146.5,49.062042236328125
147.0,49.057515144348145
147.5,49.06126403808594
148.0,49.0585355758667
148.5,49.05204200744629
149.0,49.04839897155762
149.5,49.04204559326172
150.0,49.042022705078125
150.5,49.03463840484619
151.0,49.02647113800049
151.5,49.01558971405029
152.0,49.00181770324707
152.5,48.98369598388672
153.0,48.98006343841553
153.5,48.96737098693848
154.0,48.95090579986572
154.5,48.94002056121826
155.0,48.931745529174805
155.5,48.9291296005249
156.0,48.91270160675049
156.5,48.8981990814209
157.0,48.89287090301514
157.5,48.886412620544434
158.0,48.87916564941406
158.5,48.887163162231445
159.0,48.898027420043945
159.5,48.90164756774902
160.0,48.90876579284668
160.5,48.90876865386963
161.0,48.91692543029785
161.5,48.91330909729004
162.0,48.90787124633789
162.5,48.89410877227783
163.0,48.87779426574707
163.5,48.86314296722412
164.0,48.85332012176514
164.5,48.84773349761963
165.0,48.840453147888184
165.5,48.83229160308838
166.0,48.83308410644531
166.5,48.83670997619629
167.0,48.84122562408447
167.5,48.83850574493408
168.0,48.825819969177246
168.5,48.8202486038208
169.0,48.81661415100098
169.5,48.81933403015137
170.0,48.80937957763672
170.5,48.81195545196533
171.0,48.80923557281494
171.5,48.80996894836426
172.0,48.802717208862305
172.5,48.81449222564697
173.0,48.81357669830322
173.5,48.81071090698242
174.0,48.810720443725586
174.5,48.81523895263672
175.0,48.81977558135986
175.5,48.827932357788086
176.0,48.83790302276611
176.5,48.84595203399658
177.0,48.84775447845459
177.5,48.83687686920166
178.0,48.8332576751709
178.5,48.839433670043945
179.0,48.83670997619629
179.5,48.84304618835449
180.0,48.84200954437256
180.5,48.84667491912842
181.0,48.8438138961792
181.5,48.84290599822998
182.0,48.832777976989746
182.5,48.825541496276855
183.0,48.81650638580322
183.5,48.81379699707031
184.0,48.81272602081299
184.5,48.81725788116455
185.0,48.808199882507324
185.5,48.80637741088867
186.0,48.791775703430176
186.5,48.79448127746582
187.0,48.79446315765381
187.5,48.79084491729736
188.0,48.78813362121582
188.5,48.797950744628906
189.0,48.79976749420166
189.5,48.80248737335205
190.0,48.80141258239746
190.5,48.7923641204834
191.0,48.78783416748047
191.5,48.789480209350586
192.0,48.77769088745117
192.5,48.77769756317139
193.0,48.7793664932251
193.5,48.78118705749512
194.0,48.792059898376465
194.5,48.79115676879883
195.0,48.80564212799072
195.5,48.81003665924072
196.0,48.8073091506958
196.5,48.810922622680664
197.0,48.818915367126465
197.5,48.83340930938721
198.0,48.83249759674072
198.5,48.838839530944824
199.0,48.83339977264404
199.5,48.83418369293213
200.0,48.840518951416016
200.5,48.826026916503906
201.0,48.83399772644043
201.5,48.82946491241455
202.0,48.84487342834473
202.5,48.85560321807861
203.0,48.8701114654541
203.5,48.89277458190918
204.0,48.90636157989502
204.5,48.91346549987793
205.0,48.91710376739502
205.5,48.92343616485596
206.0,48.93600559234619
206.5,48.93147659301758
207.0,48.93509387969971
207.5,48.93690586090088
208.0,48.94129180908203
208.5,48.94581413269043
209.0,48.94853687286377
209.5,48.95651435852051
210.0,48.960153579711914
210.5,48.97375774383545
211.0,48.978299140930176
211.5,48.992674827575684
212.0,49.00445365905762
212.5,49.01515865325928
213.0,49.03055000305176
213.5,49.04323673248291
214.0,49.0504732131958
214.5,49.05227756500244
215.0,49.04773712158203
215.5,49.03948402404785
216.0,49.0440149307251
216.5,49.046738624572754
217.0,49.0340576171875
217.5,49.0311861038208
218.0,49.01850700378418
218.5,49.016703605651855
219.0,49.019408226013184
219.5,49.02120876312256
220.0,49.0184850692749
220.5,49.02375030517578
221.0,49.031005859375
221.5,49.034645080566406
222.0,49.03285026550293
222.5,49.02817344665527
223.0,49.01548194885254
223.5,49.01365566253662
224.0,49.00368690490723
224.5,48.99370861053467
225.0,48.987223625183105
225.5,48.98088359832764
226.0,48.973618507385254
226.5,48.96635913848877
227.0,48.96169948577881
227.5,48.964415550231934
228.0,48.9517297744751
228.5,48.94991588592529
229.0,48.945252418518066
229.5,48.93709468841553
230.0,48.92439556121826
230.5,48.920769691467285
231.0,48.911702156066895
231.5,48.89977169036865
232.0,48.8970365524292
232.5,48.887972831726074
233.0,48.88069820404053
233.5,48.86983108520508
234.0,48.85786533355713
234.5,48.848801612854004
235.0,48.835206031799316
235.5,48.82886600494385
236.0,48.826889991760254
236.5,48.81526184082031
237.0,48.81525135040283
237.5,48.808762550354004
238.0,48.7959623336792
238.5,48.78338623046875
239.0,48.78055000305176
239.5,48.76878643035889
240.0,48.755948066711426
240.5,48.7452278137207
241.0,48.756850242614746
241.5,48.7478084564209
242.0,48.74961853027344
242.5,48.74507713317871
243.0,48.74417209625244
243.5,48.73949146270752
244.0,48.72862243652344
244.5,48.73495960235596
245.0,48.72952842712402
245.5,48.71940517425537
246.0,48.70945739746094
246.5,48.71035385131836
247.0,48.704776763916016
247.5,48.70116329193115
248.0,48.69300556182861
248.5,48.676615715026855
249.0,48.67842769622803
249.5,48.678436279296875
250.0,48.67559623718262
250.5,48.671058654785156
251.0,48.65022659301758
251.5,48.635725021362305
252.0,48.636630058288574
252.5,48.62833118438721
253.0,48.62653636932373
253.5,48.622901916503906
254.0,48.617292404174805
254.5,48.61276435852051
255.0,48.61637592315674
255.5,48.60641956329346
256.0,48.614577293395996
256.5,48.61171054840088
257.0,48.61535167694092
257.5,48.6262149810791
258.0,48.63437843322754
258.5,48.63880920410156
259.0,48.638824462890625
259.5,48.64156627655029
260.0,48.64327621459961
260.5,48.64510536193848
261.0,48.64874839782715
261.5,48.65420150756836
262.0,48.65586757659912
262.5,48.64499473571777
263.0,48.64500713348389
263.5,48.637624740600586
264.0,48.63056659698486
264.5,48.62409210205078
265.0,48.615041732788086
265.5,48.60870933532715
266.0,48.60598945617676
266.5,48.60117244720459
267.0,48.58769989013672
267.5,48.584980964660645
268.0,48.56310844421387
268.5,48.55130863189697
269.0,48.56216239929199
269.5,48.57198143005371
270.0,48.58284091949463
270.5,48.59189701080322
271.0,48.587204933166504
271.5,48.59459400177002
272.0,48.5899019241333
272.5,48.58628177642822
273.0,48.58882427215576
273.5,48.586103439331055
274.0,48.600584983825684
274.5,48.611456871032715
275.0,48.611297607421875
275.5,48.614004135131836
276.0,48.613083839416504
276.5,48.613986015319824
277.0,48.61023807525635
277.5,48.612056732177734
278.0,48.60752487182617
278.5,48.60283279418945
279.0,48.610063552856445
279.5,48.61730766296387
280.0,48.63088130950928
280.5,48.6245231628418
281.0,48.620755195617676
281.5,48.62346649169922
282.0,48.63070011138916
282.5,48.64321804046631
283.0,48.638848304748535
283.5,48.642319679260254
284.0,48.657586097717285
284.5,48.65941524505615
285.0,48.66304111480713
285.5,48.664873123168945
286.0,48.67392349243164
286.5,48.67108345031738
287.0,48.667476654052734
287.5,48.67563343048096
288.0,48.67835712432861
288.5,48.66930294036865
289.0,48.670992851257324
289.5,48.68095588684082
290.0,48.68803882598877
290.5,48.680803298950195
291.0,48.67881107330322
291.5,48.689842224121094
292.0,48.68514347076416
292.5,48.68515682220459
293.0,48.69679927825928
293.5,48.706007957458496
294.0,48.704097747802734
294.5,48.700493812561035
295.0,48.70865726470947
295.5,48.71303462982178
296.0,48.72661781311035
296.5,48.72298240661621
297.0,48.72839832305908
297.5,48.72283458709717
298.0,48.723740577697754
298.5,48.730998039245605
299.0,48.73460006713867
299.5,48.73627853393555
300.0,48.74533462524414
300.5,48.74624824523926
301.0,48.74717044830322
301.5,48.7642126083374
302.0,48.761505126953125
302.5,48.76059532165527
303.0,48.7649621963501
303.5,48.77220821380615
304.0,48.774017333984375
304.5,48.78579616546631
305.0,48.793931007385254
305.5,48.79559135437012
306.0,48.803741455078125
306.5,48.812668800354004
307.0,48.82444381713867
307.5,48.836201667785645
308.0,48.830766677856445
308.5,48.83711242675781
309.0,48.84511852264404
309.5,48.84330654144287
310.0,48.840596199035645
310.5,48.83595085144043
311.0,48.8314094543457
311.5,48.83062171936035
312.0,48.83303451538086
312.5,48.843159675598145
313.0,48.85023593902588
313.5,48.86471080780029
314.0,48.86999702453613
314.5,48.86910438537598
315.0,48.86819839477539
315.5,48.87272262573242
316.0,48.879859924316406
316.5,48.87534427642822
317.0,48.86704444885254
317.5,48.874300956726074
318.0,48.88878345489502
318.5,48.90509223937988
319.0,48.915968894958496
319.5,48.91505813598633
320.0,48.92941379547119
320.5,48.93304252624512
321.0,48.946624755859375
321.5,48.95551681518555
322.0,48.96455955505371
322.5,48.969970703125
323.0,48.96092891693115
323.5,48.965431213378906
324.0,48.96076488494873
324.5,48.961663246154785
325.0,48.96876335144043
325.5,48.97963333129883
326.0,48.99320125579834
326.5,48.994099617004395
327.0,48.99590587615967
327.5,48.999526023864746
328.0,49.00209999084473
328.5,49.00650119781494
329.0,49.011019706726074
329.5,49.00467586517334
330.0,49.006319999694824
330.5,49.01735305786133
331.0,49.020809173583984
331.5,49.02533721923828
332.0,49.038920402526855
332.5,49.03876972198486
333.0,49.042391777038574
333.5,49.044203758239746
334.0,49.04148769378662
334.5,49.045104026794434
335.0,49.03954792022705
335.5,49.04044437408447
336.0,49.02866554260254
336.5,49.02489757537842
337.0,49.02942085266113
337.5,49.046624183654785
338.0,49.05476760864258
338.5,49.06096172332764
339.0,49.06729793548584
339.5,49.071821212768555
340.0,49.08179187774658
340.5,49.083436012268066
341.0,49.100643157958984
341.5,49.11150074005127
342.0,49.116804122924805
342.5,49.135833740234375
343.0,49.141289710998535
343.5,49.147629737854004
344.0,49.15927600860596
344.5,49.161088943481445
345.0,49.156551361083984
345.5,49.166521072387695
346.0,49.168338775634766
346.5,49.17002773284912
347.0,49.16185760498047
347.5,49.160956382751465
348.0,49.146307945251465
348.5,49.14450168609619
349.0,49.13634777069092
349.5,49.12711238861084
350.0,49.13345718383789
350.5,49.13978862762451
351.0,49.144320487976074
351.5,49.13706111907959
352.0,49.12606143951416
352.5,49.125163078308105
353.0,49.107059478759766
353.5,49.10524654388428
354.0,49.09257698059082
354.5,49.077993392944336
355.0,49.07528877258301
355.5,49.06427001953125
356.0,49.05806636810303
356.5,49.05067825317383
357.0,49.05068874359131
357.5,49.04601287841797
358.0,49.0505485534668
358.5,49.04692363739014
359.0,49.04511070251465
359.5,49.0458459854126
360.0,49.05400371551514
360.5,49.04675579071045
361.0,49.03316688537598
361.5,49.02759265899658
362.0,49.00949478149414
362.5,48.98596382141113
363.0,48.96423625946045
363.5,48.94962120056152
364.0,48.94147300720215
364.5,48.93423938751221
365.0,48.91884422302246
365.5,48.92414855957031
366.0,48.92233467102051
366.5,48.91238594055176
367.0,48.8968391418457
367.5,48.8950309753418
368.0,48.88327503204346
368.5,48.86608028411865
369.0,48.86064624786377
369.5,48.85776233673096
370.0,48.855953216552734
370.5,48.85853576660156
371.0,48.8603515625
371.5,48.85764694213867
372.0,48.85403537750244
372.5,48.8458890914917
373.0,48.85226631164551
373.5,48.848544120788574
374.0,48.85128211975098
374.5,48.85039234161377
375.0,48.86035919189453
375.5,48.8692684173584
376.0,48.87560844421387
376.5,48.881948471069336
377.0,48.87742900848389
377.5,48.87820625305176
378.0,48.8764009475708
378.5,48.87822246551514
379.0,48.875494956970215
379.5,48.87623405456543
380.0,48.87441635131836
380.5,48.8662633895874
381.0,48.87697505950928
381.5,48.879679679870605
382.0,48.86713790893555
382.5,48.86061668395996
383.0,48.85518169403076
383.5,48.84521198272705
384.0,48.841431617736816
384.5,48.82693862915039
385.0,48.81424045562744
385.5,48.80234241485596
386.0,48.79780101776123
386.5,48.789642333984375
387.0,48.78872013092041
387.5,48.778748512268066
388.0,48.76499557495117
388.5,48.74325656890869
389.0,48.73586654663086
389.5,48.73690414428711
390.0,48.724082946777344
390.5,48.723158836364746
391.0,48.70957660675049
391.5,48.70596218109131
392.0,48.7095890045166
392.5,48.69947052001953
393.0,48.67954158782959
393.5,48.67683029174805
394.0,48.67400360107422
394.5,48.678526878356934
395.0,48.66675281524658
395.5,48.67307949066162
396.0,48.66492748260498
396.5,48.65933704376221
397.0,48.63939666748047
397.5,48.63576126098633
398.0,48.61946105957031
398.5,48.62022018432617
399.0,48.61296081542969
399.5,48.60674571990967
400.0,48.59845447540283
400.5,48.592108726501465
401.0,48.57564735412598
401.5,48.566582679748535
402.0,48.56022930145264
402.5,48.55010986328125
403.0,48.54288387298584
403.5,48.54470157623291
404.0,48.53295707702637
404.5,48.53116703033447
405.0,48.5228796005249
405.5,48.51745796203613
406.0,48.51475524902344
406.5,48.517372131347656
407.0,48.516472816467285
407.5,48.52461528778076
408.0,48.522809982299805
408.5,48.5318660736084
409.0,48.530043601989746
409.5,48.53804588317871
410.0,48.5496826171875
410.5,48.549683570861816
411.0,48.54605674743652
411.5,48.551615715026855
412.0,48.55131435394287
412.5,48.54860496520996
413.0,48.55404853820801
413.5,48.548644065856934
414.0,48.546871185302734
414.5,48.54872226715088
415.0,48.55239200592041
415.5,48.55150318145752
416.0,48.554996490478516
416.5,48.55228042602539
417.0,48.5559024810791
417.5,48.54593276977539
418.0,48.535847663879395
418.5,48.52678871154785
419.0,48.53312873840332
419.5,48.5313024520874
420.0,48.522074699401855
420.5,48.51754379272461
421.0,48.51390743255615
421.5,48.51297950744629
422.0,48.50737190246582
422.5,48.512789726257324
423.0,48.51820468902588
423.5,48.51186561584473
424.0,48.50732612609863
424.5,48.498985290527344
425.0,48.48647880554199
425.5,48.48358631134033
426.0,48.48721504211426
426.5,48.48629665374756
427.0,48.493534088134766
427.5,48.49985694885254
428.0,48.50151062011719
428.5,48.499834060668945
429.0,48.49966621398926
429.5,48.49331760406494
430.0,48.48151206970215
430.5,48.486833572387695
431.0,48.484219551086426
431.5,48.4751501083374
432.0,48.47864532470703
432.5,48.480454444885254
433.0,48.47862720489502
433.5,48.485716819763184
434.0,48.49385070800781
434.5,48.49216651916504
435.0,48.503790855407715
435.5,48.51181507110596
436.0,48.51905155181885
436.5,48.52268123626709
437.0,48.52720069885254
437.5,48.53354549407959
438.0,48.54713249206543
438.5,48.55874538421631
439.0,48.56147384643555
439.5,48.56509304046631
440.0,48.565101623535156
440.5,48.56781768798828
441.0,48.559542655944824
441.5,48.57946968078613
442.0,48.57492446899414
442.5,48.58218002319336
443.0,48.59111022949219
443.5,48.6001615524292
444.0,48.60106372833252
444.5,48.60648059844971
445.0,48.60556602478027
445.5,48.61098670959473
446.0,48.61825466156006
446.5,48.61629867553711
447.0,48.62536144256592
447.5,48.63531303405762
448.0,48.64528465270996
448.5,48.65329170227051
449.0,48.66596984863281
449.5,48.68587017059326
450.0,48.700361251831055
450.5,48.71121120452881
451.0,48.7193603515625
451.5,48.72823524475098
452.0,48.7354679107666
452.5,48.7463264465332
453.0,48.75627326965332
453.5,48.76790714263916
454.0,48.77165699005127
454.5,48.776041984558105
455.0,48.7777156829834
455.5,48.79219436645508
456.0,48.80396556854248
456.5,48.810322761535645
457.0,48.82117938995361
457.5,48.82012367248535
458.0,48.83734703063965
458.5,48.84730815887451
459.0,48.86438846588135
459.5,48.8781042098999
460.0,48.88884258270264
460.5,48.90605545043945
461.0,48.915120124816895
461.5,48.929433822631836
462.0,48.93231964111328
462.5,48.92851734161377
463.0,48.94210910797119
463.5,48.95749092102051
464.0,48.95386600494385
464.5,48.965484619140625
465.0,48.97287368774414
465.5,48.979074478149414
466.0,48.99899482727051
466.5,49.01167964935303
467.0,49.02967548370361
467.5,49.03872585296631
468.0,49.04779529571533
468.5,49.06590747833252
469.0,49.08582878112793
469.5,49.09941291809082
470.0,49.117390632629395
470.5,49.12009525299072
471.0,49.12917232513428
471.5,49.13100051879883
472.0,49.14443492889404
472.5,49.152597427368164
473.0,49.16360569000244
473.5,49.187002182006836
474.0,49.19514179229736
474.5,49.20584487915039
475.0,49.21308708190918
475.5,49.23301029205322
476.0,49.24930953979492
476.5,49.26016902923584
477.0,49.26908588409424
477.5,49.266361236572266
478.0,49.26546096801758
478.5,49.266353607177734
479.0,49.265445709228516
479.5,49.26635265350342
480.0,49.261823654174805
480.5,49.25716018676758
481.0,49.263495445251465
481.5,49.27707386016846
482.0,49.285231590270996
482.5,49.277852058410645
483.0,49.27059841156006
483.5,49.27149963378906
484.0,49.285067558288574
484.5,49.28037738800049
485.0,49.27765369415283
485.5,49.28579807281494
486.0,49.28940677642822
486.5,49.29664897918701
487.0,49.31296348571777
487.5,49.32728576660156
488.0,49.3444938659668
488.5,49.356449127197266
489.0,49.37803649902344
489.5,49.387085914611816
490.0,49.37971019744873
490.5,49.40236473083496
491.0,49.418678283691406
491.5,49.42683696746826
492.0,49.43500804901123
492.5,49.43772315979004
493.0,49.44395065307617
493.5,49.447564125061035
494.0,49.44937705993652
494.5,49.45028114318848
495.0,49.453898429870605
495.5,49.45389270782471
496.0,49.45571422576904
496.5,49.45102882385254
497.0,49.454660415649414
497.5,49.45645713806152
498.0,49.461886405944824
498.5,49.479997634887695
499.0,49.48983192443848
499.5,49.493449211120605
500.0,49.500699043273926
500.5,49.513389587402344
501.0,49.52607822418213
501.5,49.53137016296387
502.0,49.53770923614502
502.5,49.543158531188965
503.0,49.53954601287842
503.5,49.54031467437744
504.0,49.53490734100342
504.5,49.53873825073242
505.0,49.536776542663574
505.5,49.53858947753906
506.0,49.534820556640625
506.5,49.538597106933594
507.0,49.53044891357422
507.5,49.533931732177734
508.0,49.528493881225586
508.5,49.52035140991211
509.0,49.52033710479736
509.5,49.51750469207764
510.0,49.516605377197266
510.5,49.52204704284668
511.0,49.52838897705078
511.5,49.52748203277588
512.0,49.53020095825195
512.5,49.5282564163208
513.0,49.5257043838501
513.5,49.52738094329834
514.0,49.530099868774414
514.5,49.532809257507324
515.0,49.5136604309082
515.5,49.50009059906006
516.0,49.49920654296875
516.5,49.48924446105957
517.0,49.484561920166016
517.5,49.49107551574707
518.0,49.4909029006958
518.5,49.48184013366699
519.0,49.4890832901001
519.5,49.475481033325195
520.0,49.457369804382324
520.5,49.4490966796875
521.0,49.4401798248291
521.5,49.43294620513916
522.0,49.426496505737305
522.5,49.42741394042969
523.0,49.431053161621094
523.5,49.43014907836914
524.0,49.42639923095703
524.5,49.41385269165039
525.0,49.392876625061035
525.5,49.375667572021484
526.0,49.36659908294678
526.5,49.34304618835449
527.0,49.32220935821533
527.5,49.29579448699951
528.0,49.2912483215332
528.5,49.2785587310791
529.0,49.26043701171875
529.5,49.25678730010986
530.0,49.23234176635742
530.5,49.2178258895874
531.0,49.20694828033447
531.5,49.2013635635376
532.0,49.19230365753174
532.5,49.175108909606934
533.0,49.163336753845215
533.5,49.15881156921387
534.0,49.15773868560791
534.5,49.14776802062988
535.0,49.13797473907471
535.5,49.128743171691895
536.0,49.11243534088135
536.5,49.09430408477783
537.0,49.07347393035889
537.5,49.07150363922119
538.0,49.061540603637695
538.5,49.05519676208496
539.0,49.05247783660889
539.5,49.04060173034668
540.0,49.04150867462158
540.5,49.036983489990234
541.0,49.02248477935791
541.5,49.01523780822754
542.0,49.024152755737305
542.5,49.0268669128418
543.0,49.01600742340088
543.5,48.99788856506348
544.0,48.98686981201172
544.5,48.973416328430176
545.0,48.95424461364746
545.5,48.9451847076416
546.0,48.936279296875
546.5,48.91348648071289
547.0,48.893564224243164
547.5,48.867286682128906
548.0,48.85174083709717
548.5,48.83741569519043
549.0,48.82836437225342
549.5,48.82278823852539
550.0,48.80831241607666
550.5,48.7918701171875
551.0,48.774664878845215
551.5,48.755656242370605
552.0,48.75113010406494
552.5,48.744805335998535
553.0,48.73305797576904
553.5,48.72933292388916
554.0,48.722107887268066
554.5,48.704020500183105
555.0,48.699509620666504
555.5,48.68051815032959
556.0,48.66953468322754
556.5,48.65775108337402
557.0,48.63963222503662
557.5,48.626952171325684
558.0,48.61426544189453
558.5,48.60428810119629
559.0,48.593262672424316
559.5,48.582383155822754
560.0,48.56879997253418
560.5,48.57693958282471
561.0,48.56606388092041
561.5,48.549753189086914
562.0,48.54232883453369
562.5,48.53054618835449
563.0,48.51786518096924
563.5,48.508809089660645
564.0,48.50517559051514
564.5,48.49430274963379
565.0,48.47618865966797
565.5,48.453386306762695
566.0,48.43888473510742
566.5,48.42438983917236
567.0,48.413522720336914
567.5,48.40253734588623
568.0,48.40626621246338
568.5,48.401631355285645
569.0,48.40419960021973
569.5,48.3943977355957
570.0,48.39257621765137
570.5,48.400583267211914
571.0,48.40511512756348
571.5,48.39696788787842
572.0,48.397881507873535
572.5,48.404221534729004
573.0,48.40409564971924
573.5,48.39517116546631
574.0,48.38430309295654
574.5,48.37524890899658
575.0,48.37965679168701
575.5,48.34795093536377
576.0,48.337069511413574
576.5,48.326934814453125
577.0,48.317888259887695
577.5,48.313382148742676
578.0,48.2998046875
578.5,48.28802967071533
579.0,48.28168964385986
579.5,48.26343536376953
580.0,48.24998950958252
580.5,48.2516508102417
581.0,48.236409187316895
581.5,48.23171901702881
