Time,Temp1,Volt,Temp2,Temp3,Room_Temp
0.0,46.371551513671875,70,45.42527389526367,42.12599182128906,22.112089157104492
0.5,46.375328063964844,70,45.43992614746094,42.11526107788086,22.112241744995117
1.0,46.40055847167969,70,45.46153259277344,42.1042366027832,22.115768432617188
1.5,46.40433120727539,70,45.47618103027344,42.126136779785156,22.134315490722656
2.0,46.40070343017578,70,45.43992614746094,42.129764556884766,22.126956939697266
2.5,46.39707946777344,70,45.42179870605469,42.133392333984375,22.126956939697266
3.0,46.386375427246094,70,45.421966552734375,42.144439697265625,22.134489059448242
3.5,46.35374450683594,70,45.41109085083008,42.12993621826172,22.138168334960938
4.0,46.34286880493164,70,45.40384292602539,42.126312255859375,22.141847610473633
4.5,46.35748291015625,70,45.38945007324219,42.119171142578125,22.138282775878906
5.0,46.36835861206055,70,45.37494659423828,42.10466766357422,22.138282775878906
5.5,46.36835861206055,70,45.37494659423828,42.082916259765625,22.138282775878906
6.0,46.38648223876953,70,45.378570556640625,42.082916259765625,22.13460350036621
6.5,46.386634826660156,70,45.3714714050293,42.083065032958984,22.120038986206055
7.0,46.36488342285156,70,45.327964782714844,42.083065032958984,22.116357803344727
7.5,46.34675216674805,70,45.30258560180664,42.07944107055664,22.134754180908203
8.0,46.35053253173828,70,45.244728088378906,42.0542106628418,22.131227493286133
8.5,46.314125061035156,70,45.20106887817383,42.05768585205078,22.14579200744629
9.0,46.28889465332031,70,45.20122146606445,42.075965881347656,22.14226531982422
9.5,46.27090072631836,70,45.168724060058594,42.08334732055664,22.153438568115234
10.0,46.259891510009766,70,45.15408706665039,42.09771728515625,22.145944595336914
10.5,46.267276763916016,70,45.150596618652344,42.09785079956055,22.160797119140625
11.0,46.285404205322266,70,45.15422058105469,42.11235427856445,22.153438568115234
11.5,46.27452850341797,70,45.150596618652344,42.1304817199707,22.14240074157715
12.0,46.23479461669922,70,45.13261413574219,42.14150619506836,22.157270431518555
12.5,46.223915100097656,70,45.10361099243164,42.1451301574707,22.146230697631836
13.0,46.23116683959961,70,45.08185958862305,42.14875793457031,22.14255142211914
13.5,46.23490524291992,70,45.10372543334961,42.16337585449219,22.153705596923828
14.0,46.25666046142578,70,45.14360809326172,42.17787551879883,22.16106414794922
