Time,Temp1,Volt,Temp2,Temp3,Room_Temp
0.0,48.36082077026367,32.85,46.93233871459961,43.76720428466797,21.93428611755371
0.5,48.36455535888672,32.83,46.87806701660156,43.76731491088867,21.930721282958984
1.0,48.36818313598633,32.82,46.84543991088867,43.76731491088867,21.92704200744629
1.5,48.38993835449219,32.45,46.863563537597656,43.77819061279297,21.938079833984375
2.0,48.38993835449219,32.51,46.87444305419922,43.79631805419922,21.92704200744629
2.5,48.346580505371094,33.44,46.84558868408203,43.778343200683594,21.92351531982422
3.0,48.281490325927734,34.8,46.79862594604492,43.785762786865234,21.923686981201172
3.5,48.22710418701172,35.96,46.784122467041016,43.77488708496094,21.920007705688477
4.0,48.17634582519531,37.04,46.79499816894531,43.77488708496094,21.920007705688477
4.5,48.15459442138672,37.54,46.75874328613281,43.79301452636719,21.938404083251953
5.0,48.147491455078125,37.75,46.74076843261719,43.7895393371582,21.942235946655273
5.5,48.14386749267578,37.9,46.70451354980469,43.78228759765625,21.956954956054688
6.0,48.132991790771484,38.18,46.70451354980469,43.7750358581543,21.956954956054688
6.5,48.12586975097656,38.4,46.71914291381836,43.77516555786133,21.953407287597656
7.0,48.12586975097656,38.47,46.711891174316406,43.771541595458984,21.94236946105957
7.5,48.118751525878906,38.68,46.67938995361328,43.771671295166016,21.938823699951172
8.0,48.107872009277344,38.97,46.66489028930664,43.77529525756836,21.938823699951172
8.5,48.10800552368164,39.04,46.66864776611328,43.76818084716797,21.916881561279297
9.0,48.10075378417969,39.25,46.697654724121094,43.75004959106445,21.902164459228516
9.5,48.1297607421875,38.74,46.73753356933594,43.73554611206055,21.9132022857666
10.0,48.133384704589844,38.74,46.78466796875,43.71742248535156,21.905845642089844
10.5,48.1297607421875,38.88,46.835426330566406,43.70654296875,21.916881561279297
11.0,48.122676849365234,39.1,46.871849060058594,43.699462890625,21.920732498168945
11.5,48.13355255126953,38.95,46.8863525390625,43.684959411621094,21.935449600219727
12.0,48.1373291015625,38.94,46.91188430786133,43.674232482910156,21.93560218811035
12.5,48.14820861816406,38.79,46.89375305175781,43.66698455810547,21.931922912597656
13.0,48.14835739135742,38.86,46.87577819824219,43.656253814697266,21.93207550048828
13.5,48.13385772705078,39.22,46.87940216064453,43.656253814697266,21.943113327026367
14.0,48.10485076904297,39.87,46.883026123046875,43.64900588989258,21.954151153564453
14.5,48.07958221435547,40.45,46.879512786865234,43.64548873901367,21.957944869995117
15.0,48.06145477294922,40.88,46.88313674926758,43.64186477661133,21.965303421020508
15.5,48.036224365234375,41.46,46.879661560058594,43.63113784790039,21.969135284423828
16.0,48.036075592041016,41.54,46.879512786865234,43.630985260009766,21.976341247558594
16.5,48.021724700927734,41.9,46.85791015625,43.634765625,21.980173110961914
17.0,47.978214263916016,42.85,46.803524017333984,43.64201354980469,21.98385238647461
17.5,47.934879302978516,43.79,46.778316497802734,43.613182067871094,22.01713752746582
18.0,47.91312789916992,44.3,46.75293731689453,43.61680603027344,22.01713752746582
18.5,47.906158447265625,44.52,46.72421646118164,43.60983657836914,22.006385803222656
19.0,47.898624420166016,44.75,46.68042755126953,43.60955810546875,22.01713752746582
19.5,47.91688537597656,44.46,46.666053771972656,43.591556549072266,22.01727294921875
20.0,47.93500900268555,44.18,46.69143295288086,43.58068084716797,22.02463150024414
