Time,Temp1,Volt,Temp2,Temp3,Room_Temp,Integral_Value
0.0,44.32417678833008,73,44.75199508666992,44.09576416015625,22.672439575195312,1602.837911605835
0.5,44.324310302734375,67.8,44.75938034057617,44.1031494140625,22.646820068359375,1605.6757564544678
1.0,44.31343460083008,70.67,44.763004302978516,44.02701187133789,22.632102966308594,1608.5190391540527
1.5,44.30255889892578,70.8,44.75575637817383,43.97987747192383,22.628421783447266,1611.3677597045898
2.0,44.29167938232422,70.93,44.74850082397461,43.98350524902344,22.621065139770508,1614.2219200134277
2.5,44.27730941772461,71.95,44.748634338378906,44.016265869140625,22.63959503173828,1617.0832653045654
3.0,44.291812896728516,64.68,44.752262115478516,44.02714538574219,22.6248779296875,1619.9373588562012
3.5,44.252079010009766,73,44.75965881347656,44.00916290283203,22.617671966552734,1622.8113193511963
4.0,44.25933074951172,66.82,44.734283447265625,43.976531982421875,22.632387161254883,1625.6816539764404
4.5,44.29558563232422,59.37,44.74153518676758,44.001914978027344,22.647106170654297,1628.5338611602783
5.0,44.30663299560547,65.64,44.75983428955078,43.98395538330078,22.64727783203125,1631.3805446624756
5.5,44.31751251220703,65.66,44.76708221435547,43.98758316040039,22.64727783203125,1634.221788406372
6.0,44.2813835144043,73,44.770835876464844,44.009464263916016,22.647409439086914,1637.08109664917
6.5,44.252376556396484,73,44.7672119140625,44.03121566772461,22.640050888061523,1639.9549083709717
7.0,44.2742805480957,63.35,44.75648498535156,44.02049255371094,22.629167556762695,1642.8177680969238
7.5,44.25252914428711,73,44.75286102294922,44.031368255615234,22.651241302490234,1645.6915035247803
8.0,44.28878402709961,59.76,44.77461242675781,44.031368255615234,22.629167556762695,1648.5471115112305
8.5,44.321563720703125,60.45,44.767513275146484,44.082279205322266,22.66979217529297,1651.386329650879
9.0,44.303287506103516,73,44.75648498535156,44.07849884033203,22.658601760864258,1654.2346858978271
9.5,44.35419464111328,55.79,44.76026153564453,44.118534088134766,22.6440372467041,1657.0575885772705
10.0,44.38331604003906,61.08,44.79301071166992,44.1549072265625,22.655189514160156,1659.865930557251
10.5,44.390567779541016,66.55,44.80388641357422,44.176658630371094,22.65886688232422,1662.6706466674805
11.0,44.34706115722656,73,44.78938293457031,44.18390655517578,22.65151023864746,1665.4971160888672
11.5,44.35810470581055,65.93,44.77142333984375,44.180450439453125,22.640644073486328,1668.318063735962
