Time,Temp1,Volt,Temp2,Temp3,Room_Temp,Integral_Value
0.0,43.49494934082031,70,40.391448974609375,39.51896667480469,22.765470504760742,3.2525253295898438
0.5,43.484073638916016,70,40.369693756103516,39.52625274658203,22.765470504760742,3.2525253295898438
1.0,43.480445861816406,70,40.37694549560547,39.54082489013672,22.765470504760742,3.2525253295898438
1.5,43.49494934082031,70,40.36244201660156,39.53718566894531,22.765470504760742,3.2525253295898438
2.0,43.491493225097656,70,40.3698616027832,39.51184844970703,22.77667808532715,6.506778717041016
2.5,43.5059928894043,70,40.38798904418945,39.50091552734375,22.77667808532715,6.506778717041016
3.0,43.5204963684082,70,40.3698616027832,39.50456237792969,22.780357360839844,6.506778717041016
3.5,43.51687240600586,70,40.37348937988281,39.49363327026367,22.77667808532715,6.506778717041016
4.0,43.51702117919922,68.21,40.33738327026367,39.482852935791016,22.769472122192383,9.748268127441406
4.5,43.52412414550781,68.21,40.29734802246094,39.482704162597656,22.769319534301758,9.748268127441406
5.0,43.531524658203125,68.21,40.27574920654297,39.46099090576172,22.762113571166992,9.748268127441406
5.5,43.51702117919922,68.21,40.282997131347656,39.46099090576172,22.762113571166992,9.748268127441406
6.0,43.564151763916016,52.29,40.31562805175781,39.47556686401367,22.769472122192383,12.966192245483398
6.5,43.589683532714844,52.29,40.312156677246094,39.49757766723633,22.780664443969727,12.966192245483398
7.0,43.589683532714844,52.29,40.30127716064453,39.537654876708984,22.76962661743164,12.966192245483398
7.5,43.5969352722168,52.29,40.308528900146484,39.541297912597656,22.78434181213379,12.966192245483398
8.0,43.60055923461914,59.98,40.304901123046875,39.56315612792969,22.788022994995117,16.165912628173828
8.5,43.64044189453125,59.98,40.29765319824219,39.52307891845703,22.788022994995117,16.165912628173828
9.0,43.647823333740234,59.98,40.30503463745117,39.51592254638672,22.784475326538086,16.165912628173828
9.5,43.66232681274414,59.98,40.31953430175781,39.566932678222656,22.78815460205078,16.165912628173828
10.0,43.69133377075195,19.69,40.326786041259766,39.59243392944336,22.78815460205078,19.32024574279785
10.5,43.70220947265625,19.69,40.31228256225586,39.62158203125,22.784475326538086,19.32024574279785
11.0,43.69858169555664,19.69,40.308658599853516,39.68351745605469,22.762399673461914,19.32024574279785
11.5,43.69146728515625,19.69,40.319671630859375,39.67636489868164,22.76621437072754,19.32024574279785
12.0,43.70596694946289,70,40.334171295166016,39.712799072265625,22.77357292175293,22.467262268066406
12.5,43.695091247558594,70,40.33054733276367,39.72737121582031,22.769893646240234,22.467262268066406
13.0,43.69146728515625,70,40.33779525756836,39.72372817993164,22.777252197265625,22.467262268066406
13.5,43.69163131713867,70,40.34884262084961,39.74211502075195,22.77374267578125,22.467262268066406
14.0,43.70613479614258,70,40.341590881347656,39.7275390625,22.781103134155273,25.614194869995117
14.5,43.724266052246094,70,40.3198356628418,39.7494010925293,22.781103134155273,25.614194869995117
15.0,43.73151397705078,70,40.31258773803711,39.75304412841797,22.788461685180664,25.614194869995117
15.5,43.717140197753906,70,40.34897232055664,39.745887756347656,22.78123664855957,25.614194869995117
16.0,43.717140197753906,70,40.37797927856445,39.75681686401367,22.78859519958496,28.755624771118164
16.5,43.724395751953125,70,40.38885498046875,39.76410675048828,22.78859519958496,28.755624771118164
17.0,43.74601745605469,70,40.417728424072266,39.814979553222656,22.79214096069336,28.755624771118164
17.5,43.760650634765625,70,40.46136474609375,39.855186462402344,22.803312301635742,28.755624771118164
18.0,43.77152633666992,46.56,40.493995666503906,39.86611557006836,22.799633026123047,31.869861602783203
18.5,43.775150299072266,46.56,40.52662658691406,39.87704849243164,22.799633026123047,31.869861602783203
19.0,43.796905517578125,46.56,40.537506103515625,39.855186462402344,22.810670852661133,31.869861602783203
19.5,43.79343032836914,46.56,40.58116149902344,39.85898208618164,22.814502716064453,31.869861602783203
20.0,43.81155776977539,56.82,40.58116149902344,39.88813018798828,22.821861267089844,34.96408271789551
20.5,43.829689025878906,56.82,40.58478546142578,39.920921325683594,22.83289909362793,34.96408271789551
21.0,43.8514404296875,56.82,40.54490661621094,39.93185043334961,22.821861267089844,34.96408271789551
21.5,43.8623161315918,56.82,40.53040313720703,39.964637756347656,22.83289909362793,34.96408271789551
22.0,43.8876953125,29.97,40.54490661621094,39.99742889404297,22.836578369140625,38.02023506164551
22.5,43.8985710144043,29.97,40.559410095214844,40.03007125854492,22.836578369140625,38.02023506164551
23.0,43.89872360229492,29.97,40.584938049316406,40.03384780883789,22.822011947631836,38.02023506164551
23.5,43.90959930419922,29.97,40.61394119262695,40.03022384643555,22.818334579467773,38.02023506164551
24.0,43.920475006103516,61.38,40.6320686340332,40.02659606933594,22.82937240600586,41.05999755859375
24.5,43.91685104370117,61.38,40.6683235168457,40.037471771240234,22.855127334594727,41.05999755859375
25.0,43.91322708129883,61.38,40.697330474853516,40.01934814453125,22.85880470275879,41.05999755859375
25.5,43.91333770751953,61.38,40.693817138671875,39.9976921081543,22.862600326538086,41.05999755859375
26.0,43.89158630371094,70,40.72644805908203,40.0013313293457,22.880996704101562,44.11420440673828
26.5,43.884334564208984,70,40.73732376098633,40.0230827331543,22.873638153076172,44.11420440673828
27.0,43.887962341308594,70,40.76633071899414,40.062965393066406,22.884675979614258,44.11420440673828
27.5,43.90988540649414,70,40.79550552368164,40.095767974853516,22.892208099365234,44.11420440673828
28.0,43.92076110839844,64.72,40.820884704589844,40.15377426147461,22.888526916503906,47.15382385253906
28.5,43.90625762939453,64.72,40.86076354980469,40.21541213989258,22.906923294067383,47.15382385253906
