Time,Temp1,Volt,Temp2,Temp3,Room_Temp
73.5,46.61679458618164,57.66,43.48065948486328,41.533721923828125,21.400667190551758,307.4354362487793
74.0,46.642173767089844,57.43,43.46615982055664,41.533721923828125,21.330760955810547,309.1143493652344
74.5,46.65682601928711,57.33,43.4554328918457,41.54837417602539,21.360347747802734,310.7859363555908
75.0,46.67495346069336,57.19,43.4554328918457,41.55924987792969,21.312517166137695,312.44845962524414
75.5,46.682315826416016,57.18,43.47004699707031,41.5738639831543,21.305273056030273,314.10730171203613
76.0,46.68956756591797,57.17,43.499053955078125,41.58111572265625,21.25008201599121,315.76251792907715
76.5,46.69698715209961,57.16,43.506473541259766,41.57403564453125,21.19874382019043,317.41402435302734
77.0,46.70061492919922,57.2,43.50284957885742,41.5921630859375,21.268651962280273,319.06371688842773
77.5,46.660884857177734,57.78,43.51387405395508,41.59593963623047,21.169464111328125,320.73327445983887
78.0,46.67912673950195,57.63,43.521240234375,41.62143325805664,21.254199981689453,322.3937110900879
78.5,46.67912673950195,57.71,43.52849197387695,41.646812438964844,21.49335479736328,324.0541477203369
79.0,46.70087814331055,57.52,43.553871154785156,41.68669128417969,21.427127838134766,325.70370864868164
79.5,46.744537353515625,57.06,43.56852340698242,41.71947479248047,21.375770568847656,327.3314399719238
80.0,46.78817367553711,56.59,43.56865310668945,41.72685623168945,21.438451766967773,328.9373531341553
80.5,46.82805633544922,56.18,43.57952880859375,41.7304801940918,21.320714950561523,330.52332496643066
81.0,46.85719299316406,55.89,43.59416198730469,41.71973419189453,21.405471801757812,332.09472846984863
81.5,46.86806869506836,55.83,43.61228942871094,41.73423767089844,21.434904098510742,333.66069412231445
82.0,46.904476165771484,55.45,43.62331771850586,41.7343864440918,21.306285858154297,335.2084560394287
82.5,46.911834716796875,55.44,43.64518356323242,41.6982421875,21.42413330078125,336.7525386810303
83.0,46.92271041870117,55.38,43.67418670654297,41.64385986328125,21.49772071838379,338.2911834716797
83.5,46.948089599609375,55.14,43.703189849853516,41.60397720336914,21.36158561706543,339.817138671875
84.0,46.941009521484375,55.3,43.71061325073242,41.61140060424805,21.409589767456055,341.3466339111328
84.5,46.90113067626953,55.88,43.754119873046875,41.618648529052734,21.48317527770996,342.89606857299805
85.0,46.890254974365234,56.09,43.772247314453125,41.61502456665039,21.398550033569336,344.45094108581543
85.5,46.89039993286133,56.17,43.772396087646484,41.63692855834961,21.523799896240234,346.00574111938477
86.0,46.89402770996094,56.2,43.772396087646484,41.665931701660156,21.428136825561523,347.5587272644043
86.5,46.87239074707031,56.55,43.77613830566406,41.709556579589844,21.6048583984375,349.12253189086914
87.0,46.879638671875,56.54,43.7652587890625,41.738555908203125,21.527591705322266,350.68271255493164
87.5,46.879638671875,56.62,43.7652587890625,41.76031494140625,21.43929100036621,352.24289321899414
88.0,46.861663818359375,56.92,43.77266311645508,41.789466857910156,21.43576431274414,353.81206130981445
88.5,46.86904525756836,56.91,43.78367233276367,41.79684829711914,21.432218551635742,355.3775386810303
89.0,46.883548736572266,56.8,43.79092025756836,41.77872085571289,21.30712127685547,356.93576431274414
89.5,46.86541748046875,57.11,43.805423736572266,41.77146911621094,21.310802459716797,358.50305557250977
90.0,46.858299255371094,57.27,43.81280517578125,41.80060577392578,21.189517974853516,360.0739059448242
90.5,46.85846710205078,57.35,43.83473205566406,41.86241149902344,21.369976043701172,361.6446723937988
91.0,46.88730239868164,57.07,43.834556579589844,41.92387390136719,21.34404754638672,363.201021194458
91.5,46.91630935668945,56.78,43.82368087768555,41.9891357421875,21.491222381591797,364.7428665161133
92.0,46.938232421875,56.59,43.8129768371582,41.996559143066406,21.29271125793457,366.2737503051758
92.5,46.945613861083984,56.57,43.80948257446289,42.0329475402832,21.41794204711914,367.8009433746338
93.0,46.97824478149414,56.24,43.81673049926758,42.0546989440918,21.318599700927734,369.3118209838867
93.5,47.0,56.04,43.83848571777344,42.08732986450195,21.381149291992188,370.8118209838867
94.0,46.99287796020508,56.2,43.8494987487793,42.109214782714844,21.403356552124023,372.3153820037842
94.5,46.971126556396484,56.55,43.8748779296875,42.09833908081055,21.517414093017578,373.82981872558594
95.0,46.94211959838867,56.99,43.8857536315918,42.08383560180664,21.344486236572266,375.3587589263916
95.5,46.92051696777344,57.34,43.893150329589844,42.06585693359375,21.414546966552734,376.8985004425049
96.0,46.91339874267578,57.5,43.918663024902344,42.058738708496094,21.2822265625,378.441801071167
96.5,46.90251922607422,57.72,43.93316650390625,42.0478630065918,21.300622940063477,379.9905414581299
97.0,46.93515396118164,57.39,43.95854568481445,42.05148696899414,21.175525665283203,381.52296447753906
97.5,46.938907623291016,57.42,43.980430603027344,42.03711700439453,21.297075271606445,383.05351066589355
98.0,46.960662841796875,57.22,43.98405456542969,42.02623748779297,21.392738342285156,384.5731792449951
98.5,46.968082427978516,57.2,43.99510192871094,42.011905670166016,21.43705940246582,386.08913803100586
99.0,46.99346160888672,56.96,44.005977630615234,42.01552963256836,21.562156677246094,387.5924072265625
99.5,47.026092529296875,56.63,44.005977630615234,42.02278137207031,21.51800537109375,389.07936096191406
100.0,47.05147171020508,56.38,44.020477294921875,42.02278137207031,21.53272247314453,390.5536251068115
100.5,47.07698440551758,56.14,44.03873825073242,42.04467010498047,21.705785751342773,392.01513290405273
101.0,47.07335662841797,56.26,44.049617767333984,42.033790588378906,21.6579532623291,393.47845458984375
101.5,47.08436584472656,56.19,44.060630798339844,42.00129318237305,21.441007614135742,394.93627166748047
102.0,47.08436584472656,56.27,44.07512664794922,42.00129318237305,21.426292419433594,396.3940887451172
102.5,47.11349868774414,55.97,44.06800842285156,41.97966766357422,21.437461853027344,397.8373394012451
103.0,47.117122650146484,56.0,44.08613586425781,41.98329544067383,21.444820404052734,399.2787780761719
103.5,47.09174346923828,56.39,44.09701156616211,41.976043701171875,21.50368881225586,400.73290634155273
104.0,47.08811950683594,56.51,44.0933837890625,41.976043701171875,21.452178955078125,402.18884658813477
104.5,47.09174346923828,56.54,44.107887268066406,41.96516418457031,21.488971710205078,403.6429748535156
105.0,47.110023498535156,56.38,44.111663818359375,41.95444107055664,21.37874412536621,405.08796310424805
105.5,47.0882682800293,56.72,44.12253952026367,41.95806884765625,21.393461227416992,406.5438289642334
106.0,47.07014465332031,57.02,44.12616729736328,41.936309814453125,21.36402702331543,408.00875663757324
106.5,47.07390213012695,57.05,44.133548736572266,41.91469192504883,21.294254302978516,409.47180557250977
107.0,47.088401794433594,56.94,44.140804290771484,41.91469192504883,21.37887954711914,410.92760467529297
107.5,47.1282844543457,56.51,44.15530776977539,41.91831970214844,21.445106506347656,412.3634624481201
108.0,47.10653305053711,56.86,44.16255569458008,41.90744400024414,21.37152099609375,413.81019592285156
108.5,47.10668182373047,56.93,44.15545654296875,41.940223693847656,21.33487892150879,415.2568550109863
109.0,47.12480926513672,56.77,44.16633224487305,41.97285079956055,21.393749237060547,416.69445037841797
109.5,47.15381622314453,56.48,44.16995620727539,41.994606018066406,21.404787063598633,418.1175422668457
110.0,47.179325103759766,56.23,44.180965423583984,42.027366638183594,21.327655792236328,419.5278797149658
110.5,47.20832824707031,55.94,44.17008972167969,42.03461837768555,21.25406837463379,420.92371559143066
111.0,47.22298049926758,55.83,44.162986755371094,42.01301193237305,21.346202850341797,422.3122253417969
111.5,47.24473571777344,55.63,44.17023468017578,42.01663589477539,21.346202850341797,423.68985748291016
112.0,47.26648712158203,55.42,44.16661071777344,42.034767150878906,21.346202850341797,425.05661392211914
112.5,47.28824234008789,55.22,44.17386245727539,42.052894592285156,21.32780647277832,426.4124927520752
113.0,47.281124114990234,55.37,44.18849563598633,42.0566520690918,21.357376098632812,427.7719306945801
113.5,47.28474807739258,55.4,44.21387481689453,42.03852462768555,21.331619262695312,429.1295566558838
114.0,47.29199981689453,55.37,44.22113037109375,42.01676940917969,21.23227882385254,430.4835567474365
114.5,47.24137496948242,56.08,44.21400833129883,42.02778244018555,21.29496192932129,431.8628692626953
115.0,47.226741790771484,56.33,44.19575119018555,42.0203971862793,21.155014038085938,433.24949836730957
115.5,47.230499267578125,56.35,44.20313262939453,42.01327896118164,21.210338592529297,434.6342487335205
116.0,47.23775100708008,56.33,44.20676040649414,42.016902923583984,21.342790603637695,436.01537322998047
116.5,47.24513244628906,56.31,44.210514068603516,42.02791213989258,21.342926025390625,437.39280700683594
117.0,47.25238037109375,56.28,44.21776580810547,42.04603958129883,21.3613224029541,438.76661682128906
117.5,47.25600814819336,56.31,44.21776580810547,42.060543060302734,21.39443588256836,440.1386127471924
118.0,47.25238037109375,56.42,44.232269287109375,42.06779479980469,21.33188819885254,441.5124225616455
118.5,47.23788070678711,56.67,44.24314498901367,42.09317398071289,21.3613224029541,442.89348220825195
119.0,47.24167251586914,56.69,44.239688873291016,42.13322067260742,21.424039840698242,444.2726459503174
119.5,47.24167251586914,56.76,44.25056457519531,42.16947937011719,21.62640380859375,445.6518096923828
120.0,47.25617599487305,56.65,44.257816314697266,42.19123077392578,21.582250595092773,447.0237216949463
120.5,47.248924255371094,56.81,44.27231979370117,42.20573425292969,21.652158737182617,448.39925956726074
121.0,47.21992111206055,57.24,44.27231979370117,42.22748565673828,21.718385696411133,449.78929901123047
121.5,47.21992111206055,57.31,44.26869201660156,42.27824401855469,21.843481063842773,451.1793384552002
122.0,47.24180603027344,57.11,44.2724494934082,42.27837371826172,21.810501098632812,452.5584354400635
122.5,47.25993347167969,56.95,44.2833251953125,42.28200149536133,21.67068862915039,453.92846870422363
123.0,47.25644302368164,57.06,44.26895523071289,42.29301071166992,21.409591674804688,455.3002471923828
123.5,47.26718521118164,56.99,44.2724494934082,42.28562927246094,21.368986129760742,456.666654586792
124.0,47.30719757080078,56.56,44.29071044921875,42.300262451171875,21.446386337280273,458.0130558013916
124.5,47.332576751708984,56.31,44.31608963012695,42.32926940917969,21.26609992980957,459.3467674255371
125.0,47.368831634521484,55.92,44.323341369628906,42.343772888183594,21.343364715576172,460.66235160827637
125.5,47.4123420715332,55.44,44.3450927734375,42.34739685058594,21.31393051147461,461.95618057250977
126.0,47.45222473144531,55.01,44.35597229003906,42.343772888183594,21.299213409423828,463.2300682067871
126.5,47.48847961425781,54.62,44.359596252441406,42.322017669677734,21.28081512451172,464.4858283996582
127.0,47.50313186645508,54.5,44.35974884033203,42.322166442871094,21.218420028686523,465.73426246643066
127.5,47.51038360595703,54.47,44.37424850463867,42.36567687988281,21.350875854492188,466.97907066345215
128.0,47.455997467041016,55.21,44.37424850463867,42.41280746459961,21.317760467529297,468.25107192993164
128.5,47.46324920654297,55.19,44.37062454223633,42.47081756591797,21.247854232788086,469.51944732666016
129.0,47.4525032043457,55.38,44.37075424194336,42.470947265625,21.255346298217773,470.7931957244873
129.5,47.47425842285156,55.17,44.38163375854492,42.470947265625,21.30685806274414,472.0560665130615
130.0,47.514007568359375,54.74,44.38875198364258,42.47444152832031,21.130115509033203,473.29906272888184
130.5,47.535888671875,54.53,44.41426086425781,42.4963264465332,20.96468162536621,474.53111839294434
131.0,47.55052185058594,54.41,44.4107666015625,42.536338806152344,21.053117752075195,475.75585746765137
131.5,47.575904846191406,54.15,44.425270080566406,42.55084228515625,21.137741088867188,476.96790504455566
132.0,47.575904846191406,54.21,44.43252182006836,42.53996658325195,21.181894302368164,478.17995262145996
132.5,47.59782409667969,54.0,44.443565368652344,42.51475143432617,21.137914657592773,479.3810405731201
133.0,47.594200134277344,54.1,44.45444107055664,42.52562713623047,21.270368576049805,480.58394050598145
133.5,47.579830169677734,54.34,44.47270202636719,42.54026412963867,21.432392120361328,481.7940254211426
134.0,47.590576171875,54.27,44.46894454956055,42.53650665283203,21.373388290405273,482.9987373352051
134.5,47.60883712768555,54.1,44.47270202636719,42.54389190673828,21.443429946899414,484.1943187713623
135.0,47.63421630859375,53.84,44.48358154296875,42.529388427734375,21.421354293823242,485.37721061706543
135.5,47.63421630859375,53.9,44.49082946777344,42.50038146972656,21.340408325195312,486.56010246276855
136.0,47.64509201049805,53.82,44.487205505371094,42.496761322021484,21.402957916259766,487.73755645751953
136.5,47.637840270996094,53.97,44.47995376586914,42.50400924682617,21.237388610839844,488.9186363220215
137.0,47.64509201049805,53.94,44.47270202636719,42.47500228881836,21.215312957763672,490.09609031677246
137.5,47.67047119140625,53.68,44.47270202636719,42.48588180541992,21.266822814941406,491.26085472106934
138.0,47.65959548950195,53.88,44.469078063964844,42.46412658691406,21.230030059814453,492.43105697631836
138.5,47.68134689331055,53.66,44.4763298034668,42.46775436401367,21.362485885620117,493.5903835296631
139.0,47.6885986328125,53.63,44.469078063964844,42.46775436401367,21.384559631347656,494.74608421325684
139.5,47.699607849121094,53.55,44.47645950317383,42.47151565551758,21.340543746948242,495.8962802886963
140.0,47.721229553222656,53.34,44.498085021972656,42.48588180541992,21.333049774169922,497.03566551208496
140.5,47.7249870300293,53.35,44.5272216796875,42.49326705932617,21.498754501342773,498.1731719970703
141.0,47.76499557495117,52.9,44.54185104370117,42.50064468383789,21.546716690063477,499.2906742095947
141.5,47.764869689941406,52.96,44.54897689819336,42.50777053833008,21.62384796142578,500.408239364624
142.0,47.78675079345703,52.74,44.55272674560547,42.5151481628418,21.440017700195312,501.5148639678955
142.5,47.794002532958984,52.71,44.57447814941406,42.5514030456543,21.447376251220703,502.617862701416
143.0,47.76862335205078,53.08,44.58898162841797,42.58041000366211,21.506244659423828,503.7335510253906
143.5,47.735992431640625,53.54,44.61798858642578,42.58403396606445,21.524641036987305,504.8655548095703
144.0,47.746742248535156,53.47,44.650489807128906,42.612911224365234,21.609132766723633,505.99218368530273
144.5,47.75761795043945,53.39,44.6613655090332,42.612911224365234,21.62017059326172,507.113374710083
145.0,47.7612419128418,53.4,44.68312072753906,42.62741470336914,21.601774215698242,508.2327537536621
