Time,Temp1,Volt,Temp2,Temp3,Room_Temp,Integral_Value
0.0,42.741172790527344,73,42.933326721191406,41.97979736328125,22.063074111938477,1603.6294136047363
0.5,42.723045349121094,73,42.918827056884766,41.94354248046875,22.063074111938477,1607.2678909301758
1.0,42.72651672363281,73,42.93317413330078,41.89625549316406,22.066598892211914,1610.9046325683594
1.5,42.759300231933594,56.75,42.918827056884766,41.9145393371582,22.066753387451172,1614.5249824523926
2.0,42.7738037109375,71.34,42.92970275878906,41.9000358581543,22.063074111938477,1618.1380805969238
2.5,42.788307189941406,71.31,42.955081939697266,41.93266677856445,22.05939483642578,1621.7439270019531
3.0,42.791778564453125,73,42.92954635620117,41.86000061035156,22.066598892211914,1625.3480377197266
3.5,42.788150787353516,73,42.940425872802734,41.91438674926758,22.059240341186523,1628.9539623260498
4.0,42.809906005859375,65.58,42.954925537109375,41.96514129638672,22.07027816772461,1632.5490093231201
4.5,42.82078170776367,73,42.958553314208984,41.979644775390625,22.07763671875,1636.1386184692383
5.0,42.824562072753906,73,42.958709716796875,41.994300842285156,22.074111938476562,1639.7263374328613
5.5,42.824405670166016,73,42.96580505371094,41.979644775390625,22.066598892211914,1643.3141345977783
6.0,42.831809997558594,73,42.98046112060547,42.00518035888672,22.05939483642578,1646.898229598999
6.5,42.6612548828125,73,42.994808197021484,41.95426559448242,22.073955535888672,1650.5676021575928
7.0,42.67938232421875,69.83,42.9875602722168,41.96514129638672,22.081315994262695,1654.2279109954834
7.5,42.69041442871094,73,42.994964599609375,41.94717025756836,22.08514976501465,1657.882703781128
8.0,42.70113754272461,73,43.00931167602539,41.95789337158203,22.096033096313477,1661.5321350097656
8.5,42.64312744140625,73,42.994808197021484,41.95064163208008,22.08499526977539,1665.2105712890625
9.0,42.68301010131836,52.69,42.9766845703125,41.93613815307617,22.059240341186523,1668.8690662384033
9.5,42.748268127441406,32.01,42.9875602722168,41.95426559448242,22.066598892211914,1672.4949321746826
10.0,42.73014450073242,73,43.012939453125,41.95789337158203,22.081315994262695,1676.1298599243164
10.5,42.770023345947266,52.3,42.96580505371094,41.99414825439453,22.07763671875,1679.7448482513428
11.0,42.824405670166016,40.39,42.994808197021484,42.019527435302734,22.07027816772461,1683.3326454162598
11.5,42.864288330078125,51.78,42.998435974121094,42.052154541015625,22.08499526977539,1686.9005012512207
12.0,42.864288330078125,73,43.016563415527344,42.095664978027344,22.08499526977539,1690.4683570861816
12.5,42.886043548583984,66.27,42.998435974121094,42.1282958984375,22.073955535888672,1694.0253353118896
13.0,42.90779495239258,66.2,43.016563415527344,42.11741638183594,22.059240341186523,1697.5714378356934
13.5,42.93680191040039,60.26,43.034690856933594,42.15729904174805,22.07763671875,1701.1030368804932
14.0,42.88966751098633,73,43.04194259643555,42.09928894042969,22.099712371826172,1704.658203125
14.5,42.90779495239258,69.31,43.052818298339844,42.1029167175293,22.09235382080078,1708.2043056488037
15.0,42.951194763183594,48.86,43.06721115112305,42.102806091308594,22.16582489013672,1711.728708267212
15.5,42.954925537109375,73,43.089073181152344,42.10654067993164,22.14018440246582,1715.2512454986572
16.0,43.00568389892578,42.73,43.10357666015625,42.168174743652344,22.18801498413086,1718.7484035491943
16.5,43.012939453125,73,43.15070724487305,42.14279556274414,22.199052810668945,1722.2419338226318
17.0,43.04556655883789,57.09,43.16521072387695,42.1754264831543,22.224807739257812,1725.719150543213
17.5,43.09994888305664,39.38,43.136207580566406,42.24068832397461,22.217449188232422,1729.1691761016846
18.0,43.10357666015625,73,43.18334197998047,42.29507064819336,22.206411361694336,1732.6173877716064
18.5,43.09994888305664,73,43.20872116088867,42.349456787109375,22.199052810668945,1736.0674133300781
19.0,43.06721115112305,73,43.22311019897461,42.338470458984375,22.198938369750977,1739.5338077545166
19.5,43.118080139160156,42.34,43.24134826660156,42.36396026611328,22.199052810668945,1742.9747676849365
20.0,43.15070724487305,56.77,43.288482666015625,42.37120819091797,22.184337615966797,1746.3994140625
20.5,43.190589904785156,50.76,43.31748962402344,42.37483596801758,22.184337615966797,1749.8041191101074
21.0,43.190589904785156,73,43.33561325073242,42.385711669921875,22.19537353515625,1753.2088241577148
21.5,43.19784164428711,73,43.328365325927734,42.36758041381836,22.18065643310547,1756.6099033355713
22.0,43.190589904785156,73,43.36824417114258,42.41471862792969,22.169618606567383,1760.0146083831787
22.5,43.20509338378906,71.23,43.38637161254883,42.46910095214844,22.169618606567383,1763.4120616912842
23.0,43.25947570800781,39.01,43.39725112915039,42.50897979736328,22.151222229003906,1766.7823238372803
23.5,43.28112030029297,65.12,43.40076446533203,42.55600357055664,22.143749237060547,1770.1417636871338
24.0,43.295623779296875,70.8,43.426143646240234,42.599510192871094,22.14006805419922,1773.4939517974854
24.5,43.26310348510742,73,43.44438171386719,42.54523849487305,22.14754295349121,1776.8624000549316
25.0,43.270240783691406,73,43.466026306152344,42.541500091552734,22.14006805419922,1780.227279663086
25.5,43.270240783691406,73,43.4732780456543,42.581382751464844,22.154787063598633,1783.5921592712402
26.0,43.28123092651367,73,43.51689147949219,42.60324478149414,22.14018440246582,1786.9515438079834
26.5,43.28837203979492,73,43.54216384887695,42.60676193237305,22.147428512573242,1790.307357788086
27.0,43.32462692260742,53.6,43.57841873168945,42.61038589477539,22.151107788085938,1793.6450443267822
27.5,43.371761322021484,44.63,43.574790954589844,42.617637634277344,22.143749237060547,1796.9591636657715
28.0,43.36824417114258,73,43.596656799316406,42.63225173950195,22.143863677978516,1800.2750415802002
