Time,Temp1,Volt,Temp2,Temp3,Room_Temp,Integral_Value
0.0,45.47118377685547,70,41.68606948852539,40.65640640258789,21.319799423217773,2.2644081115722656
0.5,45.48555374145508,49.61,41.64968490600586,40.6453971862793,21.330705642700195,4.521631240844727
1.0,45.51456069946289,38.83,41.63155746459961,40.580135345458984,21.338064193725586,6.764350891113281
1.5,45.521812438964844,54.75,41.6279296875,40.5982666015625,21.356460571289062,9.00344467163086
2.0,45.4998893737793,70,41.64226150512695,40.605342864990234,21.363645553588867,11.253499984741211
2.5,45.49626159667969,63.43,41.63863754272461,40.56546401977539,21.371004104614258,13.505369186401367
3.0,45.49263381958008,63.71,41.62776184082031,40.52195739746094,21.363645553588867,15.759052276611328
3.5,45.49626159667969,58.62,41.60600662231445,40.496578216552734,21.367326736450195,18.010921478271484
4.0,45.49626159667969,61.48,41.56975173950195,40.46757507324219,21.371004104614258,20.26279067993164
4.5,45.4888801574707,67.16,41.56599807739258,40.45656967163086,21.378231048583984,22.51835060119629
5.0,45.49613571166992,56.66,41.58412551879883,40.467445373535156,21.385589599609375,24.770282745361328
5.5,45.51063537597656,51.43,41.59137725830078,40.45656967163086,21.3671932220459,27.014965057373047
6.0,45.49962615966797,70,41.58761978149414,40.44918441772461,21.363378524780273,29.265151977539062
6.5,45.49613571166992,65.14,41.60225296020508,40.45656967163086,21.348796844482422,31.5170841217041
7.0,45.492374420166016,65.61,41.58399200439453,40.43830490112305,21.33762550354004,33.770896911621094
7.5,45.48136901855469,70,41.59111404418945,40.441802978515625,21.33013343811035,36.03021240234375
8.0,45.477745056152344,66.15,41.61286544799805,40.42729949951172,21.32277488708496,38.29133987426758
8.5,45.50312042236328,44.99,41.623741149902344,40.405548095703125,21.311737060546875,40.53977966308594
9.0,45.50312042236328,63.64,41.63099670410156,40.39466857910156,21.319095611572266,42.7882194519043
9.5,45.48136901855469,70,41.6563720703125,40.38741683959961,21.311737060546875,45.04753494262695
10.0,45.49586868286133,53.66,41.65999984741211,40.347537994384766,21.304378509521484,47.29960060119629
10.5,45.4957160949707,64.52,41.68159866333008,40.35463333129883,21.315261840820312,49.55174255371094
11.0,45.48846435546875,70.0,41.670719146728516,40.365509033203125,21.322620391845703,51.80751037597656
11.5,45.51008987426758,48.97,41.69234848022461,40.32912826538086,21.337203979492188,54.05246543884277
12.0,45.51734161376953,59.54,41.703224182128906,40.31100082397461,21.337203979492188,56.29379463195801
12.5,45.520816802978516,62.46,41.69944763183594,40.292720794677734,21.366487503051758,58.53338623046875
13.0,45.51371765136719,70,41.706851959228516,40.292869567871094,21.38503646850586,60.776527404785156
13.5,45.52444076538086,57.59,41.713951110839844,40.33259963989258,21.39592170715332,63.01430702209473
14.0,45.54619598388672,49.52,41.73570251464844,40.36160659790039,21.410640716552734,65.24120903015137
14.5,45.53169631958008,70,41.73933029174805,40.38336181640625,21.443754196166992,67.47536087036133
15.0,45.52806854248047,68.63,41.72845458984375,40.386985778808594,21.458471298217773,69.7113265991211
15.5,45.53169631958008,63.54,41.695823669433594,40.3906135559082,21.465829849243164,71.94547843933105
16.0,45.54604721069336,55.79,41.710174560546875,40.386837005615234,21.498788833618164,74.17245483398438
16.5,45.5351676940918,70,41.688419342041016,40.39771270751953,21.480392456054688,76.40487098693848
17.0,45.5496711730957,56.08,41.69567108154297,40.37958526611328,21.561336517333984,78.63003540039062
17.5,45.575050354003906,48.07,41.70292282104492,40.35783004760742,21.568695068359375,80.84251022338867
18.0,45.60042953491211,47.95,41.710174560546875,40.37958526611328,21.568695068359375,83.04229545593262
18.5,45.622047424316406,50.62,41.75354766845703,40.36132049560547,21.557525634765625,85.23127174377441
19.0,45.62554168701172,63.95,41.76066970825195,40.31043243408203,21.5537109375,87.41850090026855
19.5,45.63292694091797,61.24,41.778926849365234,40.35407257080078,21.546485900878906,89.60203742980957
20.0,45.63292694091797,66.82,41.81155776977539,40.35770034790039,21.531770706176758,91.78557395935059
20.5,45.63279724121094,67.14,41.82955551147461,40.39019775390625,21.531635284423828,93.96917533874512
21.0,45.65454864501953,51.18,41.880313873291016,40.4083251953125,21.524276733398438,96.14190101623535
21.5,45.67630386352539,51.11,41.92744445800781,40.37932205200195,21.509559631347656,98.30374908447266
22.0,45.68355178833008,61.76,41.96007537841797,40.339439392089844,21.487483978271484,100.46197319030762
22.5,45.67267608642578,70,42.028961181640625,40.335811614990234,21.4764461517334,102.62563514709473
23.0,45.65439987182617,70,42.08319854736328,40.36466979980469,21.476293563842773,104.79843521118164
23.5,45.661651611328125,62.7,42.123077392578125,40.429931640625,21.468935012817383,106.96760940551758
24.0,45.68703079223633,49.42,42.13758087158203,40.49518966674805,21.476293563842773,109.12409400939941
24.5,45.701534271240234,57.34,42.162960052490234,40.516944885253906,21.476293563842773,111.2733268737793
25.0,45.716033935546875,57.36,42.18833923339844,40.535072326660156,21.476293563842773,113.41530990600586
25.5,45.734161376953125,54.7,42.2100944519043,40.57857894897461,21.483654022216797,115.5482292175293
26.0,45.74866485595703,57.36,42.23184585571289,40.64384078979492,21.4799747467041,117.67389678955078
26.5,45.75229263305664,65.42,42.271728515625,40.71272659301758,21.4799747467041,119.79775047302246
27.0,45.74492645263672,70,42.296993255615234,40.78512191772461,21.48721694946289,121.9252872467041
27.5,45.76667785644531,52.49,42.32237243652344,40.821380615234375,21.461462020874023,124.04194831848145
28.0,45.766510009765625,68.62,42.35483169555664,40.828460693359375,21.45393180847168,126.15869331359863
28.5,45.77755355834961,60.55,42.369503021240234,40.86125946044922,21.446744918823242,128.26991653442383
29.0,45.79551696777344,55.49,42.412841796875,40.87196731567383,21.44657325744629,130.3721580505371
29.5,45.802764892578125,63.39,42.452720642089844,40.90097427368164,21.428176879882812,132.47077560424805
30.0,45.81364059448242,60.82,42.49623107910156,40.93360137939453,21.417139053344727,134.56395530700684
