Time,Temp1,Volt,Temp2,Temp3,Room_Temp,Integral_Value
0.0,43.8900146484375,70,40.717628479003906,39.82123565673828,21.724105834960938,3.05499267578125
0.5,43.87566375732422,70,40.69240188598633,39.81410217285156,21.724258422851562,6.117160797119141
1.0,43.868263244628906,70,40.670494079589844,39.80302429199219,21.720426559448242,9.183029174804688
1.5,43.984432220458984,0,40.65251922607422,39.80317306518555,21.720579147338867,12.190813064575195
2.0,43.86116027832031,70,40.63801574707031,39.81045913696289,21.713220596313477,15.260232925415039
2.5,43.872039794921875,70,40.63801574707031,39.774024963378906,21.70954132080078,18.3242130279541
3.0,43.89741516113281,64.27,40.63801574707031,39.73759460449219,21.731616973876953,21.375505447387695
3.5,43.91176986694336,70,40.63786697387695,39.67914962768555,21.724105834960938,24.419620513916016
4.0,43.91191864013672,70,40.62351608276367,39.6537971496582,21.727937698364258,27.463661193847656
4.5,43.926422119140625,70,40.61263656616211,39.668373107910156,21.727937698364258,30.500450134277344
5.0,43.91917419433594,70,40.61626052856445,39.6756591796875,21.713220596313477,33.540863037109375
5.5,43.91191864013672,70,40.641639709472656,39.71937561035156,21.720579147338867,36.584903717041016
6.0,43.90104293823242,70,40.67427062988281,39.71937561035156,21.70954132080078,39.634382247924805
6.5,43.908294677734375,70,40.699649810791016,39.70844650268555,21.713220596313477,42.68023490905762
7.0,43.926422119140625,70,40.739532470703125,39.73759460449219,21.713220596313477,45.717023849487305
7.5,43.94092559814453,70,40.76491165161133,39.7485237121582,21.70218276977539,48.74656105041504
8.0,43.94092559814453,70,40.79029083251953,39.7485237121582,21.698505401611328,51.77609825134277
8.5,43.91917419433594,70,40.78303909301758,39.704803466796875,21.683786392211914,54.816511154174805
9.0,43.93367385864258,70,40.76853942871094,39.704803466796875,21.683786392211914,57.849674224853516
9.5,43.92264938354492,70,40.78651428222656,39.7192268371582,21.665237426757812,60.888349533081055
10.0,43.908145904541016,70,40.80101776123047,39.70829772949219,21.665237426757812,63.93427658081055
10.5,43.908145904541016,70,40.80101776123047,39.70100784301758,21.679954528808594,66.98020362854004
11.0,43.92989730834961,70,40.82639694213867,39.650001525878906,21.657878875732422,70.01525497436523
11.5,43.93352508544922,70,40.82276916503906,39.63907241821289,21.65052032470703,73.04849243164062
12.0,43.940773010253906,70,40.81914520263672,39.602638244628906,21.624765396118164,76.07810592651367
12.5,43.92989730834961,70,40.82639694213867,39.57349395751953,21.624765396118164,79.11315727233887
13.0,43.93714904785156,70,40.85540008544922,39.49333953857422,21.617406845092773,82.14458274841309
13.5,43.95165252685547,70,40.866275787353516,39.46783447265625,21.617406845092773,85.16875648498535
14.0,43.97340393066406,70,40.87352752685547,39.44233322143555,21.628442764282227,88.18205451965332
14.5,43.977027893066406,70,40.884403228759766,39.44233322143555,21.621084213256836,91.19354057312012
15.0,44.002410888671875,70,40.866275787353516,39.449623107910156,21.621084213256836,94.19233512878418
15.5,44.020538330078125,70,40.87715530395508,39.42047119140625,21.624765396118164,97.18206596374512
16.0,44.038665771484375,70,40.89165496826172,39.3876838684082,21.621084213256836,100.16273307800293
16.5,44.03141403198242,70,40.888031005859375,39.3876838684082,21.613727569580078,103.14702606201172
17.0,44.04591751098633,70,40.89528274536133,39.38404083251953,21.60268783569336,106.12406730651855
17.5,44.06767272949219,70,40.90978240966797,39.41682815551758,21.60268783569336,109.09023094177246
18.0,44.09667205810547,68.07,40.93878936767578,39.38404083251953,21.61004638671875,112.04189491271973
18.5,44.111175537109375,70,40.94966506958008,39.34032440185547,21.606369018554688,114.98630714416504
19.0,44.1438102722168,65.4,40.97141647338867,39.35853576660156,21.613727569580078,117.91440200805664
19.5,44.16556167602539,70,41.000423431396484,39.373111724853516,21.61004638671875,120.83162117004395
20.0,44.19456481933594,67.95,41.01492691040039,39.39496994018555,21.617406845092773,123.73433876037598
20.5,44.227195739746094,65.17,41.02580261230469,39.39496994018555,21.624765396118164,126.62074089050293
21.0,44.263450622558594,62.35,41.076560974121094,39.39496994018555,21.632123947143555,129.48901557922363
21.5,44.29970932006836,62.15,41.11643981933594,39.391326904296875,21.632123947143555,132.33916091918945
22.0,44.3140983581543,70,41.1163330078125,39.42036437988281,21.628328323364258,135.1821117401123
22.5,44.33233642578125,70,41.1273193359375,39.41318893432617,21.628442764282227,138.01594352722168
23.0,44.3395881652832,70,41.1273193359375,39.460548400878906,21.64316177368164,140.84614944458008
23.5,44.35409164428711,70,41.1273193359375,39.504268646240234,21.63580322265625,143.66910362243652
24.0,44.364967346191406,70,41.163578033447266,39.53705978393555,21.646839141845703,146.48661994934082
24.5,44.36134338378906,70,41.19258117675781,39.56620788574219,21.654199600219727,149.3059482574463
25.0,44.37221908569336,70,41.2252082824707,39.602638244628906,21.657878875732422,152.1198387145996
25.5,44.37947082519531,70,41.27596664428711,39.63178634643555,21.65052032470703,154.93010330200195
26.0,44.39034652709961,70,41.30134582519531,39.66093063354492,21.657878875732422,157.73493003845215
26.5,44.40473937988281,70,41.35199737548828,39.66082000732422,21.66144371032715,160.53256034851074
27.0,44.41572570800781,70,41.35935974121094,39.67914962768555,21.672595977783203,163.32469749450684
27.5,44.45912551879883,58.24,41.377376556396484,39.66810989379883,21.65776252746582,166.09513473510742
28.0,44.47011184692383,70,41.41011428833008,39.66093063354492,21.657878875732422,168.8600788116455
28.5,44.50273895263672,66.04,41.420989990234375,39.65728759765625,21.661558151245117,171.60870933532715
29.0,44.499114990234375,70,41.43912124633789,39.6718635559082,21.657878875732422,174.35915184020996
