Time,Temp1,Volt,Temp2,Temp3,Room_Temp
38.0,43.68452453613281,70,43.155189514160156,40.90007400512695,21.93132972717285,1538.7008743286133
38.5,43.69190979003906,70,43.169822692871094,40.9183349609375,21.93146324157715,1557.625144958496
39.0,43.70265197753906,70,43.1696891784668,40.96533203125,21.938688278198242,1576.517189025879
39.5,43.717288970947266,70,43.187950134277344,41.01985168457031,21.942501068115234,1595.365322113037
40.0,43.70278549194336,70,43.17707443237305,41.05248260498047,21.96089744567871,1614.256965637207
40.5,43.7064094543457,70,43.19520568847656,41.0162239074707,21.957216262817383,1633.13773727417
41.0,43.735416412353516,70,43.2097053527832,41.041603088378906,21.9682559967041,1651.9314880371094
41.5,43.757171630859375,70,43.235084533691406,41.07061004638672,21.97561264038086,1670.6599731445312
42.0,43.76804733276367,70,43.24233627319336,41.07786178588867,21.990331649780273,1689.3558311462402
42.5,43.789798736572266,70,43.24958419799805,41.08873748779297,21.98297119140625,1707.9864349365234
43.0,43.833309173583984,70,43.27496337890625,41.121368408203125,21.971935272216797,1726.4865074157715
43.5,43.84418487548828,70,43.28584289550781,41.16850280761719,21.990331649780273,1744.9539527893066
44.0,43.86231231689453,70,43.311222076416016,41.18300247192383,21.990331649780273,1763.367015838623
44.5,43.85868453979492,70,43.31847381591797,41.19388198852539,21.979293823242188,1781.7909622192383
45.0,43.829681396484375,70,43.34385299682617,41.20838165283203,21.98297119140625,1800.3019180297852
45.5,43.826053619384766,70,43.351104736328125,41.219261169433594,21.98297119140625,1818.8237571716309
46.0,43.833309173583984,70,43.37285614013672,41.255516052246094,21.986652374267578,1837.323829650879
46.5,43.84055709838867,70,43.40186309814453,41.29539489746094,21.98297119140625,1855.802158355713
47.0,43.83692932128906,70,43.427242279052734,41.338905334472656,22.005048751831055,1874.2913703918457
47.5,43.84418487548828,70,43.43086624145508,41.36790466308594,22.00872802734375,1892.7588157653809
48.0,43.86231231689453,70,43.459869384765625,41.36428451538086,22.027124404907227,1911.1718788146973
48.5,43.884063720703125,70,43.47800064086914,41.33527755737305,22.012407302856445,1929.519687652588
49.0,43.89493942260742,70,43.49612808227539,41.33527755737305,22.00872802734375,1947.8348693847656
49.5,43.90944290161133,70,43.51425552368164,41.33527755737305,21.997690200805664,1966.1065406799316
50.0,43.91307067871094,70,43.52875518798828,41.36428451538086,21.997690200805664,1984.3673286437988
50.5,43.93844985961914,70,43.536006927490234,41.39328384399414,22.005048751831055,2002.5519790649414
51.0,43.96745300292969,70,43.55051040649414,41.418663024902344,21.99401092529297,2020.6496200561523
51.5,43.98920822143555,70,43.56138610839844,41.44404602050781,21.990331649780273,2038.6819953918457
52.0,43.98558044433594,70,43.56863784790039,41.469425201416016,21.96089744567871,2056.725254058838
52.5,44.00733184814453,70,43.586769104003906,41.48030090332031,21.949859619140625,2074.7032585144043
53.0,44.03271484375,70,43.5976448059082,41.48030090332031,21.953536987304688,2092.6051139831543
53.5,44.0689697265625,70,43.60489273071289,41.469425201416016,21.957216262817383,2110.398204803467
54.0,44.10900115966797,70,43.61592102050781,41.46595001220703,21.961050033569336,2128.071201324463
54.5,44.14873504638672,70,43.6193962097168,41.47667694091797,21.9682559967041,2145.6249961853027
58.0,44.330162048339844,70,43.757320404052734,41.451446533203125,21.964731216430664,2162.634510040283
72.0,44.78003692626953,70,44.28333282470703,42.20587158203125,22.020225524902344,2178.2943992614746
81.5,45.09213638305664,70,44.49391174316406,42.36569595336914,22.061002731323242,2193.0179901123047
84.5,45.215518951416016,70,44.59917068481445,42.42019271850586,22.094228744506836,2207.3714332580566
87.5,45.36433792114258,70,44.679100036621094,42.64152145385742,22.10911750793457,2221.278419494629
90.5,45.382747650146484,70,44.70476531982422,42.93547821044922,22.06525421142578,2235.1301765441895
93.5,45.40087890625,70,44.806278228759766,43.01886749267578,22.013742446899414,2248.9275398254395
96.5,45.47716522216797,70,44.84268569946289,43.03714370727539,21.999177932739258,2262.4960441589355
99.5,45.709312438964844,70,44.92256164550781,43.0046272277832,22.032407760620117,2275.368106842041
102.5,45.785621643066406,70,45.009742736816406,43.171573638916016,22.02522087097168,2288.011241912842
105.5,45.872779846191406,70,45.049774169921875,43.265987396240234,22.032732009887695,2300.3929023742676
108.5,45.92731857299805,70,45.11155700683594,43.440162658691406,22.032882690429688,2312.6109466552734
111.5,46.03622055053711,70,45.271217346191406,43.393165588378906,22.058773040771484,2324.502285003662
114.5,46.0579719543457,70,45.412620544433594,43.44392395019531,22.05509376525879,2336.328369140625
117.5,46.07277297973633,70,45.44917297363281,43.58924865722656,22.055397033691406,2348.110050201416
120.5,46.09467697143555,70,45.550838470458984,43.516883850097656,22.04083251953125,2359.8260192871094
123.5,46.239830017089844,70,45.65611267089844,43.5713996887207,22.059364318847656,2371.10652923584
127.0,46.2981071472168,70,45.80139923095703,43.818206787109375,22.052270889282227,2382.2122077941895
130.0,46.37093734741211,70,45.8814811706543,43.883785247802734,22.074670791625977,2393.099395751953
133.0,46.610374450683594,70,45.997650146484375,43.72803497314453,22.089540481567383,2403.2682723999023
136.0,46.58150100708008,70,46.06304168701172,43.83692932128906,22.06024169921875,2413.523769378662
139.0,46.57817459106445,70,46.23374938964844,43.79010009765625,22.064226150512695,2423.7892456054688
142.0,46.67982482910156,70,46.38252639770508,43.75760269165039,22.031246185302734,2433.749771118164
145.0,46.83965301513672,70,46.487972259521484,43.815914154052734,22.009475708007812,2443.230812072754
148.0,46.97028732299805,70,46.53521728515625,43.84503173828125,22.013269424438477,2452.3199501037598
151.0,47.209896087646484,70,46.57904052734375,43.86709976196289,22.03199005126953,2460.6902618408203
154.0,47.250057220458984,70,46.55757141113281,44.26982498168945,21.980764389038086,2468.9400901794434
157.0,47.301116943359375,70,46.605003356933594,44.39701843261719,21.999465942382812,2477.0367393493652
160.0,47.301395416259766,70,46.60528564453125,44.60033416748047,21.98871612548828,2485.132553100586
163.0,47.334293365478516,70,46.652679443359375,44.69486618041992,21.977943420410156,2493.1296730041504
166.0,47.457733154296875,70,46.76887130737305,44.62252426147461,21.99651336669922,2500.7564735412598
169.5,47.45831298828125,70,46.84196472167969,44.7862548828125,22.0670108795166,2508.381534576416
172.5,47.54906463623047,70,46.83482360839844,44.90601348876953,22.10391616821289,2515.7343406677246
175.5,47.58201599121094,70,46.820640563964844,44.996971130371094,22.14471435546875,2522.988292694092
178.5,47.65118408203125,70,46.893436431884766,44.78334426879883,22.11556625366211,2530.034740447998
181.5,47.61522674560547,70,46.99525451660156,44.827152252197266,22.042285919189453,2537.1890602111816
184.5,47.56853103637695,70,47.05369567871094,45.05237579345703,22.020648956298828,2544.483467102051
187.5,47.662906646728516,70,47.042930603027344,45.284523010253906,22.020761489868164,2551.4947471618652
190.5,47.90989685058594,70,47.16302490234375,45.2922248840332,22.035938262939453,2557.7650566101074
193.5,47.96818923950195,70,47.304710388183594,45.34688949584961,22.025184631347656,2563.8604888916016
196.5,48.247657775878906,70,47.363014221191406,45.303680419921875,22.04756736755371,2569.117515563965
199.5,48.309593200683594,70,47.42132568359375,45.06106948852539,22.02947425842285,2574.188735961914
202.5,48.241146087646484,70,47.5450325012207,45.105010986328125,22.01519775390625,2579.4652976989746
205.5,48.19078063964844,70,47.657814025878906,45.06189727783203,22.0229549407959,2584.8929557800293
