Time,Temp1,Volt,Temp2,Temp3,Room_Temp,Integral_Value
0.0,44.116455078125,70,39.76095962524414,38.51130294799805,22.009084701538086,2.9417724609375
0.5,44.11282730102539,70,39.775535583496094,38.482154846191406,22.023801803588867,5.885358810424805
1.0,44.10557556152344,70,39.76460266113281,38.438438415527344,22.027481079101562,8.832571029663086
1.5,44.10919952392578,70,39.76460266113281,38.4092903137207,22.016443252563477,11.777971267700195
2.0,44.13080978393555,63.26,39.77538299560547,38.36906433105469,22.01997184753418,14.712566375732422
2.5,44.101802825927734,70,39.78995895385742,38.38728332519531,22.02733039855957,17.661664962768555
3.0,44.076290130615234,70,39.789825439453125,38.376216888427734,22.023517608642578,20.623519897460938
3.5,44.07612228393555,70,39.78965377807617,38.394264221191406,22.027023315429688,23.585458755493164
4.0,44.076290130615234,70,39.78253936767578,38.39079284667969,22.01247787475586,26.547313690185547
4.5,44.0724983215332,70,39.804229736328125,38.42341232299805,22.012306213378906,29.511064529418945
5.0,44.061622619628906,70,39.7860107421875,38.467132568359375,22.008628845214844,32.48025321960449
5.5,44.06510925292969,70,39.76401901245117,38.49250030517578,22.001136779785156,35.44769859313965
6.0,44.0323486328125,70,39.77117156982422,38.510589599609375,22.012039184570312,38.4315242767334
6.5,44.00697326660156,70,39.745670318603516,38.55430603027344,22.012039184570312,41.42803764343262
7.0,44.00334930419922,70,39.745670318603516,38.54337692260742,22.012039184570312,44.42636299133301
7.5,43.99972152709961,70,39.76388931274414,38.50694274902344,22.01572036743164,47.4265022277832
8.0,44.0285758972168,62.92,39.79652404785156,38.48493194580078,22.008207321166992,50.412214279174805
8.5,44.04307556152344,70,39.829315185546875,38.45214080810547,21.997169494628906,53.390676498413086
9.0,44.06830978393555,65.61,39.854671478271484,38.48478317260742,22.00069808959961,56.35652160644531
9.5,44.08280944824219,70,39.88381576538086,38.48114013671875,22.00069808959961,59.31511688232422
10.0,44.08988952636719,70,39.880001068115234,38.51011276245117,22.000526428222656,62.270172119140625
10.5,44.08988952636719,70,39.898216247558594,38.58662414550781,22.00420379638672,65.22522735595703
11.0,44.086151123046875,70,39.91996383666992,38.637516021728516,21.99673080444336,68.1821517944336
11.5,44.10065460205078,70,39.945465087890625,38.65573501586914,21.98937225341797,71.1318244934082
12.0,44.104129791259766,70,39.93438720703125,38.63372039794922,21.98554039001465,74.07975959777832
12.5,44.10775375366211,70,39.93438720703125,38.65922546386719,21.98554039001465,77.02588272094727
13.0,44.11138153076172,70,39.941673278808594,38.6446533203125,21.967144012451172,79.9701919555664
13.5,44.125732421875,70,39.959739685058594,38.618995666503906,21.96331024169922,82.9073257446289
14.0,44.1366081237793,70,39.97795104980469,38.5934944152832,21.96331024169922,85.83902168273926
14.5,44.14735412597656,70,39.992393493652344,38.58243179321289,21.974218368530273,88.76534461975098
15.0,44.14735412597656,70,40.02143859863281,38.618865966796875,21.96685791015625,91.6916675567627
15.5,44.14373016357422,70,40.01418685913086,38.61521911621094,21.963180541992188,94.61980247497559
16.0,44.143577575683594,70,40.053916931152344,38.589569091796875,21.96302604675293,97.54801368713379
16.5,44.13995361328125,70,40.04666519165039,38.629642486572266,21.96302604675293,100.47803688049316
17.0,44.13258743286133,70,40.075557708740234,38.6768913269043,21.966590881347656,103.4117431640625
17.5,44.15434265136719,70,40.057430267333984,38.69146728515625,21.973949432373047,106.3345718383789
18.0,44.165218353271484,70,40.04292678833008,38.69146728515625,21.981307983398438,109.25196266174316
18.5,44.186805725097656,70,40.06088638305664,38.73866271972656,21.973779678344727,112.15855979919434
19.0,44.20855712890625,70,40.07538986206055,38.73866271972656,21.97745704650879,115.05428123474121
19.5,44.23378372192383,69.59,40.118743896484375,38.771297454833984,21.984663009643555,117.9373893737793
