Time,Temp1,Volt,Temp2,Temp3,Room_Temp
0.0,47.90038299560547,42.25,47.066497802734375,43.76359176635742,22.10354995727539
0.5,47.89313507080078,42.66,47.04837417602539,43.75634002685547,22.107229232788086
1.0,47.88587951660156,43.07,47.05924987792969,43.76359176635742,22.114587783813477
1.5,47.88603210449219,43.33,47.03764724731445,43.75648880004883,22.10738182067871
2.0,47.8896598815918,43.52,47.0303955078125,43.752864837646484,22.100021362304688
2.5,47.914886474609375,43.28,47.04474639892578,43.73458480834961,22.114587783813477
3.0,47.94751739501953,42.88,47.073753356933594,43.709205627441406,22.118267059326172
3.5,47.94404220581055,43.21,47.07027816772461,43.68397903442383,22.111059188842773
4.0,47.95854568481445,43.18,47.07390213012695,43.676727294921875,22.118419647216797
4.5,47.965797424316406,43.29,47.088401794433594,43.65497589111328,22.122098922729492
5.0,47.98029708862305,43.25,47.117408752441406,43.65134811401367,22.13681411743164
5.5,47.983924865722656,43.43,47.153663635253906,43.65497589111328,22.144174575805664
6.0,47.973045349121094,43.9,47.13554000854492,43.658599853515625,22.144174575805664
6.5,47.96942138671875,44.23,47.11378479003906,43.66222381591797,22.15521240234375
7.0,47.9766731262207,44.33,47.124656677246094,43.65134811401367,22.15521240234375
7.5,47.954917907714844,45.02,47.153663635253906,43.64772033691406,22.16257095336914
8.0,47.94404220581055,45.5,47.13191223144531,43.636844635009766,22.173608779907227
8.5,47.9512939453125,45.61,47.13554000854492,43.640472412109375,22.16992950439453
9.0,47.91515350341797,46.59,47.10301971435547,43.633331298828125,22.17740249633789
9.5,47.92228698730469,46.71,47.081153869628906,43.62959671020508,22.166250228881836
10.0,47.9259147644043,46.9,47.02314376831055,43.636844635009766,22.180967330932617
10.5,47.926029205322266,47.15,46.97249984741211,43.62245559692383,22.166364669799805
11.0,47.8896598815918,48.14,46.95425796508789,43.622344970703125,22.180967330932617
11.5,47.900535583496094,48.19,46.97238540649414,43.63322067260742,22.180967330932617
12.0,47.89691162109375,48.52,46.97601318359375,43.62596893310547,22.184646606445312
12.5,47.886146545410156,49.0,46.9797477722168,43.633331298828125,22.188440322875977
13.0,47.86439514160156,49.71,46.97249984741211,43.640586853027344,22.195798873901367
13.5,47.84626388549805,50.34,46.9579963684082,43.62245559692383,22.199478149414062
14.0,47.85714340209961,50.39,46.93986892700195,43.59345245361328,22.192119598388672
14.5,47.886146545410156,50.07,46.954368591308594,43.59345245361328,22.192119598388672
15.0,47.886146545410156,50.34,46.95074462890625,43.597076416015625,22.18476104736328
15.5,47.86439514160156,51.04,46.9688720703125,43.597076416015625,22.18476104736328
16.0,47.831764221191406,51.96,46.99062728881836,43.58982849121094,22.181081771850586
16.5,47.82451248168945,52.38,47.01600646972656,43.597076416015625,22.18476104736328
17.0,47.831764221191406,52.51,47.03776168823242,43.600704193115234,22.181081771850586
17.5,47.831764221191406,52.78,47.04500961303711,43.600704193115234,22.17740249633789
18.0,47.86439514160156,52.39,47.05226135253906,43.61157989501953,22.181081771850586
18.5,47.8788948059082,52.37,47.04863739013672,43.61157989501953,22.17740249633789
19.0,47.89339828491211,52.34,47.019630432128906,43.59345245361328,22.181081771850586
