Time,Temp1,Volt,Temp2,Temp3,Room_Temp
37.0,42.4701042175293,70,41.93351745605469,39.63311004638672,21.84317970275879,300.06053352355957
37.5,42.45197296142578,70,41.944393157958984,39.66954040527344,21.832141876220703,303.8345470428467
38.0,42.45197296142578,70,41.962520599365234,39.67683029174805,21.839500427246094,307.6085605621338
38.5,42.46647644042969,70,41.97702407836914,39.68047332763672,21.832141876220703,311.37532234191895
39.0,42.48111343383789,70,41.99165725708008,39.698822021484375,21.828596115112305,315.134765625
39.5,42.47748565673828,70,41.9989128112793,39.717041015625,21.81755828857422,318.89602279663086
40.0,42.49211883544922,70,42.00629425048828,39.7208137512207,21.8287296295166,322.64996337890625
40.5,42.506622314453125,70,42.01354217529297,39.7208137512207,21.814010620117188,326.3966522216797
41.0,42.51402282714844,70,42.01731872558594,39.73918151855469,21.806806564331055,330.13964080810547
41.5,42.5250129699707,70,42.04281234741211,39.753868103027344,21.806921005249023,333.8771343231201
42.0,42.535888671875,70,42.0645637512207,39.74293899536133,21.806921005249023,337.6091899871826
42.5,42.54693603515625,70,42.100990295410156,39.768611907958984,21.80341339111328,341.3357219696045
43.0,42.56884002685547,70,42.11927032470703,39.768760681152344,21.792526245117188,345.05130195617676
43.5,42.601585388183594,70,42.13751220703125,39.772518157958984,21.788963317871094,348.75050926208496
44.0,42.63421630859375,70,42.14476013183594,39.772518157958984,21.777925491333008,352.4334011077881
44.5,42.65974426269531,70,42.170291900634766,39.77631378173828,21.75600242614746,356.10352897644043
45.0,42.69962692260742,70,42.18116760253906,39.77995681762695,21.759681701660156,359.7537155151367
45.5,42.72138214111328,70,42.184791564941406,39.79817581176758,21.774398803710938,363.3930244445801
46.0,42.761390686035156,70,42.21030044555664,39.79466247558594,21.781892776489258,367.0123291015625
46.5,42.79402160644531,70,42.22480392456055,39.820167541503906,21.800289154052734,370.61531829833984
47.0,42.81953430175781,70,42.23581314086914,39.849449157714844,21.796741485595703,374.20555114746094
47.5,42.83403778076172,70,42.25031661987305,39.90045166015625,21.796741485595703,377.7885322570801
48.0,42.83766174316406,70,42.261192321777344,39.96238708496094,21.796741485595703,381.36970138549805
48.5,42.81607437133789,70,42.27948760986328,40.02800369262695,21.796913146972656,384.9616641998291
49.0,42.82695388793945,70,42.268611907958984,40.06425857543945,21.78587532043457,388.5481872558594
49.5,42.85622024536133,70,42.294254302978516,40.086273193359375,21.793500900268555,392.1200771331787
50.0,42.87422180175781,70,42.30500411987305,40.104270935058594,21.786008834838867,395.6829662322998
50.5,42.87797164916992,70,42.330509185791016,40.158782958984375,21.786142349243164,399.24398040771484
51.0,42.87812423706055,70,42.33790969848633,40.18793869018555,21.782615661621094,402.80491828918457
51.5,42.85650634765625,70,42.36342239379883,40.22795486450195,21.779069900512695,406.37666511535645
52.0,42.88926315307617,70,42.38530731201172,40.25346374511719,21.78656005859375,409.93203353881836
52.5,42.90376663208008,70,42.40343475341797,40.264339447021484,21.782882690429688,413.4801502227783
53.0,42.929317474365234,70,42.41448211669922,40.293514251708984,21.794092178344727,417.0154914855957
53.5,42.947444915771484,70,42.42536163330078,40.3370246887207,21.794092178344727,420.54176902770996
54.0,42.954803466796875,70,42.443599700927734,40.380638122558594,21.794206619262695,424.0643672943115
54.5,42.96568298339844,70,42.46535110473633,40.41689682006836,21.79788589477539,427.5815258026123
55.0,42.9803352355957,70,42.472755432128906,40.43880081176758,21.8090763092041,431.09135818481445
55.5,42.96221160888672,70,42.48725509643555,40.45692825317383,21.80171775817871,434.6102523803711
56.0,42.96234130859375,70,42.523643493652344,40.48969268798828,21.816566467285156,438.1290817260742
56.5,42.97334671020508,70,42.55278015136719,40.52970504760742,21.82038116455078,441.6424083709717
57.0,42.98772048950195,70,42.57440185546875,40.554954528808594,21.8092098236084,445.1485481262207
57.5,42.991477966308594,70,42.5926628112793,40.60221481323242,21.79094696044922,448.6528091430664
58.0,42.97710418701172,70,42.58191680908203,40.65310287475586,21.78740119934082,452.16425704956055
58.5,42.98815155029297,70,42.60383987426758,40.68590545654297,21.772855758666992,455.67018127441406
59.0,42.99540328979492,70,42.61109161376953,40.754791259765625,21.765499114990234,459.1724796295166
59.5,42.99189376831055,70,42.62933349609375,40.7947883605957,21.754573822021484,462.6765327453613
60.0,42.988433837890625,70,42.644004821777344,40.84571075439453,21.754743576049805,466.182315826416
60.5,42.98826599121094,70,42.6583366394043,40.88542556762695,21.761930465698242,469.68818283081055
61.0,42.992191314697266,70,42.680389404296875,40.95460891723633,21.762237548828125,473.1920871734619
61.5,43.02119445800781,70,42.70939254760742,40.97998809814453,21.74751853942871,476.681489944458
62.0,43.072086334228516,70,42.720401763916016,41.00187301635742,21.743972778320312,480.14544677734375
62.5,43.11196517944336,70,42.760284423828125,41.03812789916992,21.747652053833008,483.58946418762207
63.0,43.126468658447266,70,42.77478790283203,41.04538345336914,21.758689880371094,487.02622985839844
63.5,43.14110565185547,70,42.80030059814453,41.06364059448242,21.75146484375,490.4556770324707
64.0,43.13037872314453,70,42.82220458984375,41.10004806518555,21.75529670715332,493.89048767089844
64.5,43.137630462646484,70,42.840328216552734,41.1181755065918,21.76265525817871,497.3216724395752
65.0,43.14487838745117,70,42.85483169555664,41.129051208496094,21.770015716552734,500.7492332458496
65.5,43.14136505126953,70,42.8621940612793,41.15816879272461,21.781166076660156,504.17855072021484
66.0,43.14878463745117,70,42.86961364746094,41.14383316040039,21.77397918701172,507.60415840148926
66.5,43.188819885253906,70,42.88426971435547,41.13673400878906,21.777812957763672,511.0097484588623
67.0,43.22156524658203,70,42.89888381958008,41.10059356689453,21.774248123168945,514.3989658355713
67.5,43.25419235229492,70,42.9061393737793,41.071590423583984,21.777929306030273,517.7718696594238
68.0,43.28697204589844,70,42.909912109375,41.06086349487305,21.778079986572266,521.1283836364746
68.5,43.3341064453125,70,42.91716766357422,41.046363830566406,21.77440071105957,524.4613304138184
69.0,43.38501739501953,70,42.93906784057617,41.05376434326172,21.781911849975586,527.7688217163086
69.5,43.424896240234375,70,42.964447021484375,41.03926086425781,21.77823257446289,531.0563735961914
70.0,43.46488952636719,70,42.98631286621094,41.02849578857422,21.789382934570312,534.3239288330078
70.5,43.51218795776367,70,42.99735641479492,41.01778793334961,21.77115821838379,537.567834854126
71.0,43.504940032958984,70,43.02998733520508,41.0395393371582,21.77115821838379,540.8153648376465
71.5,43.49783706665039,70,43.04826354980469,41.06507110595703,21.778671264648438,544.0664463043213
72.0,43.515968322753906,70,43.062767028808594,41.086822509765625,21.774991989135742,547.3084621429443
72.5,43.53783416748047,70,43.091888427734375,41.1014404296875,21.778783798217773,550.5395450592041
73.0,43.56698989868164,70,43.113792419433594,41.11246871948242,21.78629493713379,553.7560501098633
73.5,43.588741302490234,70,43.13191604614258,41.10158920288086,21.77157974243164,556.9616794586182
74.0,43.62137222290039,70,43.168174743652344,41.079833984375,21.775257110595703,560.150993347168
74.5,43.62873840332031,70,43.19366455078125,41.08720016479492,21.782732009887695,563.3366241455078
75.0,43.64701461791992,70,43.21556854248047,41.098228454589844,21.775524139404297,566.5131168365479
75.5,43.679813385009766,70,43.22661590576172,41.083892822265625,21.772018432617188,569.673210144043
76.0,43.72332000732422,70,43.24836730957031,41.09477233886719,21.764659881591797,572.8115501403809
76.5,43.77781677246094,70,43.277488708496094,41.08038330078125,21.750057220458984,575.9226417541504
77.0,43.81769943237305,70,43.29924011230469,41.08400344848633,21.75373649597168,579.0137920379639
77.5,43.8287239074707,70,43.29576110839844,41.098655700683594,21.73917007446289,582.0994300842285
78.0,43.876007080078125,70,43.31766891479492,41.08793640136719,21.731966018676758,585.1614265441895
78.5,43.92314529418945,70,43.346675872802734,41.091556549072266,21.731966018676758,588.1998538970947
79.0,43.9268798828125,70,43.361289978027344,41.095298767089844,21.739439010620117,591.2364139556885
79.5,43.9015007019043,70,43.37216567993164,41.10617446899414,21.746795654296875,594.2856636047363
80.0,43.88352584838867,70,43.390445709228516,41.13533020019531,21.743270874023438,597.343900680542
80.5,43.876441955566406,70,43.3906135559082,41.15725326538086,21.75080108642578,600.4056797027588
81.0,43.90193176269531,70,43.408851623535156,41.19361877441406,21.75827407836914,603.4547138214111
81.5,43.930938720703125,70,43.4124755859375,41.215370178222656,21.77298927307129,606.4892444610596
82.0,43.96009063720703,70,43.430755615234375,41.21189880371094,21.780502319335938,609.509199142456
82.5,43.98921203613281,70,43.45624923706055,41.193885803222656,21.795333862304688,612.5145931243896
83.0,44.032718658447266,70,43.48162841796875,41.212013244628906,21.802692413330078,615.498233795166
83.5,44.050994873046875,70,43.496280670166016,41.19403076171875,21.806522369384766,618.4727363586426
84.0,44.08014678955078,70,43.532684326171875,41.19417953491211,21.810354232788086,621.4326629638672
84.5,44.123653411865234,70,43.554439544677734,41.19780731201172,21.821392059326172,624.3708362579346
85.0,44.127281188964844,70,43.57981872558594,41.21955871582031,21.817712783813477,627.3071956634521
85.5,44.18540573120117,70,43.6016845703125,41.25593185424805,21.825185775756836,630.2144927978516
86.0,44.22545623779297,70,43.62360763549805,41.28510665893555,21.82535743713379,633.1017646789551
86.5,44.25461196899414,70,43.645511627197266,41.29975891113281,21.818153381347656,635.974458694458
87.0,44.28361511230469,70,43.66001510620117,41.325138092041016,21.803434371948242,638.8326511383057
87.5,44.3127326965332,70,43.703636169433594,41.35062789916992,21.803550720214844,641.6762847900391
88.0,44.33826446533203,70,43.732791900634766,41.3834114074707,21.796344757080078,644.507152557373
88.5,44.35276794433594,70,43.765419006347656,41.43416976928711,21.788986206054688,647.3307685852051
89.0,44.378143310546875,70,43.77629852294922,41.466796875,21.792665481567383,650.1416969299316
89.5,44.39653778076172,70,43.79106521606445,41.49969482421875,21.78189468383789,652.9434280395508
90.0,44.41466522216797,70,43.823692321777344,41.55770492553711,21.792932510375977,655.7360954284668
90.5,44.41845703125,70,43.84561538696289,41.583248138427734,21.80046272277832,658.5268669128418
91.0,44.39685821533203,70,43.87477111816406,41.652286529541016,21.815332412719727,661.3284378051758
91.5,44.39685821533203,70,43.90740203857422,41.70304489135742,21.822690963745117,664.1300086975098
92.0,44.425968170166016,70,43.91838836669922,41.72853469848633,21.830163955688477,666.9170246124268
92.5,44.469478607177734,70,43.929264068603516,41.75391387939453,21.82648468017578,669.6822853088379
93.0,44.51313400268555,70,43.96929931640625,41.77581787109375,21.841354370117188,672.4257183074951
93.5,44.53865051269531,70,43.980308532714844,41.79770278930664,21.84516716003418,675.1563930511475
94.0,44.57503890991211,70,44.00944519042969,41.79058837890625,21.84530258178711,677.8688735961914
94.5,44.61854553222656,70,44.03482437133789,41.78696060180664,21.84162139892578,680.5596008300781
95.0,44.66944885253906,70,44.06035232543945,41.754478454589844,21.834415435791016,683.2248764038086
95.5,44.695003509521484,70,44.06777572631836,41.7546501159668,21.845626831054688,685.8773746490479
96.0,44.709503173828125,70,44.06414794921875,41.776405334472656,21.830907821655273,688.5226230621338
96.5,44.71323776245117,70,44.071510314941406,41.80914306640625,21.81630516052246,691.1660041809082
97.0,44.69888687133789,70,44.08979034423828,41.83829879760742,21.81277847290039,693.8165607452393
97.5,44.6771354675293,70,44.09703826904297,41.87818145751953,21.81277847290039,696.4779930114746
98.0,44.651885986328125,70,44.0862922668457,41.900062561035156,21.812911987304688,699.1520500183105
98.5,44.65926742553711,70,44.10455322265625,41.93282699584961,21.820402145385742,701.822416305542
99.0,44.68115234375,70,44.10468673706055,41.94746017456055,21.827896118164062,704.481840133667
99.5,44.70290756225586,70,44.10105895996094,41.98371505737305,21.820537567138672,707.1303863525391
100.0,44.710289001464844,70,44.093936920166016,42.02373123168945,21.828027725219727,709.7752418518066
100.5,44.7104606628418,70,44.10136032104492,42.045654296875,21.824522018432617,712.4200115203857
101.0,44.72496032714844,70,44.108612060546875,42.0710334777832,21.828201293945312,715.0575313568115
101.5,44.72871780395508,70,44.112369537353516,42.07478713989258,21.824655532836914,717.693172454834
102.0,44.73247528076172,70,44.12700271606445,42.08579635620117,21.843183517456055,720.3269348144531
102.5,44.746978759765625,70,44.14875793457031,42.08579635620117,21.84686279296875,722.9534454345703
103.0,44.7652587890625,70,44.156158447265625,42.12582778930664,21.850696563720703,725.5708160400391
103.5,44.75813674926758,70,44.16716766357422,42.1622200012207,21.86554718017578,728.1917476654053
104.0,44.776268005371094,70,44.181671142578125,42.187599182128906,21.86554718017578,730.8036136627197
104.5,44.80902862548828,70,44.199928283691406,42.238487243652344,21.88039779663086,733.3990993499756
105.0,44.845455169677734,70,44.21822738647461,42.2749137878418,21.884248733520508,735.9763717651367
105.5,44.84907913208008,70,44.229103088378906,42.32929611206055,21.8916072845459,738.5518321990967
106.0,44.841957092285156,70,44.22923278808594,42.39105987548828,21.89542007446289,741.1308536529541
106.5,44.87109375,70,44.25111770629883,42.39844512939453,21.906591415405273,743.6953067779541
107.0,44.88197326660156,70,44.25474548339844,42.44557571411133,21.913951873779297,746.2543201446533
107.5,44.88587951660156,70,44.24052810668945,42.4639892578125,21.92159652709961,748.8113803863525
108.0,44.88950729370117,70,44.236900329589844,42.49299240112305,21.932634353637695,751.366626739502
108.5,44.882381439208984,70,44.251529693603516,42.52574920654297,21.92540740966797,753.9254360198975
109.0,44.897037506103516,70,44.258934020996094,42.56941223144531,21.93659782409668,756.4769172668457
109.5,44.936920166015625,70,44.28068542480469,42.591163635253906,21.93659782409668,759.0084571838379
110.0,44.96605682373047,70,44.302574157714844,42.587669372558594,21.944089889526367,761.5254287719727
110.5,44.998836517333984,70,44.31722640991211,42.602325439453125,21.944242477416992,764.0260105133057
111.0,45.04609680175781,70,44.35361099243164,42.620582580566406,21.948055267333984,766.5029621124268
111.5,45.10048294067383,70,44.389869689941406,42.63508605957031,21.962772369384766,768.9527206420898
112.0,45.14411926269531,70,44.42988204956055,42.6678466796875,21.966585159301758,771.3806610107422
112.5,45.195011138916016,70,44.45539474487305,42.68610763549805,21.959360122680664,773.7831554412842
113.0,45.224185943603516,70,44.45193862915039,42.722530364990234,21.966890335083008,776.1710624694824
113.5,45.249698638916016,70,44.46657180786133,42.751670837402344,21.967023849487305,778.5462131500244
114.0,45.275203704833984,70,44.495704650878906,42.7372932434082,21.963478088378906,780.9086112976074
114.5,45.30783462524414,70,44.5283317565918,42.730045318603516,21.9671573638916,783.2546939849854
115.0,45.31523895263672,70,44.55023956298828,42.70481491088867,21.96363067626953,785.597074508667
115.5,45.34061813354492,70,44.58649444580078,42.708438873291016,21.967309951782227,787.9267654418945
116.0,45.337257385253906,70,44.59401321411133,42.72683334350586,21.956539154052734,790.2581367492676
116.5,45.35176086425781,70,44.61214065551758,42.76308822631836,21.941823959350586,792.5822563171387
117.0,45.38818359375,70,44.630435943603516,42.792266845703125,21.94199562072754,794.8881645202637
117.5,45.413692474365234,70,44.65594482421875,42.8213996887207,21.95316505432129,797.181318283081
118.0,45.38844680786133,70,44.685081481933594,42.821529388427734,21.938581466674805,799.4870948791504
118.5,45.363067626953125,70,44.69233322143555,42.85416030883789,21.931222915649414,801.8055610656738
119.0,45.35234069824219,70,44.70698547363281,42.88331604003906,21.93873405456543,804.1293907165527
119.5,45.34882736206055,70,44.71434783935547,42.89793014526367,21.927810668945312,806.4549770355225
120.0,45.374359130859375,70,44.714500427246094,42.9343376159668,21.91692543029785,808.7677974700928
120.5,45.396278381347656,70,44.718292236328125,42.938133239746094,21.924455642700195,811.069658279419
121.0,45.40364074707031,70,44.711158752441406,42.912864685058594,21.902494430541992,813.3678379058838
121.5,45.436275482177734,70,44.718406677246094,42.92374038696289,21.891456604003906,815.6497001647949
122.0,45.465431213378906,70,44.72581100463867,42.93839645385742,21.873212814331055,817.9169845581055
122.5,45.498191833496094,70,44.72231674194336,42.967533111572266,21.86598777770996,820.1678886413574
123.0,45.498191833496094,70,44.70781707763672,43.007415771484375,21.854949951171875,822.4187927246094
123.5,45.49469757080078,70,44.7006950378418,43.03292465209961,21.84772491455078,824.671443939209
124.0,45.49484634399414,70,44.72259521484375,43.05120086669922,21.847877502441406,826.9240207672119
124.5,45.469581604003906,70,44.73358917236328,43.083946228027344,21.83695411682129,829.18922996521
125.0,45.487857818603516,70,44.7554931640625,43.131229400634766,21.84078598022461,831.4453010559082
125.5,45.509613037109375,70,44.7663688659668,43.17110824584961,21.822389602661133,833.6904945373535
126.0,45.53153610229492,70,44.78104019165039,43.21479034423828,21.8115234375,835.924726486206
126.5,45.54603958129883,70,44.79191589355469,43.24016571044922,21.8115234375,838.1517066955566
127.0,45.546302795410156,70,44.810306549072266,43.24042510986328,21.81178855895996,840.3785552978516
127.5,45.55717849731445,70,44.83930969238281,43.2476806640625,21.808109283447266,842.5999660491943
128.0,45.564693450927734,70,44.857704162597656,43.28419876098633,21.812057495117188,844.8176193237305
128.5,45.56831741333008,70,44.87945556640625,43.29869842529297,21.812057495117188,847.0334606170654
129.0,45.60472106933594,70,44.90498733520508,43.3024787902832,21.804851531982422,849.2311000823975
129.5,45.6338996887207,70,44.919654846191406,43.26639175415039,21.812381744384766,851.4141502380371
130.0,45.673892974853516,70,44.94152069091797,43.230247497558594,21.834571838378906,853.5772037506104
130.5,45.717552185058594,70,44.97430419921875,43.22314453125,21.831043243408203,855.718427658081
131.0,45.771934509277344,70,44.99968719482422,43.19051742553711,21.845760345458984,857.8324604034424
131.5,45.81917953491211,70,45.0287971496582,43.1507453918457,21.845876693725586,859.9228706359863
132.0,45.866458892822266,70,45.043453216552734,43.125518798828125,21.83131217956543,861.9896411895752
132.5,45.93549728393555,70,45.05810546875,43.11841583251953,21.83514404296875,864.0218925476074
133.0,45.98999786376953,70,45.072723388671875,43.136661529541016,21.827899932861328,866.0268936157227
133.5,46.011749267578125,70,45.06184387207031,43.14753723144531,21.824220657348633,868.0210189819336
134.0,46.01206970214844,70,45.03678894042969,43.158729553222656,21.813507080078125,870.0149841308594
134.5,45.986690521240234,70,45.03316116333008,43.19498825073242,21.820865631103516,872.0216388702393
135.0,45.96867370605469,70,45.036895751953125,43.18784713745117,21.806262969970703,874.0373020172119
135.5,45.9651985168457,70,45.05517578125,43.195247650146484,21.81377410888672,876.0547027587891
136.0,45.958099365234375,70,45.06620407104492,43.1808967590332,21.817604064941406,878.0756530761719
136.5,45.943702697753906,70,45.07719039916992,43.18825912475586,21.80668067932129,880.1038017272949
137.0,45.947330474853516,70,45.09169006347656,43.22451400756836,21.7993221282959,882.1301364898682
137.5,45.929527282714844,70,45.081138610839844,43.23933792114258,21.777570724487305,884.1653728485107
138.0,45.886016845703125,70,45.11014175415039,43.293724060058594,21.781251907348633,886.2223644256592
138.5,45.85350036621094,70,45.09938049316406,43.32284164428711,21.770328521728516,888.2956142425537
139.0,45.84987258911133,70,45.10662841796875,43.32284164428711,21.762969970703125,890.370677947998
139.5,45.86103057861328,70,45.143165588378906,43.29411697387695,21.774293899536133,892.4401626586914
140.0,45.86103057861328,70,45.164920806884766,43.27961730957031,21.770612716674805,894.5096473693848
140.5,45.846832275390625,70,45.17609786987305,43.27991485595703,21.7598819732666,896.5862312316895
141.0,45.864959716796875,70,45.1942253112793,43.272666931152344,21.756202697753906,898.653751373291
141.5,45.868717193603516,70,45.22336196899414,43.24741744995117,21.752655029296875,900.7193927764893
142.0,45.890602111816406,70,45.22349548339844,43.25480270385742,21.73807144165039,902.774091720581
142.5,45.876102447509766,70,45.24524688720703,43.29468536376953,21.734394073486328,904.8360404968262
143.0,45.87636184692383,70,45.25276184082031,43.3565788269043,21.73465919494629,906.8978595733643
143.5,45.85823440551758,70,45.26726150512695,43.432716369628906,21.716262817382812,908.9687423706055
144.0,45.8438835144043,70,45.285545349121094,43.440120697021484,21.70170021057129,911.0468006134033
144.5,45.844051361083984,70,45.30021286010742,43.45116424560547,21.709228515625,913.1247749328613
145.0,45.858665466308594,70,45.322078704833984,43.46577835083008,21.694625854492188,915.195442199707
145.5,45.86591720581055,70,45.34745788574219,43.458526611328125,21.6835880279541,917.2624835968018
146.0,45.913204193115234,70,45.35123825073242,43.44417953491211,21.687421798706055,919.3058815002441
146.5,45.93145751953125,70,45.36224365234375,43.43342971801758,21.683876037597656,921.3401527404785
147.0,45.95697021484375,70,45.35874938964844,43.40818405151367,21.69136619567871,923.3616676330566
147.5,45.98597717285156,70,45.37688064575195,43.37192916870117,21.698726654052734,925.3686790466309
148.0,46.02253341674805,70,45.39168167114258,43.34685134887695,21.69902992248535,927.3574123382568
148.5,46.058921813964844,70,45.40993881225586,43.288970947265625,21.69916534423828,929.3279514312744
149.0,46.102577209472656,70,45.43909454345703,43.249237060546875,21.699316024780273,931.2766628265381
149.5,46.1424560546875,70,45.460845947265625,43.249237060546875,21.695636749267578,933.2054347991943
150.0,46.182472229003906,70,45.49361038208008,43.23487091064453,21.70680809020996,935.1141986846924
150.5,46.23698806762695,70,45.50461959838867,43.224124908447266,21.725337982177734,936.9957046508789
151.0,46.27687072753906,70,45.529998779296875,43.23500442504883,21.74005699157715,938.8572692871094
